Sample.Name,Atha_Col.0_Root_Zone.I_Rep1,Atha_Col.0_Root_Zone.I_Rep2,Atha_Col.0_Root_Zone.I_Rep3,Atha_Col.0_Root_Zone.II_Rep1,Atha_Col.0_Root_Zone.II_Rep2,Atha_Col.0_Root_Zone.II_Rep3
AT5G02410,60.70705687,169.2130306,152.3771495,146.2412954,177.6024199,148.5431514
AT5G02420,302.8310718,304.5836779,277.5960985,84.71920313,68.05279415,68.59201705
AT5G02430,51.33732717,66.06439515,43.14099204,31.71746989,30.5680911,27.48269738
AT5G02440,60.32533914,65.83897594,64.15371144,58.08900927,57.7966451,65.15337813
AT5G02450,1453.497183,1870.536889,2192.154294,4706.063119,6002.15739,5508.506083
AT5G02460,1.046042406,10.31497468,1.161477444,8.186714478,3.065370962,6.009535205
AT5G02470,76.56712874,101.3924693,104.9599499,127.4315485,192.4748439,143.7668
AT5G02480,165.4733645,165.13172,252.7796805,179.5937104,144.7868376,142.55336
AT5G02490,37.69985154,56.76197642,15.14059983,113.4009117,311.0286686,105.6248996
AT5G02500,3175.537341,3039.427109,3087.092183,10368.22391,9365.808428,9647.121236
AT5G02520,6.088940822,13.57982769,4.512690784,15.12418577,11.46522224,20.80884781
AT5G02530,222.4589372,232.9483309,239.5150883,449.2073089,528.6983269,476.2873946
AT5G02550,20.75598125,9.248989622,56.981579,249.3269363,220.6750513,269.8922839
AT5G02560,52.81232692,92.28184202,68.85871797,13.9620617,12.3747621,6.918743282
AT5G02570,1.032981024,6.152078211,0,5.622912591,11.48925374,4.278771008
AT5G02580,9.398538754,6.151086605,21.84265803,173.7799117,161.9598665,293.8179269
AT5G02590,44.87469411,73.15624989,43.88645079,89.64152151,177.4996593,194.7683109
AT5G02600,146.9207859,196.9310133,246.3237168,7.938858353,0,1.998515119
AT5G02610,520.8115335,826.6224991,811.7220322,3226.677015,3798.973494,3806.792396
AT5G02620,48.20294384,30.76715083,20.96037182,37.29023586,15.33015863,18.91244962
AT5G02630,26.12981559,7.217746963,1.159185871,2.734184084,1.023255321,5.150005762
AT5G02640,131.2938321,142.0894627,118.5208638,44.98268785,51.43743481,31.7343024
AT5G02650,14.59536571,7.209104779,2.304096561,10.08638863,12.33435441,15.44021673
AT5G02670,17.76705017,18.55932353,9.271936185,5.469264252,9.210416075,3.433279043
AT5G02680,3.128396131,20.59997814,27.66658259,32.98950491,18.49304,30.88245905
AT5G02690,2.038317571,3.055249708,2.18682688,1.933058554,5.342355767,4.266192737
AT5G02710,30.44341629,22.84471464,17.08306355,29.90573446,37.85024349,28.86212071
AT5G02740,358.1143638,308.0519692,301.9042721,841.951689,994.1366708,908.7452964
AT5G02760,4.1818266,0,3.479690934,2.732542455,2.045599947,6.008712397
AT5G02770,231.1616079,388.8637653,313.5534883,772.3894394,614.1604784,648.1618843
AT5G02790,102.2973484,69.04262218,46.22333248,46.6233192,30.76717267,17.16123791
AT5G02800,145.3690181,115.5162904,105.6398646,50.05519906,35.77605899,20.6030527
AT5G02810,14.6685671,13.41965179,10.49508302,9.061017791,7.131901843,13.74151962
AT5G02820,21.96166683,43.31809525,27.85933929,147.4442374,242.2658998,134.777465
AT5G02830,19.90387261,45.41669623,19.815604,44.41740328,26.49808195,30.91712391
AT5G02840,324.6136073,335.9695572,265.9033096,131.4947008,111.5450449,86.63005082
AT5G02850,97.27249076,43.32093345,97.54104415,116.4601866,151.2508895,160.5366348
AT5G02860,23.72579618,15.64334834,26.6570276,24.43347755,20.92103801,12.60637776
AT5G02870,1545.921011,2000.582258,1909.633167,4949.211547,6749.916614,5276.099053
AT5G02880,85.89775334,97.93045125,70.41484075,45.43471879,36.53133726,29.95105197
AT5G02890,247.749548,106.2117747,141.4745919,3.644218001,9.206750322,0
AT5G02910,36.93779284,40.00676933,40.98371919,39.62950177,62.26963203,25.42041245
AT5G02940,5.224060603,7.206152714,1.162636544,14.69815651,5.081655422,6.852109591
AT5G03010,2.086415639,8.241511645,0,10.98625889,5.133417011,4.289651361
AT5G03020,8.351777748,0,2.311818416,0,3.076086313,1.716173478
AT5G03030,194.9582298,184.6955464,152.2758854,67.70328889,58.35009739,79.11718278
AT5G03040,644.974676,734.4537943,820.3415754,262.3780453,244.7843643,221.7177272
AT5G03050,13.84604892,12.09517101,15.94430865,38.2195051,27.49631724,38.66616184
AT5G03070,36.63218245,30.95305896,22.09846418,38.15333809,56.14244666,28.33456069
AT5G03080,367.595061,352.4982937,469.6602902,189.9537411,155.7678912,198.2336536
AT5G03120,5.480565089,1.187472723,5.322285981,1.594163324,0,0
AT5G03140,47.14063936,42.32005693,107.2367662,39.88523981,44.84309548,46.37565946
AT5G03150,124.5908316,134.1506272,176.931075,204.2312879,206.0748961,187.1948985
AT5G03160,111.9290429,96.96177233,94.08479696,241.0404261,142.0232468,161.3998264
AT5G03170,1071.952132,1496.902387,1007.368033,70.731068,52.49029697,37.73559319
AT5G03180,28.50036752,4.180924841,8.138686917,18.39653266,20.60782344,26.772413
AT5G03190,216.9279634,143.4441635,165.6779242,66.5234107,43.18493873,25.70416267
AT5G03200,99.23788114,26.80178049,85.6636978,45.63025904,36.87342966,42.05259917
AT5G03220,171.7745562,120.414865,118.2596697,104.8820976,106.131895,133.767565
AT5G03230,31.30715102,21.63751257,0,11.89192185,10.26054252,10.2960587
AT5G03240,9590.243489,8317.238254,7538.078342,1423.090664,884.8428567,1217.155678
AT5G03250,17.79630476,7.223045939,15.12731673,7.263873018,7.142899801,12.02130078
AT5G03260,468.7968386,347.6732527,242.9630084,0,0,0
AT5G03280,221.2372232,336.6367957,234.8081269,177.2885257,253.3655339,267.1473364
AT5G03290,1030.591174,1228.065474,1214.916201,527.6594857,510.5771276,527.0211807
AT5G03300,2019.466201,2015.998903,1890.92538,1214.478862,1466.058759,1390.065615
AT5G03320,79.5130251,96.96859593,60.42234893,20.00370714,36.77318798,14.59520282
AT5G03340,99.5192846,103.2197265,134.0464747,70.70538683,51.97707931,47.2344859
AT5G03345,605.3092627,749.4748236,898.9692504,897.8645681,748.7321822,873.5219797
AT5G03370,99.21128127,52.56612728,54.37270809,59.35714944,76.85590257,62.64564014
AT5G03380,775.0198461,549.0135171,483.6838256,39.05086351,34.6861233,23.14659165
AT5G03390,1.04580967,0,2.321698031,2.730349421,7.155339725,2.575375208
AT5G03415,67.3981579,50.62534049,48.84148513,55.61009738,66.55445764,65.35515692
AT5G03420,31.39850944,17.53993591,38.38004136,49.05616542,54.10243643,39.49650651
AT5G03430,100.4714542,79.44420475,111.6408043,120.8343217,77.58599927,161.4190327
AT5G03440,61.21288783,53.81939695,56.82251699,51.02731544,52.81569357,55.48876136
AT5G03450,29.31276819,18.57390187,24.43888963,39.03949123,32.65088116,46.36833687
AT5G03455,407.2747075,303.3634301,255.8552466,315.0076651,273.1858736,324.8847031
AT5G03460,1005.037809,826.4189392,852.2075258,219.4350902,155.2842131,170.5231236
AT5G03470,27.22267752,53.66130389,77.99740301,73.51586542,61.20579312,69.55477914
AT5G03490,35.57375424,69.11784637,31.37773302,9.091294484,9.19232225,19.74673971
AT5G03510,232.8158552,434.8980511,368.7735429,39.29493344,25.63210604,15.44572675
AT5G03520,1108.905135,1744.716632,1853.885714,326.5926578,411.4699797,343.8921236
AT5G03530,233.3306071,256.5057985,230.0697951,167.9332241,125.1880787,150.1627493
AT5G03540,342.3335874,464.6390995,522.6367605,166.1096414,149.2592838,149.8812099
AT5G03550,35.36151292,42.17717795,19.47310376,2.766443501,0,0
AT5G03555,256.4559508,233.1926665,280.3833107,110.7948297,76.54171659,75.56101989
AT5G03560,52.39284104,36.06264713,42.66089668,69.23997477,88.76887674,104.1381846
AT5G03570,12.75253061,0,0,2.213900165,1.216939914,1.021085026
AT5G03610,725.4591642,1136.34941,1012.292676,209.5551831,168.7979732,142.4880967
AT5G03630,2203.971433,1505.973605,1434.361438,2136.824526,1799.43024,1887.844221
AT5G03640,46.18578423,28.31278115,31.98624311,0,0,0
AT5G03650,59.70956191,89.79976288,86.24890156,60.7389773,68.28767457,85.02138624
AT5G03660,352.7337254,313.2327582,371.654239,338.5830338,305.543286,347.9908936
AT5G03670,204.4483807,281.7344231,220.5975636,33.46084329,31.09727529,25.46388981
AT5G03690,34.2793473,35.08907515,32.8303349,39.93316741,27.74050026,28.99305879
AT5G03700,92.07360822,56.73863434,76.70185926,22.72802369,10.21362055,21.46386804
AT5G03720,1.131862748,8.927955956,3.132130804,1.967079506,2.74628103,0
AT5G03730,128.8617279,213.7770321,193.5701323,106.3066068,112.6043913,127.1982185
AT5G03740,213.127147,257.724617,187.5913213,676.9502252,814.1075945,631.6668406
AT5G03760,443.9954401,536.6446559,619.5146627,128.8407199,140.7417433,157.1471017
AT5G03770,28.1048975,2.980456954,2.365729938,40.80360001,60.36997927,30.15353361
AT5G03780,0,5.064998439,3.382546721,19.06543863,26.84909112,19.19339715
AT5G03795,13.6040657,39.20429729,1.162624419,0,0,2.575769253
AT5G03850,1400.412739,1667.97593,1878.896651,4499.604967,5741.840669,5394.778149
AT5G03860,4.273465162,0,0,102.7299577,88.63189346,48.62094539
AT5G03870,14.64572339,1.031534505,15.10204116,48.20180731,84.7970573,36.91641039
AT5G03880,106.56006,34.01912492,38.20999315,60.21862133,19.4577891,37.76238452
AT5G03900,48.38934525,37.32784635,58.63292474,61.29320653,73.82526562,75.06708856
AT5G03905,132.5049167,136.0669458,108.4453759,97.82884307,116.7418054,142.6229047
AT5G03910,40.82783179,67.07191495,43.05728106,40.85686901,46.93699526,58.38952669
AT5G03940,31.39727745,39.20620076,55.82017703,79.95084346,53.0853125,61.82003023
AT5G03960,247.9086585,729.5045614,794.6919046,140.9869089,83.08647399,65.81750383
AT5G03970,16.26084659,38.55404455,10.1502793,41.3574228,48.54903986,39.66864616
AT5G04000,27.5944193,54.50363573,30.95564063,6.409243281,13.32433894,2.554680963
AT5G04020,174.9101352,230.237484,227.5661079,32.63872406,36.49704079,27.58808224
AT5G04040,134.7076093,120.3780568,103.1209402,51.8746615,32.74575638,37.09046216
AT5G04050,4.190822683,12.38710209,16.32381348,15.40544919,24.45426177,48.09477685
AT5G04060,20.93971484,52.62841543,46.56123928,107.1069994,105.0770909,93.59753497
AT5G04070,30.31428508,26.81030157,20.87152757,51.02329596,62.40515463,45.49308037
AT5G04080,496.5271252,446.6725057,378.0070044,12.86955133,16.72141804,18.07454333
AT5G04110,60.07771883,80.22749292,50.67164869,36.66401697,95.80421964,84.35739438
AT5G04120,132.4928944,261.6731015,78.47071268,51.26415033,58.51668396,6.005574176
AT5G04140,44.14500041,40.43995717,25.16862871,1.847398862,2.078292078,2.632166476
AT5G04160,80.47846162,117.5452303,173.870695,162.2348239,234.3324985,214.5826759
AT5G04170,474.5350093,348.5200882,370.9727951,106.6237981,125.8521992,150.2098663
AT5G04180,9.392950802,9.273592973,3.46523053,0,0,0.858023207
AT5G04200,439.7477978,209.2527736,91.43530797,0.912766543,7.17077236,4.291002745
AT5G04220,1.054212279,5.130329049,0,8.228703964,22.6056237,18.97700996
AT5G04240,104.8494679,109.4574833,63.0793946,102.2175927,93.61659742,127.9895339
AT5G04250,81.42257105,59.69834793,76.49655831,29.04376223,33.64480779,32.55294048
AT5G04260,73.93616516,44.26100003,73.53197367,53.32499812,65.91312518,61.74334063
AT5G04270,58.45858366,66.98323688,68.18775235,99.63394323,104.5990838,68.64581379
AT5G04280,72.03732889,94.86059596,102.5536987,115.308035,152.9859547,92.58053274
AT5G04290,41.94030034,58.85954517,29.20429905,54.27324686,59.01788115,83.32228891
AT5G04310,50.65782602,41.95974014,33.68367056,5.62180985,12.14275485,4.258075346
AT5G04320,76.23147816,80.82944416,65.43602218,119.3944648,115.9706419,123.1342313
AT5G04330,166.3468915,113.4730234,156.8594544,52.7391024,22.4731537,22.32198582
AT5G04340,28.20285202,6.184862267,10.41712734,0,0,0
AT5G04360,8.263032202,1.017511713,0,6.248289452,0,15.40024378
AT5G04390,27.19328277,28.88004012,25.54377483,0.909938873,0,0
AT5G04410,233.4703768,273.4573284,280.5096486,202.4294307,206.0851219,166.5851537
AT5G04420,161.0063967,201.0734576,199.0492094,194.3153206,207.1255335,236.3146625
AT5G04430,623.8600312,1085.461739,1119.995156,1231.49484,1273.734659,1388.754982
AT5G04440,152.7097117,101.5468089,151.095042,144.829676,143.527858,165.5458814
AT5G04460,85.98737952,71.96279926,96.05319635,46.00637119,29.32486999,43.33171536
AT5G04470,589.8202063,694.4446532,693.3367358,375.1405461,308.512213,335.2097926
AT5G04480,48.25307489,63.53334385,51.22830645,96.13499267,75.91690519,101.9989891
AT5G04490,23.96396958,8.224571097,13.95086901,0.909662672,0,0
AT5G04510,97.26368319,102.8220533,170.5931007,212.7282558,211.1028672,214.222543
AT5G04520,41.71960378,41.20351402,41.51824164,51.2946397,73.94831946,72.92026809
AT5G04540,79.63216544,201.2980538,102.6274167,56.17360694,58.07044607,93.6148934
AT5G04550,299.6961903,282.9381387,304.4765434,146.9935842,154.0248675,159.8111273
AT5G04560,244.1821321,258.4552682,189.5245446,206.1949956,229.3470393,177.9461453
AT5G04590,1405.237166,1328.632142,1263.343582,974.638594,961.5483145,931.8783221
AT5G04600,259.6524641,212.5775212,166.4564304,639.0112508,848.7780545,855.2582095
AT5G04610,0,12.37061486,0,7.299154885,5.120433435,1.716473779
AT5G04620,55.47428785,46.44117278,37.20022225,149.1197044,231.9670654,154.2690343
AT5G04660,2.092154839,0,4.646288159,7.276500214,6.130379961,11.16065646
AT5G04670,19.55624854,30.99000367,16.55421669,84.58502472,76.1844007,60.45772144
AT5G04680,17.54971633,13.22546605,15.89640678,4.175877437,0.968323935,0.815587831
AT5G04710,68.02618783,68.09440037,36.04892122,147.1886514,138.8430008,142.5288801
AT5G04720,153.990921,153.7964317,144.5323039,33.54081156,29.55629884,24.90537536
AT5G04740,1503.57517,1158.567953,1555.414198,629.2273126,434.9943438,534.1257366
AT5G04750,807.5568168,630.0088625,505.3844008,253.3899007,171.0342131,252.1764252
AT5G04760,63.6586634,42.24491341,64.67283935,5.488417527,7.182223126,9.438082957
AT5G04770,57.56752267,61.36217032,40.76012515,38.16905579,21.18516442,14.00108202
AT5G04800,998.7968704,1389.546765,1404.765431,3386.662231,4701.566916,4268.484805
AT5G04810,119.3928405,101.379118,104.1968996,93.14790082,88.47029806,37.72054294
AT5G04820,97.17703575,84.54023471,92.67498285,65.66197333,24.56964926,30.89801137
AT5G04830,581.2004972,442.057024,484.678746,343.0599639,255.7134878,297.5248172
AT5G04840,62.73276719,30.93808251,40.60483452,26.40920226,55.22286816,18.02651509
AT5G04850,313.1040134,258.6323956,234.4908307,104.2572836,109.7677672,139.000384
AT5G04860,295.0247783,240.7455972,180.1911274,12.9550276,8.319966559,17.50587733
AT5G04870,210.5789392,240.5109977,269.311969,245.6084651,241.5059065,249.0594224
AT5G04890,24.02673384,72.15965205,26.62713821,18.2508025,14.33891003,34.32890647
AT5G04900,6.269723507,1.030996709,5.792718219,20.97346495,14.33133987,13.73257746
AT5G04910,106.3561492,86.51633954,88.74487525,169.5646909,141.8017914,160.4136941
AT5G04920,164.2775059,173.3155554,174.3477795,126.3498466,114.380486,120.1994086
AT5G04930,268.4065865,272.6073157,353.9194796,143.8385658,110.9212046,115.9628414
AT5G04940,12.56794173,39.21321995,58.27227495,69.76950525,63.16337169,77.4052087
AT5G04960,1528.306046,915.2401731,1104.148812,1.816201436,0,0
AT5G04970,15.70324742,69.13614685,133.8315728,23.60534979,61.22054852,63.54177415
AT5G04980,18.27946492,14.65304109,27.58315476,3.979430077,8.194989755,6.567295353
AT5G05000,92.03129729,79.85059946,101.1957483,197.2324987,268.4235192,248.8432685
AT5G05010,548.093283,725.5783939,755.9740526,931.8091998,893.255297,821.8790166
AT5G05080,639.9217751,494.9151264,411.6870613,433.3933588,401.9856163,359.8159874
AT5G05090,46.99571455,38.13655087,15.0399548,6.392018359,4.098843767,4.290817534
AT5G05100,343.0376641,318.7049225,178.786072,254.8112493,162.5183282,204.3148593
AT5G05110,31.29290919,25.75343731,12.68926558,8.241774699,8.215000924,6.863259942
AT5G05130,5.238154513,0,0,18.12713652,13.24772968,18.89405244
AT5G05140,335.208012,221.9178615,165.5003497,42.60901733,40.769527,23.18759146
AT5G05160,352.8559176,158.9217154,156.0035826,4.537767421,2.040110017,14.59799798
AT5G05170,1007.282291,1442.354677,1797.527222,866.3405991,699.4661083,700.8825747
AT5G05180,87.11556709,131.6997373,95.09944103,13.18270199,44.09405327,4.874194875
AT5G05190,28.28189454,63.99357514,37.29172495,9.973398567,11.21251778,2.576370945
AT5G05200,115.1084489,84.59776409,69.75321942,42.71417043,58.20296622,69.54534759
AT5G05210,202.9497375,230.0797204,214.8019116,401.3270924,648.7786778,572.4221708
AT5G05230,65.88381334,101.074707,34.82264858,33.67697885,36.80105276,40.34721632
AT5G05270,623.2885494,624.7001832,1295.463819,1668.218494,1238.716104,1563.200274
AT5G05310,56.51683612,50.36854046,58.74927268,36.800808,40.74080114,39.7526018
AT5G05320,6.271981247,1.031170063,2.319112661,0.911109492,0,0.858362028
AT5G05370,2382.462972,2559.790494,2735.361251,1357.674021,1390.751037,1436.596785
AT5G05410,31.3808893,40.68757914,45.79138423,45.78152099,29.23773257,54.18528799
AT5G05440,301.0887875,321.7418565,465.1084535,33.70208298,52.16363156,59.22860498
AT5G05450,71.19689627,74.29984292,68.68221911,126.1605476,211.1645736,168.304891
AT5G05460,78.54152372,57.7940691,60.56271245,85.27705581,83.62050949,97.03755897
AT5G05470,62.6665172,65.96866823,74.05877786,160.6796854,324.7826048,198.2401232
AT5G05480,32.44782569,30.95402433,36.06128949,56.3125992,53.07384052,54.95277002
AT5G05490,3.144849684,2.066725168,1.165007049,0,4.088866474,6.879507614
AT5G05500,2823.990239,1436.899283,1785.200865,29.42472088,2.059993566,0
AT5G05510,16.73354459,2.062815032,5.804742598,39.13172757,36.79660261,60.09260567
AT5G05520,156.9805989,157.8538403,196.5158836,248.9596906,278.71603,259.2983614
AT5G05540,37.1052354,10.89750905,30.05697178,161.0592877,194.7369808,181.597147
AT5G05550,9.384953557,11.84610964,13.26400946,40.5036445,73.54598036,73.45988768
AT5G05560,25.73698238,15.13947687,18.35421232,127.1910193,173.3419871,97.48491843
AT5G05570,107.1082311,127.907759,100.5591544,80.49834877,68.15544009,95.25312838
AT5G05580,13.59858189,9.283486938,40.65193318,53.66817423,65.39432086,68.68044004
AT5G05600,186.3202783,98.24557612,111.6195297,16.36684593,13.81883356,14.80277821
AT5G05610,133.6088553,138.9977707,105.2286417,203.1444176,249.4549938,260.3916826
AT5G05620,57.54600514,36.10640367,96.45839876,130.9134164,119.4993604,103.0265666
AT5G05630,16.74981082,2.063747289,0,13.61908961,35.71319055,26.61872831
AT5G05640,38.63793757,29.88972942,34.70110106,194.5356848,170.1251301,263.4511629
AT5G05660,54.48944312,104.2658557,101.4806764,162.1483403,147.7025616,114.2294997
AT5G05670,133.5392327,123.2436389,146.5960975,296.3702606,297.5965389,335.6295533
AT5G05680,76.46367332,31.99636309,34.9585464,139.6370958,111.1114811,119.3710304
AT5G05690,85.04941614,217.479517,165.1004015,125.5849202,110.7075005,141.784337
AT5G05700,127.5821893,94.62508089,96.12244062,73.1359425,51.73892073,63.99451758
AT5G05710,55.11464638,50.40352039,37.78808441,14.75926558,19.61594697,6.000683409
AT5G05730,36.63563923,68.09971457,30.24695971,53.5843254,51.03008623,44.6494203
AT5G05740,15.13457138,34.9378016,0,17.72684732,14.75601983,8.712378175
AT5G05750,135.9186287,122.720064,120.6492611,132.0514795,107.3810953,66.95534196
AT5G05760,62.70095328,100.0094518,76.47488044,61.0880017,70.62565456,72.9553823
AT5G05780,691.9038821,907.6020673,837.4903356,983.5150351,1037.579087,957.0388921
AT5G05790,243.2633215,317.9582829,277.1837819,16.11169759,11.4315251,12.32912015
AT5G05800,52.07555016,35.73803419,59.11350985,67.44367295,102.7482446,99.54410568
AT5G05820,147.5220581,192.9083317,262.624205,125.4687515,144.020616,115.0453889
AT5G05840,50.2069291,24.75522611,46.45210539,14.55630095,4.087607334,5.150952444
AT5G05850,39.7665004,17.53892242,22.09090579,5.452297594,4.084099012,6.010156523
AT5G05860,23.00810415,4.125586655,15.09150193,11.83115779,20.44337121,14.593838
AT5G05870,42.88676649,21.66121822,26.71250798,10.91620784,7.152818236,7.726502552
AT5G05880,32.42283905,8.25144938,11.6108754,70.0648881,68.47661972,84.98913563
AT5G05890,103.5428964,67.04272192,91.72374192,171.0714836,194.1907661,191.4397187
AT5G05900,1.045747585,3.09408614,18.57090365,44.60200417,23.51286321,43.78074332
AT5G05920,49.7618957,62.51244891,90.70734475,113.1793832,110.8671063,115.1619788
AT5G05930,133.0757165,43.02383075,142.5222286,67.78185585,57.23084773,52.3033482
AT5G05940,8.21196643,0,0,9.261531783,0,0
AT5G05960,2401.341828,1569.580398,669.4101489,2.74123005,9.226868222,0
AT5G05980,250.4985099,210.9722027,219.2958226,280.0793797,220.1675285,236.8443537
AT5G05990,27.09751727,38.09985924,48.35095576,232.1529461,324.9764108,268.4678781
AT5G06000,20.86782999,10.30274185,27.70454244,100.6652539,175.5085487,163.8718821
AT5G06050,35.60281163,61.92005626,52.40041392,150.6226188,140.7459075,139.9719889
AT5G06060,104.3499525,70.06205115,88.90763324,205.8555546,206.2619831,188.7578243
AT5G06100,55.51422536,27.28994285,34.32761495,53.98270403,48.89324349,64.63381977
AT5G06110,243.581886,281.9635586,281.3918289,869.0197071,1092.725762,842.6453019
AT5G06120,188.6234315,149.5745596,160.3906887,145.9701578,174.3426897,191.4478881
AT5G06130,128.9154643,150.6366486,90.94632278,105.983365,97.75017279,75.10117879
AT5G06140,257.2080487,338.2586399,291.204857,389.7500541,288.3787701,359.6731645
AT5G06160,94.17980937,104.1997721,106.9554048,215.3875552,307.3515306,261.0098136
AT5G06180,30.40872046,35.13769954,11.6011128,73.55808469,70.54590379,90.8120657
AT5G06190,26.82126251,39.9620115,30.33807759,50.76653012,64.90747337,72.71421079
AT5G06200,1490.112272,1286.449501,857.5987373,0,0,0
AT5G06210,36.43657879,33.96296922,42.48037521,178.4887832,208.1466502,216.9428724
AT5G06240,55.26876567,64.89017099,34.58388294,123.7083355,123.2852329,120.956536
AT5G06260,156.2122609,146.631989,125.3360444,61.6000598,82.66928653,115.0758114
AT5G06270,15.96914587,18.04928189,9.549964055,60.05089191,72.31572437,76.89307785
AT5G06280,152.2183696,102.9021951,84.84125266,12.96593299,20.11042849,11.69224444
AT5G06290,114.9678735,81.47599421,53.28440034,88.44279696,84.96469763,69.503267
AT5G06300,166.062439,86.58294191,93.72540342,34.69410752,30.73777236,38.61798554
AT5G06320,271.0613828,234.812715,175.1184832,7.33526024,18.50098144,18.01366282
AT5G06330,61.7404295,69.12279405,53.47840341,2.726389848,24.50620159,23.18182297
AT5G06340,69.87561092,53.5628642,46.12385675,120.0120972,160.2403929,177.5792943
AT5G06360,279.6944193,313.2377976,311.8524738,1523.77278,1734.870112,1577.037138
AT5G06370,285.0950331,286.5337007,257.96612,72.14589205,59.43774795,62.64526717
AT5G06400,7.335583639,4.12946224,4.66650379,10.86863517,7.129666988,20.61315641
AT5G06410,56.35668092,27.8205417,40.4259147,79.57161836,74.89305977,112.400532
AT5G06420,13.46200887,14.73853343,14.2641788,26.07388575,40.40967911,29.73559209
AT5G06430,30.29248458,14.43146397,24.30766549,54.7614003,54.28961925,42.05219326
AT5G06440,62.34706301,27.68875551,46.81714156,53.33057548,27.71571404,44.90375047
AT5G06460,107.9445496,92.9155579,57.17332216,182.9284264,190.443129,156.3187543
AT5G06480,26.03563624,47.35050364,22.98250425,25.7389348,16.47631166,8.575612228
AT5G06490,13.57308677,12.36713737,8.093452861,0,0,0
AT5G06530,28.46865629,30.1290001,3.575606443,1.824884946,0,0
AT5G06540,3.139466047,2.063404314,0,10.90454984,21.44145365,18.88907138
AT5G06550,19.87343685,42.29003996,37.16105092,231.0851286,310.6619966,230.9339731
AT5G06560,252.4146399,244.6082744,223.6909111,70.73877013,64.22949175,51.52606858
AT5G06570,49.77092676,32.33200249,29.08154328,0,2.272065521,0
AT5G06580,74.31087995,43.33425038,54.66440905,37.24506685,29.60246446,37.77939961
AT5G06590,17.7563216,41.23129625,39.34806451,97.67537371,68.63940298,84.96100875
AT5G06600,296.6062354,339.6891125,305.9534791,274.5053827,277.2016131,274.6851732
AT5G06610,64.77966337,81.4443452,52.11986937,73.88334948,83.95777507,99.55835608
AT5G06630,813.3677227,542.426825,951.1224781,0,0,0
AT5G06640,2495.339159,1538.29632,1874.116814,0,1.023143965,0
AT5G06660,297.5074499,380.2556954,457.6484053,567.6618584,656.3273186,634.1130664
AT5G06670,48.23157302,76.37583322,31.51433123,10.32390209,17.32620827,26.84303104
AT5G06680,17.81323731,10.32318607,19.82787202,54.35589516,45.84154304,59.26142655
AT5G06700,155.0330673,301.3948466,423.0705817,192.1957485,204.8683639,231.8756848
AT5G06710,10.26421663,22.60998412,14.471865,15.38339473,8.764799052,6.243795647
AT5G06720,21.93892684,9.277961148,8.105231512,0,0,0
AT5G06730,12.54051004,35.05527647,55.62153139,6.381942077,10.23514292,3.433215968
AT5G06740,40.83045287,69.13772629,101.2586495,21.78700213,19.38482205,8.58682852
AT5G06750,132.494797,97.99474721,90.23351978,138.2487452,111.9041194,94.27454077
AT5G06760,9.375182365,3.088442764,1.149818413,0,0,0
AT5G06770,63.64189583,86.71681219,87.03468956,47.41029925,45.31789117,33.37614059
AT5G06780,56.47362297,80.30360505,59.33797368,118.2760073,103.0995324,125.5029325
AT5G06790,0,0,0,3.647986949,0,10.29930802
AT5G06800,316.5778334,256.8564058,201.8845202,166.9732008,124.0669986,137.6663839
AT5G06811,13.598643,1.031500706,37.16788814,6.367342445,11.23955981,24.03818035
AT5G06820,1.047316314,4.128323217,4.659712963,0.907004857,0,3.435033805
AT5G06830,116.1850345,99.05322809,88.4099633,101.7241432,87.77478727,90.15705472
AT5G06839,293.4112457,209.4168851,179.5370322,0,0,3.554571314
AT5G06850,108.9722651,136.2644167,131.7886506,17.21376549,18.33746032,4.294279462
AT5G06860,962.4192214,461.6556704,833.1526825,450.7042542,178.4531671,367.2494548
AT5G06870,11.48215956,0,4.622142612,0,0,0
AT5G06910,78.30421159,59.77376094,48.5576292,52.99777901,104.572144,88.38469696
AT5G06930,90.40910336,131.6143461,113.5044935,63.77079725,67.54328534,62.29692006
AT5G06940,11.52286975,16.51488023,18.64829978,57.1131019,52.99961817,65.26890458
AT5G06950,48.85564014,54.77488515,50.61034485,74.88491329,78.06167685,74.38919366
AT5G06960,81.52733016,79.6709289,62.65689847,88.21088646,108.2705176,65.20274586
AT5G06970,142.5680285,166.2367904,213.6690136,114.9339972,135.3828111,156.3290726
AT5G06980,9.619716297,4.262794186,3.588450722,0,1.059521808,2.461967051
AT5G07000,26.14416711,51.56854123,47.59005355,3.640821787,15.33398219,10.30139736
AT5G07010,9.414821183,15.47279827,1.161609389,67.30551156,29.62947915,49.79385842
AT5G07020,90.79298576,96.85475338,90.08271478,21.95302568,30.78028775,23.16627487
AT5G07030,457.2504118,850.0662725,757.8071222,577.2280042,626.0436124,562.3596985
AT5G07040,0,0,0,104.4667656,120.20476,112.3778371
AT5G07070,9.420522184,16.50896412,27.91975924,13.62337703,2.041230519,7.727770213
AT5G07080,151.6610496,97.98771714,62.70459425,0.909850354,0,0.85848418
AT5G07090,1822.126438,2167.657609,1971.170337,6353.919527,7713.469235,6633.14859
AT5G07100,19.09860154,4.626509516,4.075322594,0.801443308,8.059015381,4.815553486
AT5G07110,257.3649854,622.9140414,905.484779,272.6818874,348.7757777,337.9232605
AT5G07130,6.421271065,4.220863163,21.39590789,25.86115599,24.7319205,18.44232265
