"","1: upregulation, -1: downregulation","Symbol","Microgravity-Terrestrial","FLT_Rep1","FLT_Rep2","FLT_Rep3","GC_Rep1","GC_Rep2","GC_Rep3","LN2_Rep1","LN2_Rep2","LN2_Rep3","RNAlat_Rep1","RNAlat_Rep2","RNAlat_Rep3"
"227","AT1G69490",NA,-1,5.33356905987502,6.09784366049977,6.19325165692948,7.27296258536895,8.00678282183999,7.74166843305848,7.1095106174928,7.20149483169809,7.52641993024428,8.43797945699679,9.1031305055585,9.22760741443582
"228","AT1G69580",NA,-1,5.02104483453213,5.62483996854018,5.34416544108518,5.73378328423741,6.0616723373484,5.93092916071057,5.94511397254428,6.67863884104189,6.54973364792454,6.92657988180249,6.76181871308341,6.68763328949862
"229","AT1G69700",NA,1,8.02908634754691,7.7387403204556,7.65354918463771,6.25393488094843,6.6900945923104,6.70063710662691,6.51427470891684,6.66456677848295,6.78952755811069,6.95043767828762,6.16970085959347,6.70171446957497
"230","AT1G69790",NA,-1,5.33356905987502,5.25779786930025,5.27003580800493,6.0283188173358,6.14662455212545,6.17011888103527,6.758831024217,6.12157147814191,6.5801027938289,6.34128017719683,7.20046647631684,6.30042016238899
"231","AT1G70290",NA,-1,9.84695885407259,10.2624735109027,10.2045118201977,11.1781316972969,11.0531499983161,11.1178480153317,10.3772585334436,10.4956681046687,10.6567192713643,11.0891040806942,11.5866867693663,11.3902977213097
"232","AT1G70670",NA,-1,4.62154550509099,5.73811829826984,5.69519142628215,5.21510963902877,6.63234983719851,6.08765605002457,6.70490583508951,7.10058198661802,6.73658552115247,6.67777390940566,6.7885504515662,6.74315170274516
"233","AT1G70690",NA,-1,7.40028921835159,7.95921647111045,8.30049567345053,8.30546805789705,8.75968210385796,8.67968338034458,8.2240383350556,9.50361737133994,9.11390625085022,9.28701869091582,9.62835903151634,9.02972398266297
"234","AT1G70850",NA,-1,10.0583075286612,10.354179035726,10.5164722392381,12.0957850521639,11.6252302754367,11.9108478006668,11.8208150896773,13.1307351238054,12.4183109056921,13.4965962665419,12.6344519830051,13.5538876464888
"235","AT1G70920",NA,-1,2.31664723738483,2.81209116659759,2.81798689253907,3.32573566437208,4.33665548630494,3.58509935960903,3.69372381154574,2.99591568172204,5.08298902886129,4.01529947610064,5.99708342493802,3.81867638466382
"236","AT1G71040",NA,-1,7.07221597082551,7.20055071256137,7.35499575931988,8.09900482029243,8.46938817359628,8.37524224168956,8.74526689901587,8.98340607972946,9.13707165324936,8.96564322447479,9.8929519858988,9.10051773125384
"237","AT1G72150",NA,-1,12.3710947960503,12.8111119736228,12.7899591718862,13.799637077691,13.8155356068419,13.66298484177,13.4547107472676,14.0299690982822,13.7208288847791,13.6678155809276,12.875214167243,13.427595286561
"238","AT1G72230",NA,-1,6.34973291949229,6.95318436874014,6.84399939206801,7.24457751891253,7.47740221742505,7.54709535256676,8.08846349930014,8.74678322596237,8.39159370986013,8.19000759258028,7.70020695475644,7.58534951470488
"239","AT1G72510",NA,-1,7.29599936275835,8.68687674212573,8.47973538834797,8.85490842379271,9.29903914630146,8.95730567296163,8.71148072329819,9.50361737133994,9.02563462045682,9.48785476352148,9.12950872654441,9.75553226380729
"240","AT1G72520",NA,-1,6.66094299417663,6.50239193355756,6.85671804877328,7.67155163019464,8.02372604334087,7.87056649417329,8.58657964280006,8.3138504023531,9.22858206218297,8.42100357916093,10.8751801596922,8.69162838771827
"241","AT1G72600",NA,1,11.3646838309473,11.9058333713173,11.8113374575658,8.98070465688142,10.4787898988773,9.80433538621766,10.4050029695182,10.3350307438626,9.86993161849784,10.6423639552958,9.20586745086413,10.2708023384698
"242","AT1G72610",NA,1,11.1950323517479,11.9160265516395,11.8736746692973,8.7273795987807,10.3346100832689,9.76341670542672,10.2251389559646,10.0911974902291,9.65851179064832,10.5121603850188,8.86957719344617,10.2105284251179
"243","AT1G72970",NA,1,11.258267402238,12.1224789568174,11.9468746264249,9.68578961618695,10.6995797741452,10.1949614373093,11.2197251020614,11.0375949512363,10.8183070844907,10.5777734875581,9.80403926322733,10.6899790271019
"244","AT1G73220",NA,-1,6.66094299417663,7.10873846115731,7.77242452600932,9.73932596258035,8.67998351768791,9.22902260549971,7.87919686942777,9.40549581016674,8.77633452698869,9.26340396680505,8.39157014567335,9.56648813039496
"245","AT1G73260",NA,-1,8.59938094265043,9.39682386539793,10.225502554379,11.089808043417,11.4229683097358,11.1588146125024,10.2022103375371,11.9953456715401,11.4117335900615,12.1547717880225,13.3641751272378,11.8788330971695
"246","AT1G73270",NA,-1,4.37082225685945,4.33075654503492,4.60556433927171,6.1144980363328,5.68937761868917,6.10871784054862,4.84961349217201,6.18209376170296,5.97253107551878,5.90163497947367,6.22945506712749,5.47382539566189
"247","AT1G73280",NA,-1,5.18575303334029,5.94104396952595,6.06759703111267,6.25393488094843,6.5411532917383,6.39251293150161,6.93312051613654,7.68546523766824,7.86538018931619,6.41171768189742,7.9691637211393,7.52327397861103
"248","AT1G73330",NA,-1,7.6321432602939,9.28008260814745,9.59631111662795,9.14840264528921,10.2495462512204,10.0622506531058,10.4155334293592,12.1847359953765,11.1080287874699,12.525913024759,11.8292726910977,12.7831731121392
"249","AT1G73340",NA,-1,4.6779643054439,5.2953022476209,6.21316985976297,6.1144980363328,7.05125092306907,6.60010966093061,6.64888649666642,7.15192055392007,7.17497785896575,6.77450186097179,5.60434924276485,7.08144458653085
"250","AT1G73370",NA,-1,4.88386595365236,5.53363355962935,6.04554787862516,5.83878636114727,6.83791798761929,6.34004514957877,7.49035038001246,7.71989499643257,7.86538018931619,7.06414470688275,7.7889356010909,7.98135772951215
"251","AT1G73610",NA,-1,2.7960150340053,3.70808286518243,3.71757570743038,5.00554935277503,5.79841629946153,5.35773726171247,4.9915066143228,5.27806312265997,5.69575908679449,4.1030606911661,3.59908773314367,5.74255741846094
"252","AT1G73850",NA,-1,5.73027502237585,6.40282137440923,6.54718447744075,7.51399596811367,7.25630657342637,7.3130830747422,6.71857727114938,6.89898378638008,7.02850674639587,7.61985932371713,7.87252198975574,7.92245354604966
"253","AT1G74080",NA,-1,4.43770481812603,4.96380532691172,4.72135622142014,5.46519674853239,6.01724359022594,5.93092916071057,6.01325647440719,6.12157147814191,7.08254088364126,5.99635897349802,8.78249415776487,5.8974009044727
"254","AT1G74460",NA,-1,3.15520795721562,4.25664014982843,4.10637913005697,5.36327503419462,5.74492685493032,5.49204013355702,5.54570703518279,6.41846602864946,7.74991020832883,5.87694926677577,8.86330380304691,5.74255741846094
"255","AT1G74660",NA,-1,6.80723195035249,7.75228878963839,7.42498711642053,8.66091361127645,8.29427452211929,8.29022150714957,7.54508532826403,8.41398019802658,8.68497580410885,8.02567325780092,7.98658485269316,7.80344295371792
"256","AT1G74730",NA,1,8.19776104180763,8.89051710181661,8.90406249754269,7.11468144712278,7.88843825944577,7.53158230572742,7.44172298630158,7.21120849873678,7.02850674639587,7.62727893392594,6.70682177549505,7.29154347305642
"257","AT1G74770",NA,-1,6.83230670076358,7.35060588709989,7.39041584406741,8.33717866415697,8.4611193574905,8.45141404936414,7.86697196649606,8.85297723949798,8.16492418906908,8.03685942705092,7.77563521274972,8.15515337737974
