Analysis.Id,FLT_Rep1,FLT_Rep2,FLT_Rep3,GC_Rep1,GC_Rep2,GC_Rep3,LN2_Rep1,LN2_Rep2,LN2_Rep3,RNAlat_Rep1,RNAlat_Rep2,RNAlat_Rep3
AT5G54900,1155.512022,714.2987584,738.7946607,677.4261691,662.2505744,672.5137352,922.6268859,880.7754914,928.5713815,801.4244546,859.9607182,797.2215512
AT5G54910,187.5923693,203.8324333,187.1916022,242.469304,168.4329646,156.5718156,173.8081758,130.4710511,118.7654158,213.4114712,162.9198964,182.4467678
AT5G54930,70.17383681,54.97814328,62.85180443,86.07510862,60.03853559,66.27216923,74.95729284,67.85922041,93.08319301,112.5222639,135.6177269,100.8624126
AT5G54940,1256.239816,2489.542632,2108.143001,2073.301131,2190.217957,2019.350675,1293.261245,1801.483426,1708.464745,2533.419365,4012.007996,3877.852051
AT5G54960,554.0308604,673.3067121,687.3426693,1412.221241,465.7780769,920.6449361,344.3341845,365.6974262,407.8421159,420.0904834,877.6574899,824.286888
AT5G54970,154.2144393,186.2132818,156.5997071,47.98155277,140.0291287,103.7346112,122.2799427,135.4072256,139.2085133,152.8726452,106.0654846,152.071915
AT5G54980,96.76549424,97.49561022,89.75108288,105.7320635,144.4329329,138.3091874,84.0498286,104.3574701,76.26713783,213.3475232,91.74860917,164.021494
AT5G55000,160.6115477,180.6343636,169.8054054,192.2164564,151.9272275,215.5967721,184.9478072,193.6482367,191.0890291,154.3250061,171.3041234,178.3761035
AT5G55040,855.5366848,690.8987526,777.5472506,1074.309809,935.5453942,918.3411286,1086.195477,1004.907566,1070.692172,1014.973297,1468.838652,967.6284256
AT5G55050,330.8103107,396.8552097,413.492719,306.7670872,406.4823876,435.5909728,970.468337,1299.9927,1329.726198,613.3030251,313.4270116,718.9715743
AT5G55060,204.8710633,202.6464528,194.2830869,280.3657242,207.1951838,254.6900295,260.6115263,288.3122411,263.3580884,182.6954408,255.7414718,240.6277113
AT5G55070,1351.776587,1183.310137,1303.107052,965.424124,1090.827794,1004.341282,1411.715063,1309.222026,1412.980116,1093.632784,1500.67735,1157.11869
AT5G55090,48.96933908,51.14995676,45.30079347,66.72184831,50.59150813,45.45093497,46.0793514,58.08955881,70.84315307,53.86669012,47.87821531,59.84954131
AT5G55100,508.9224105,425.8315406,428.9286068,695.0744521,467.8245934,611.463462,572.5112341,426.1941302,577.1585253,558.1011368,709.8997679,597.7973918
AT5G55120,842.9669665,674.3877748,606.6660911,649.1797591,472.9955707,511.038392,476.1220173,487.2326321,585.551307,616.6694155,1749.277242,758.0639056
AT5G55130,215.6406277,205.7513602,191.7374653,204.2194123,216.5952904,261.447993,237.544048,280.7208494,224.1228361,240.7268258,295.1836939,210.6348411
AT5G55140,150.1480432,222.5552,195.3644881,185.7288187,208.8783053,199.4371579,127.9201445,136.3807612,150.2500861,167.9602764,135.4443119,208.5786266
AT5G55160,506.3358593,597.7053374,568.7722595,584.0915097,539.8022717,595.7928232,384.0352719,462.6738901,428.8249313,458.4512989,409.9822058,415.0134219
AT5G55170,19.67524632,31.34562725,45.26848893,81.21183298,65.93616407,83.60254469,13.50973795,41.98720797,31.40761854,38.55594459,17.30467697,27.16802713
AT5G55180,301.7190237,397.2856697,389.4653737,512.7011906,541.2325949,556.1825699,295.1627392,535.13498,489.5333077,509.7729553,606.2833123,976.8302636
AT5G55190,1935.030288,1662.095479,1731.685879,1830.875754,1500.11794,1987.885689,1781.674098,1398.830427,1403.212146,1456.467433,1371.346991,1282.847671
AT5G55200,188.5093563,141.4484761,148.0690854,127.5953595,127.354716,123.0300713,267.8792161,148.2892185,171.8075041,129.3629743,196.8762845,122.7380086
AT5G55210,213.0617906,164.0464681,193.9376647,133.6326443,148.7485992,158.6300171,130.8821648,127.8740381,144.4778073,164.5954494,125.8728067,151.004855
AT5G55220,1630.890225,1793.813909,1829.743243,585.0079758,989.9550894,821.8827966,907.926169,743.7537686,633.5017109,606.5942043,361.4149145,589.7206731
AT5G55230,796.9364434,739.2897773,691.0883389,620.1953287,571.0795084,556.8984168,617.6743172,628.3107981,574.5235054,604.9360884,484.6277313,571.3604026
AT5G55250,54.82344831,148.8293641,120.0786827,75.55463686,59.19327792,68.54256433,65.82317614,91.78745504,125.9588691,43.63980164,22.66709735,54.25319536
AT5G55260,139.2922436,195.8252424,190.9024323,155.6926997,181.2922787,172.6060569,132.1275554,205.1497389,180.2859296,143.0162428,123.6662001,165.1138994
AT5G55280,520.2088417,318.3261877,313.9222209,199.7713548,192.600549,189.4040421,228.4712753,193.7689292,206.4227277,225.1432845,166.0883013,210.7061941
AT5G55290,553.6416811,657.9976877,558.0701641,331.0356617,530.2392873,520.9369613,451.6708303,594.5450792,542.4349587,495.7900566,445.1124686,503.396585
AT5G55300,1091.200375,977.6940453,846.5939602,1184.366957,950.7217879,1120.128659,1062.69865,856.8986206,872.3671492,902.3163558,882.4835111,922.3297009
AT5G55310,559.0601538,449.9346636,473.7197935,626.6005908,475.0805204,563.3766301,603.4752874,518.0224787,540.5308078,547.8325322,592.2115082,595.1039956
AT5G55350,2.188254422,6.088088291,4.891512363,8.131498809,8.124716177,5.668744648,0,1.410813813,0,8.399704918,2.384013955,8.68975175
AT5G55370,34.4069183,14.81838989,31.0435508,21.96686693,30.03196133,25.50553441,19.85200891,23.95907137,13.33983397,28.5573023,13.09913499,23.89769936
AT5G55380,55.91316938,56.38196534,61.80685219,34.94291096,46.81179365,44.22402905,44.40149439,60.73988701,57.2785053,40.32136376,32.22216362,57.56695461
AT5G55390,456.1072468,382.4735108,422.9301168,503.6956958,464.8061508,443.035862,529.7451694,505.026567,491.1961257,586.8097022,603.1158828,656.3664756
AT5G55400,236.7976373,178.7188664,174.3356718,97.67619329,151.6725678,119.3289948,198.5863232,176.5196678,157.882309,178.9980622,120.5385307,189.4040706
AT5G55470,135.3815712,40.55805217,53.41804963,65.73969598,41.08890819,55.01518575,161.2118858,89.20515611,112.8727037,126.0204373,70.57331076,145.5326917
AT5G55480,1080.394737,1141.273421,1153.797297,819.6993791,1177.959023,1076.200351,1497.216272,1496.697754,1486.924007,930.9609717,734.5883943,942.6268031
AT5G55490,20.94684959,18.11078766,22.09232196,21.73471999,19.40589159,25.9436425,39.50295356,28.56166111,30.78887759,27.43966913,17.10228092,30.83264879
AT5G55500,404.3427572,330.0775771,346.8018536,522.5054021,398.8040772,418.6041678,483.972921,551.1381262,604.8405065,460.4088972,446.4235648,409.4361062
AT5G55520,164.7497913,115.0313636,95.03348386,113.4694726,125.9522794,135.0768261,79.8698657,84.96807521,79.01564564,115.7666391,61.30465813,90.29888755
AT5G55530,592.0219655,714.2540836,710.6392589,665.5259315,753.5442935,712.5549553,557.2657762,602.3792288,596.2664714,627.5842255,726.331963,649.8665211
AT5G55540,513.8123053,577.5627525,521.3181469,561.2027903,492.1219999,470.4857542,393.6585723,372.1901855,412.814468,505.3310602,432.1175917,492.2024779
AT5G55560,35.08201399,28.62550608,33.34404919,69.88630547,59.29577412,57.26433995,44.40081524,33.90088406,53.45935126,50.40166802,109.7926517,68.4286787
AT5G55580,294.3124521,225.5919314,247.7703718,182.4807684,164.2436206,182.7227363,136.8562554,137.5370305,134.0786592,139.3708642,99.41359778,133.5373659
AT5G55600,492.138955,415.972862,411.9376069,623.074068,530.3375116,570.4656471,600.603791,543.0064639,745.2774509,576.6429831,724.6612168,606.3334536
AT5G55610,535.2611274,464.0440229,482.2073629,397.1760494,450.8408661,400.901457,548.6835827,533.0370576,504.4122139,403.2415883,446.7172852,442.0406958
AT5G55620,119.9498875,241.9899574,217.751766,27.67676007,113.3694272,57.80385794,33.5558187,42.23727681,43.7934345,110.8628211,69.00032767,106.4571395
AT5G55630,546.2203336,465.2792408,404.7385319,362.2929543,355.6615316,353.6617836,407.6100492,599.2464893,427.6387691,359.0895294,349.1443886,434.3170198
AT5G55640,58.66591201,107.1096457,107.7305059,63.56895336,96.06477077,78.17764303,44.11610816,80.06773126,64.61519521,107.4884635,71.22392472,108.6378023
AT5G55650,1.632665577,2.627265179,4.102363378,11.40300355,5.01684033,4.532878071,1.523269983,2.81263122,0,3.359249946,4.753493113,2.172675307
AT5G55660,484.2153505,354.8787073,418.4081149,518.0707648,524.3286006,462.3675472,367.7925586,292.2655599,199.2894193,440.2753937,443.41747,283.4387945
AT5G55670,283.4575354,232.9863492,222.9683615,256.3675329,262.4162169,234.1326809,137.7463763,151.9379355,138.0311842,272.9330208,275.9340295,215.7634575
AT5G55680,18.61691791,33.87904159,48.86138109,40.64580232,39.35052821,31.74748491,12.23901643,23.99705117,20.990209,57.11976671,15.50425263,40.18928616
AT5G55700,221.4934408,213.6432806,235.9176683,367.4655995,222.967748,279.4280771,223.4887358,183.66417,239.7685928,288.1767801,300.2448017,262.5285318
AT5G55710,491.0368009,632.79778,624.0847975,275.8940139,395.0523846,364.9799342,325.037465,191.5552755,255.2325921,292.2819109,257.0688944,244.4134619
AT5G55730,2248.820927,2514.002181,2331.420887,779.7418614,1313.578005,1116.311191,1730.086267,1967.379264,1691.065585,1645.410737,999.4457534,1470.347677
AT5G55740,189.3209331,191.6947254,208.8790372,124.0574647,146.0213366,104.3845846,163.0858144,102.1318431,101.5451092,114.2688916,65.90155646,140.0916044
AT5G55760,55.00745197,30.22130818,32.39292465,43.02131057,36.74215925,44.80440136,42.97566381,41.05099861,45.90347298,38.64569559,44.24579758,31.49625201
AT5G55780,56.21268373,19.81111431,19.39174153,61.65389623,27.9895998,48.21490645,44.56930084,53.85231522,65.09143872,26.88553657,11.9713549,33.66679707
AT5G55790,92.72237296,219.027285,267.0128125,134.8120336,168.9325987,156.5094961,185.2408328,171.5027379,171.0982454,165.4876315,99.65071874,155.5742655
AT5G55810,47.76571308,35.81533571,32.49847931,27.74938644,32.95632449,51.79410094,68.37028278,57.45700308,40.21589078,40.145089,53.76551613,50.1523703
AT5G55820,247.9356538,214.0411787,189.4765368,195.9139834,166.1197568,194.8587202,164.324611,156.7164212,138.5316259,177.4923727,127.6158666,167.2444174
AT5G55830,52.91292615,31.00343527,40.39311349,54.35050964,60.32804387,43.67751011,24.59221072,46.77018154,44.03533064,57.13199349,45.49458463,46.69894756
AT5G55840,71.24782497,89.49449997,73.28525197,81.53856028,75.7345481,51.51620006,87.15813159,65.76769704,53.82246005,69.31594743,72.18586954,75.25248541
AT5G55850,859.9993586,1590.536086,1585.25787,1383.31327,1582.292656,1296.642653,1271.555206,1396.011703,1467.287679,994.4412577,1088.03027,903.0950106
AT5G55860,343.2555991,367.1419628,352.5087244,793.8510281,587.8815159,592.8275694,469.1975294,656.6934296,724.1624239,586.4651476,693.6919483,643.9900534
AT5G55900,37.75408327,39.90908728,39.66500365,25.70747495,46.31164759,39.31576386,30.876509,48.82337146,45.01739735,37.0537788,53.84969746,43.92794391
AT5G55910,506.0860046,371.6358522,347.2665023,283.5802622,465.5404106,369.3621102,370.0621609,482.1046417,260.9294583,457.9963431,358.6900401,407.2915136
AT5G55920,512.9880608,411.2434833,443.9114648,536.8828781,371.7335325,399.9302581,429.0590535,327.5444265,262.3991433,445.3039271,379.6902292,406.1640359
AT5G55930,97.71319638,160.7120621,154.0058987,131.3476243,123.0168579,112.3285148,95.40149021,83.70021173,120.7151323,87.38254804,79.08984766,60.81467645
AT5G55940,593.7621236,492.3768381,490.0539682,550.7674187,427.9055102,530.5235765,426.1086626,445.4056931,383.0787237,468.67871,376.3418707,417.1218752
AT5G55950,3.683663109,4.259390812,9.174455901,7.706809877,8.923492602,9.283941517,13.29989146,23.00349108,16.66787348,9.112140596,15.61489553,19.25941602
AT5G55960,433.0072379,539.4325127,457.6308486,605.0064565,739.7359796,627.4084638,788.9165577,1176.893192,1015.122177,757.8569352,636.0120909,794.9520126
AT5G55970,168.3553402,200.063616,202.5114721,406.2762512,389.5655789,434.5373348,265.5149758,334.2891879,459.0819232,536.098977,1304.731107,867.1573588
AT5G55990,125.7139971,180.075809,161.5489249,83.66135363,133.442698,125.8843291,147.1360406,209.2447798,152.8558559,97.44802747,126.6097136,128.1634995
AT5G56000,579.6866208,591.9753918,660.2794378,451.7390222,514.1123053,464.59681,588.9627873,561.4781845,524.7777156,591.4966516,622.8075759,549.5171785
AT5G56020,171.9817779,212.0173985,224.4616152,139.4635231,237.1052506,205.5078996,206.5528387,228.3257579,202.0824573,236.0550825,247.0902079,286.3136701
AT5G56030,3843.90124,5275.677816,5307.698582,3096.415543,4218.841976,3252.283234,4825.16335,3223.602916,3467.096183,5615.943888,6663.043913,8310.623923
AT5G56040,1417.483001,1480.010785,1362.021169,1424.241143,1445.766075,1382.932528,1609.19921,1689.621159,1511.034281,1574.884933,1064.752284,1591.149535
AT5G56080,41.0994236,126.6961811,230.2392922,48.76255777,225.9921921,136.6370838,91.84430268,220.3154104,70.63197392,174.7240172,66.81861777,165.0989142
AT5G56090,145.3359433,129.3841179,135.1092914,119.2926221,128.8418403,141.7957234,116.7141254,90.63950636,103.3246167,137.7837885,131.6028789,129.2406249
AT5G56130,107.8957257,87.70894036,98.5069108,70.71801608,92.42737482,85.60671137,110.1707325,144.0044393,116.4151139,75.60034047,93.03918307,114.0500224
AT5G56140,1106.902649,1053.924472,995.7061397,1945.923616,1103.767987,1817.074775,1009.672275,996.3303277,959.973317,1179.520339,954.0747119,1130.616985
AT5G56150,501.1837891,530.1123717,557.7232407,664.0748237,680.0330359,706.0087348,687.0662524,689.6124759,865.0092986,692.9457483,868.7880067,682.8271882
AT5G56160,35.21284708,56.79016956,46.10190526,36.23489073,57.1647095,47.09179637,72.7340323,49.9864785,55.3939729,49.87283011,51.11253947,62.10174971
AT5G56170,907.3623801,1125.982231,1169.76487,843.7795265,1149.991032,1036.910906,1136.487876,1338.943486,1423.013189,982.5864769,974.5572778,908.1754308
AT5G56180,190.4190618,210.1665276,204.4420514,285.3612285,297.1343362,281.5376839,270.304697,403.505888,342.5293887,294.3882745,378.0101408,334.9647207
AT5G56190,253.5600782,264.9534421,213.7159314,229.0253221,236.4758258,249.7821985,324.4129837,304.2783449,301.9045658,241.5394322,326.4885091,287.4849039
AT5G56200,8.258531202,7.762053402,19.41460458,28.40211427,14.31485004,19.28437808,4.60745422,4.24897987,5.740540038,11.76206676,13.16103667,11.94658259
AT5G56220,701.021762,577.4263581,476.4722406,690.1193,440.0243393,543.9066753,438.3580887,482.413452,395.8180008,477.6548772,415.8280094,538.2437352
AT5G56230,31.64459383,61.97054122,59.70929255,41.50617908,65.73771851,69.70890048,25.9419573,47.88881888,51.42746259,83.98905487,79.73896261,60.83179495
AT5G56240,877.9704337,758.5787195,764.9799632,1158.234208,970.806337,1096.688114,944.5604136,1118.191229,1146.334299,1034.736202,1095.434501,1118.05652
AT5G56250,271.3492826,273.9071139,210.5575269,186.9606586,227.3026009,183.0318745,226.6364731,271.8883595,301.8461721,327.2225033,317.8009949,227.1834642
AT5G56260,2355.000238,652.7208756,727.9870859,1943.58391,387.7398623,1230.260085,599.238647,291.5167529,341.0156209,180.7392659,304.7076656,226.7079621
AT5G56270,153.5339183,159.7664485,178.1063737,137.0049124,175.1587636,154.3151826,153.9181985,129.1293948,151.4044879,178.1281574,298.4560903,224.7945986
AT5G56280,329.1923603,257.8871993,275.1392703,141.4321537,247.9163296,260.2236804,281.5645141,310.6141064,337.8093974,317.5223584,269.5885873,263.9438186
AT5G56290,1493.945537,1158.96654,1138.937409,1444.966654,924.0535061,1186.794128,1044.574032,760.2530757,841.0434224,791.4769426,811.1253061,792.7692778
AT5G56310,34.15415629,31.88755679,32.33599372,46.24665553,31.73020408,22.121351,30.72835278,24.08566923,24.88262882,31.92616045,33.51161055,34.75320093
AT5G56320,73.41850027,90.99001514,98.74810478,150.9649963,271.8531499,232.1977092,204.2355081,149.7087301,211.2230413,180.1138878,104.2389364,143.3858782
AT5G56340,249.7534538,271.9637555,253.4504793,383.123526,354.3257638,355.601869,308.5209797,379.3860195,466.7038548,267.1600408,435.3029025,331.2530314
AT5G56350,1309.975973,1100.808873,1107.753235,1035.947704,1097.814303,1031.798998,2452.848419,1677.924769,1807.244652,1040.134196,1491.63082,1084.939686
AT5G56360,1370.083462,1029.918838,1055.787033,1022.69453,817.4761214,943.9436116,1042.610775,1015.204858,940.3916658,825.0708946,741.3853908,968.7137902
AT5G56450,69.21417413,54.49659579,82.73994341,47.91275702,56.09752088,54.43945009,49.06739676,49.50278475,49.69417176,47.04485396,44.21036183,65.16687608
AT5G56460,102.8965384,102.7097685,126.2838594,142.0370576,164.3717045,165.6106085,128.9558289,133.0875634,177.9044682,181.4685681,209.3092936,167.2546248
AT5G56500,397.9932961,256.2636673,251.8322035,420.5437636,332.0984524,356.3677811,458.4632061,368.1065941,457.8849734,469.0476985,487.5874859,477.7861247
AT5G56520,70.13821153,70.29669496,74.04072511,73.14543871,67.42609357,82.20854217,52.04258376,76.25983322,91.62748187,100.802084,69.20222728,97.75609109
AT5G56540,140.3151789,509.0062541,515.3770048,169.8512779,690.4008495,430.7577953,531.729203,600.0940903,507.390913,714.8880019,285.9434212,630.3437224
AT5G56580,52.68319846,39.84222158,33.29768011,30.86870461,39.91690699,40.826154,19.9198994,49.47331963,43.93850599,42.00299083,28.6606794,52.13472898
AT5G56590,187.2741515,182.7362374,198.8957245,126.5747492,172.3522231,163.9231955,162.8462658,187.0042515,164.5980227,188.1956016,141.2174829,182.4548786
AT5G56610,32.68700133,30.43385949,34.22734293,26.78226322,51.17854232,45.7965436,42.65206264,75.91655108,81.74163173,51.94648209,47.51511514,54.69384856
AT5G56620,7.686546642,5.175849833,9.708216917,7.311653145,14.33726694,10.7594124,9.192822175,31.50750719,24.82250474,13.42189903,16.71294187,20.60511761
AT5G56630,568.2091965,392.7586079,471.0374486,327.7353887,437.2496382,393.0944727,643.9657012,579.6335209,518.8263709,448.6528829,520.7647099,387.7108201
AT5G56650,204.0122294,214.9613976,207.4969163,276.4743918,285.6301557,280.3629633,295.2258403,400.7881784,365.8541905,326.7547406,368.5177427,313.1801742
AT5G56670,1528.28934,1644.732118,1510.629732,994.7512141,1083.362574,1274.06809,862.183,871.2589141,741.9627113,924.6209398,768.369626,861.8447904
AT5G56680,1003.569129,823.1750315,761.6250913,666.9515633,639.6320771,687.4564462,943.2793132,837.2690352,734.9493108,678.84842,639.0689479,647.2804025
AT5G56710,2556.661678,2192.683199,2002.000394,1158.257158,1545.598074,1652.250879,1624.527541,1292.276188,1308.860798,1647.083917,1362.236694,1364.299636
AT5G56720,6.02249907,13.03217518,13.84580113,8.129428473,11.8684175,13.60594176,27.53577693,28.23004324,26.7134108,15.11988479,29.81407195,18.46539103
AT5G56730,172.3160227,152.0305509,157.9535326,120.7902815,124.8450505,148.6421578,178.548449,147.5788328,159.0726655,122.6732617,186.9874211,166.1524098
AT5G56740,266.7879148,200.0870485,196.6379661,218.4072602,169.3344185,187.8910845,203.6725072,195.5385252,172.3041888,195.0794409,196.3086573,209.5246066
AT5G56750,513.5181516,748.5310078,675.5124694,806.6700812,778.8124108,764.8319097,584.8605932,627.1363766,611.3560219,707.6280873,678.7048034,689.4865869
AT5G56760,695.1444749,962.7081516,982.2882263,823.1645808,995.4682821,921.9086558,753.3456828,912.5646421,926.0478285,964.3557429,1078.906545,1073.13251
AT5G56780,52.80293227,110.5352288,88.27928119,72.24518527,103.3816215,78.26538307,50.64703157,83.51347845,93.71580072,87.37265477,71.74660066,96.66110508
AT5G56790,139.7249169,112.5257757,141.0368885,183.2145113,167.0856182,138.9969667,141.603319,133.3852505,149.4869004,164.6844531,230.1329092,166.1525936
AT5G56870,2509.528872,3002.099487,2563.461369,6939.4219,7417.885371,7395.880166,6089.049152,14700.66645,8767.096371,8058.036119,6221.162977,7373.477695
AT5G56880,18.52279369,13.99271403,13.93022338,8.956540361,18.80038594,19.83321498,22.86591156,23.92263626,13.32296066,30.23442048,33.29477386,18.46735781
AT5G56900,390.1020571,361.0161549,360.1714111,448.5629784,397.9831507,479.7854146,435.3775308,393.6982702,407.0286407,369.6214076,413.2326741,382.1748332
AT5G56910,39.86324487,108.1053579,93.96227201,15.45879478,78.84046155,61.21258553,74.82003665,95.82878886,80.03379856,78.95218224,73.82596702,87.98722458
AT5G56940,376.8132944,223.9952502,211.3953663,196.6163844,188.1441137,222.0011312,229.1654897,166.8169358,216.2817525,206.5528795,214.4384021,214.026141
AT5G56950,963.7848093,1023.897683,922.9643863,1247.82379,956.2388184,972.6098203,917.5042327,823.5927575,992.404328,873.7144217,1042.453403,842.8070808
AT5G56970,8.266315143,9.073756562,8.394874576,10.07800667,15.46505206,12.99800943,16.59531086,20.09515911,14.60975547,32.09091365,27.32057466,19.7426056
AT5G56980,912.5076308,1960.939674,1928.958327,1442.743679,1847.260184,1534.036986,1586.27395,1583.350579,1850.807926,1865.034629,2565.247301,2067.926637
AT5G57000,69.74700792,116.1662948,76.08494033,85.36310828,102.1410712,108.1248802,103.7994083,118.3741632,127.4633257,95.64021101,82.34917419,92.36835159
AT5G57020,1223.150239,1135.437348,1055.316714,1509.235976,977.5912672,1373.760385,1258.079562,1112.003072,1173.147039,1030.029858,879.5376121,862.3199655
AT5G57030,533.3535407,485.9410048,459.0585416,252.3118334,341.5213396,287.0152514,322.6937888,250.8052487,267.9941806,367.9933154,204.6843082,424.638449
AT5G57040,148.3868147,193.8652642,217.7608595,142.594437,196.4446835,162.5962232,129.3630625,161.6020699,106.4589828,189.7888499,124.6875488,180.3366293
AT5G57050,164.32335,226.994571,212.6655745,200.0501439,258.9278358,173.6681201,202.8734057,227.8759371,200.4800146,401.578807,410.9445771,791.9489879
AT5G57060,75.61091682,126.4551416,130.5784884,63.75108997,99.35757058,104.0472041,118.5848674,104.9354182,115.2069312,106.0016899,150.5214521,131.1132287
AT5G57070,241.6655461,558.1667039,571.2501753,724.972761,877.5859362,774.3503922,518.351957,943.0845736,992.2709352,971.2745501,880.4913602,989.3390532
AT5G57080,22.30574928,26.24619934,24.52500718,14.77318413,21.6650513,20.34955571,13.47273366,6.926237205,15.02795157,15.10259978,26.94159872,20.64983381
AT5G57090,270.0622783,295.3806881,352.7160308,524.5413875,641.9563176,555.3064382,717.2510104,418.5812685,527.6629149,279.9038677,294.1501334,310.0671303
AT5G57100,152.8399378,130.6360758,156.3050444,155.8006946,173.600175,175.7216,184.4644895,140.7285878,186.3924443,295.9767349,190.9788157,311.1232156
AT5G57110,1969.622428,1622.493184,1630.65968,2690.203558,1756.256673,2239.075588,2582.784192,2599.652601,2200.690054,1884.373145,1581.588187,2043.482196
AT5G57120,473.3180393,505.0967039,521.8371294,609.2955549,476.3334839,492.3826092,299.5259311,285.3665198,273.3002743,498.896034,380.1237409,424.4040455
AT5G57130,179.6531241,291.7030055,353.4101486,293.3809245,368.1144876,289.9299522,163.2569914,136.2991301,116.9603954,384.8342619,392.153701,311.6640552
AT5G57140,64.26250472,62.29175618,44.62125636,62.53263965,51.73846729,55.00595365,72.06156149,80.61285013,70.7142816,70.56700212,52.57076346,65.1670688
AT5G57160,370.3035772,332.9721772,366.0210629,515.9445051,407.4225278,440.4478919,404.2656735,421.3907085,442.9906289,416.8747731,421.4339884,404.6134848
AT5G57170,442.496002,779.5126264,778.623381,322.6702199,527.0271049,498.5273613,300.8433108,205.0512725,231.8304923,198.1716859,156.6689186,223.8074824
AT5G57190,9.605442144,11.65069418,14.05276159,14.9918594,21.64736368,13.17042985,38.37207121,40.49343054,86.52393488,34.72114235,228.8840008,38.87065913
AT5G57200,7.715713468,9.474483971,16.15915838,10.54595272,14.92747578,11.34471445,9.221442868,4.251581454,3.828970063,5.041043078,11.97157787,16.2903721
AT5G57220,117.7119341,123.4811506,146.5840462,147.7351725,183.7148708,172.4113727,1591.596109,1227.257796,7065.187713,94.09376552,10297.10802,110.7800156
AT5G57230,59.26882343,95.2649105,80.91248066,35.13451653,71.79025664,72.07238284,51.79224174,57.67691534,66.62116414,62.27526294,70.14165,58.79442216
AT5G57240,1780.395796,1758.403319,1578.343395,1341.628583,1674.453799,1455.455688,1649.992091,1422.862082,1696.780943,1440.490312,1783.96698,1419.331533
AT5G57250,233.2754771,233.35875,233.4566227,258.5308082,271.8935689,219.575348,223.3251336,208.7095676,176.4003526,317.614415,280.6257075,248.6795993
AT5G57280,130.2651788,99.95364708,103.4748553,121.9533286,102.4635776,113.3798044,120.825347,76.20687355,103.0214442,100.7981734,120.4273371,127.0862172
AT5G57290,2257.285818,2177.40951,2182.016712,2657.27255,1752.669642,1925.08693,1495.119912,1119.874772,1096.170131,1446.872622,1274.167697,1212.828264
AT5G57300,253.003238,167.6747181,204.2367282,270.1423845,138.0512447,213.7432432,161.1018928,138.3866666,128.7709992,152.7098467,133.3316132,150.8902864
AT5G57330,708.2177514,651.1879772,634.9919093,410.8856978,568.3787284,527.9585851,814.330487,742.6350389,663.2952053,512.4562984,574.8036882,606.0488974
AT5G57340,103.2132177,124.6109199,143.9414327,208.64562,224.9168404,253.170976,163.637447,255.0644228,216.363112,279.9338363,226.9011283,322.1791084
AT5G57345,173.4529885,289.0080719,251.1890571,184.7590256,231.0616837,200.0540427,184.610483,109.8444558,108.5541886,188.1336484,126.1342776,170.54724
AT5G57350,208.662602,209.3442162,289.1893334,517.1404369,483.1219046,508.0495058,630.6875895,481.380316,543.0066193,627.9498793,675.0309772,641.4264012
AT5G57360,440.6842665,447.4364435,389.8822299,935.9256924,509.7681622,604.7121664,475.1608574,377.1493627,442.4170552,529.3219251,506.6233672,533.2274615
AT5G57370,486.128428,493.4182464,495.9362987,644.9172418,404.475328,509.6005948,345.4258194,291.9608522,322.2671724,384.7006663,352.7444389,347.5934205
AT5G57390,659.3145899,345.5938815,491.4941076,367.5408192,216.7227887,319.7431618,350.3240555,150.7784293,162.1831277,286.2636615,224.5849508,345.8083935
AT5G57400,2.746317349,15.50161276,9.780242623,8.041113511,20.14369704,14.13068742,13.82322361,34.0210665,21.08489302,29.87617556,8.384291925,17.48375682
AT5G57410,106.7712981,115.0709619,109.5392765,119.8491013,94.87060733,110.2558473,107.8267835,100.3840566,87.39223661,89.8891369,105.3842903,123.9710042
AT5G57420,1.624742475,0.881472763,4.952512942,6.525990172,6.920164543,3.398084678,1.518015992,4.206342419,0,8.396571961,1.184977911,2.172842138
AT5G57440,185.1044978,205.8356675,180.7508486,110.5507738,126.7825642,119.6217123,146.88528,139.7615865,108.7765332,87.36013434,85.87796032,89.06781364
AT5G57450,17.77956311,15.31199764,9.94739506,12.3648516,13.81324314,16.59807434,15.8042489,6.601916001,9.491296564,11.77579476,10.67476911,7.612982225
AT5G57460,833.7853257,684.2226588,712.9214781,738.8888381,649.0979749,631.9316853,854.8733376,1030.667311,854.1128017,672.1511375,730.5150403,668.9810163
AT5G57480,214.3348131,271.4005311,277.2106265,614.957892,504.5035376,460.0188093,434.8706195,654.6472281,558.9614292,406.6411104,433.3102112,385.5412271
AT5G57490,1127.109406,1050.734308,1002.277982,926.8975661,977.3921928,1014.976421,1009.727729,947.0137287,1027.736652,757.7319201,997.105551,729.8876213
AT5G57500,7.678330563,0.866823574,8.127354054,8.124912687,11.85499007,15.87600725,10.7215252,8.478014458,11.45871082,1.680085962,28.6505835,4.344623035
AT5G57510,10.28656982,36.15671362,39.63663118,30.18591793,28.31600374,25.48482374,88.02383048,65.88568053,201.1040856,30.22725065,328.1736873,22.81496934
AT5G57530,206.7192811,142.6997476,222.6569031,114.6666615,212.5399847,176.8594866,337.8056399,211.5777432,91.53578625,243.5885404,128.7109768,409.507666
AT5G57540,56.29621984,39.18490292,60.39589548,39.85593644,68.78845374,51.01458768,125.2891545,78.96150193,53.38041191,89.03403486,46.46348316,137.952585
AT5G57560,262.0771381,219.6591142,248.9709122,244.4207132,486.1156678,373.1434306,1568.8434,628.0542978,907.9656249,554.4607834,979.910691,660.3544708
