Sample.Name,Atha_Col.0_HypocotylCC_WT_FLT_Rep1,Atha_Col.0_HypocotylCC_WT_FLT_Rep2,Atha_Col.0_HypocotylCC_WT_FLT_Rep3,Atha_Col.0_HypocotylCC_WT_FLT_Rep4,Atha_Col.0_HypocotylCC_WT_FLT_Rep5,Atha_Col.0_HypocotylCC_WT_GC_Rep1,Atha_Col.0_HypocotylCC_WT_GC_Rep2,Atha_Col.0_HypocotylCC_WT_GC_Rep3,Atha_Col.0_HypocotylCC_WT_GC_Rep4,Atha_Col.0_HypocotylCC_WT_GC_Rep5,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep3,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep3
AT1G03000,2.775084781,2.916365929,3.037538643,2.034966291,3.134953291,2.936017922,3.125795747,2.948917073,3.006757173,2.705177299,2.844723197,2.905419454,2.714331645,2.849316703,2.32266832,3.130810616
AT1G03010,2.137806575,1.899138634,1.817456267,1.893196655,1.69827867,1.688568619,1.764764108,1.737137703,2.345776613,1.81607274,1.88280027,1.843415068,1.857120351,2.0268628,1.945383234,1.732504444
AT1G03030,2.197358488,2.034571621,2.31780611,2.187674528,2.01725852,2.188499106,2.174635472,2.203547602,1.807410676,2.034188139,2.102010905,2.132988515,2.191780697,2.537743586,2.242745203,1.924262014
AT1G03040,5.349337016,5.00751579,5.734717884,5.093443393,4.215786887,5.501230552,5.19513846,5.477448917,4.993989887,4.805069077,5.440353631,4.710527725,5.624515255,4.71495638,5.438359563,5.543823538
AT1G03060,1.954851792,2.290486837,2.182629642,2.420139628,2.278388616,2.335685355,2.156471732,1.880915404,2.35198428,1.944605542,2.395515359,2.41615015,2.921986985,2.278522619,2.669533308,3.225104487
AT1G03070,6.185039075,6.16920506,6.997720696,8.039533515,7.33886519,7.267359046,6.69495306,7.326002167,7.273750784,7.580558564,6.468409254,6.59902594,6.565213049,4.692517417,6.107953582,5.400771661
AT1G03080,2.917642656,3.13993838,3.430121014,4.29475912,3.15824864,3.033032975,2.651934444,3.016839619,3.314399162,3.43287246,4.062471506,3.994745368,3.927018685,2.171157559,3.238892158,4.258515068
AT1G03090,10.28305969,10.38936039,10.35184944,11.15047071,10.33394566,9.807752724,9.796396964,10.71272242,10.39206723,10.35004261,10.60454237,10.85911752,10.66465806,9.558895478,10.30772506,10.09697344
AT1G03100,2.075167059,2.187704463,1.804233541,1.785562927,2.06987071,1.882607444,2.142696377,1.933909585,1.886405108,1.587022049,1.783507028,1.902401003,1.901701128,1.933436099,2.149047328,1.990838549
AT1G03110,2.335299623,2.346779479,2.535413245,2.487794569,2.180785154,2.827809591,2.548964456,2.420044168,2.145358116,2.412332414,2.560931286,2.268886572,2.232162913,2.477380724,2.70231066,2.256556863
AT1G03130,3.164332589,3.195742655,3.235043696,3.235772912,3.18188009,3.094321811,3.341886783,3.152686123,2.943680732,2.895950714,3.997989318,3.20007532,3.345276208,3.181879346,3.137749779,3.14514151
AT1G03150,3.977244915,3.447661025,4.051809112,4.478627715,3.316272247,4.046725922,3.914317076,4.188529237,3.348685919,3.693201225,3.504860106,3.76320081,3.955505956,3.857456578,3.604803004,3.687964076
AT1G03160,1.802097501,1.925304497,2.007172932,2.274347395,1.864709705,1.975736162,1.997349492,1.901270831,2.03126078,2.271450248,1.638257073,1.911891087,2.081772477,1.993334291,1.701307816,1.820980057
AT1G03180,2.096223022,1.950516869,1.939664504,1.878496645,2.242451699,2.013485078,2.223128044,2.019163132,2.234208543,1.855642477,2.008535725,1.970483136,2.113712059,1.850379371,1.738036993,2.018422661
AT1G03190,2.290720392,1.86302831,2.439807056,1.924501182,2.359214958,2.448990216,2.26248862,2.189539176,2.393827895,2.281472077,2.387489755,2.240287563,2.596340077,2.507044383,2.661945689,2.684201558
AT1G03200,2.060624531,2.154226133,2.177219014,2.506488331,1.988847877,2.050771715,1.984587882,1.988083181,2.150099529,2.443656163,2.330584356,2.36705874,2.504680377,1.908307343,2.404535886,2.699090384
AT1G03210,6.714697711,6.867406764,6.546158271,6.767531214,6.628544798,6.508412833,6.718302385,6.437946455,6.893218927,6.96460902,6.726039763,6.755765115,6.685815837,6.221057175,6.477846091,6.928321808
AT1G03220,12.35840518,12.14469935,12.63926067,12.58214185,12.04590607,12.1044884,11.7484214,12.28957535,12.24587222,12.24025916,12.55442302,12.374869,12.47597872,11.86662948,12.45555124,12.23276539
AT1G03250,3.067487665,3.194830156,3.357779428,3.866298109,3.214215263,3.390437236,3.601989282,3.301729818,3.663266613,4.128170616,3.229839596,3.238252086,3.255204302,3.078267829,3.490662455,3.096154094
AT1G03260,2.445249728,2.267546599,2.326414227,1.886567016,2.324567968,2.260548881,2.345602148,2.163063206,2.160334727,1.55683291,2.098938903,1.98491736,2.296765331,2.090021838,2.19155203,2.301272949
AT1G03270,2.073424484,2.08927413,2.16902068,2.125252736,1.995111919,2.174394768,2.277889329,2.04325961,1.973771976,2.264919556,2.336871831,2.120234786,2.12279976,2.333056603,2.280113124,2.31607449
AT1G03280,5.380064328,5.407482971,5.880441679,6.060805977,5.442378773,5.347688785,5.43450344,5.780366519,5.652389364,5.381099427,5.748974331,6.156761165,5.729149616,4.865838967,5.346480663,5.864346332
AT1G03290,6.089590398,6.118732389,6.024007368,6.739335557,5.721886466,5.477885897,5.891413615,6.021234248,5.889114612,6.33234964,6.628895095,7.369025886,7.101821269,6.120340927,6.757592213,6.240645495
AT1G03300,2.02019983,1.973887505,1.784680035,2.034966291,1.905084199,1.933910276,2.03462734,1.79233089,1.945959306,1.901268603,1.792342869,2.196725602,2.024999728,2.03509058,1.839970064,1.86585705
AT1G03310,1.737314343,1.66648118,1.719979457,1.572274695,1.781229417,1.907915891,1.680275501,1.681920654,1.880410019,1.714517732,1.541765527,1.717984816,1.727025161,1.804835306,1.725081921,1.740724425
AT1G03330,7.667159321,7.531633485,7.685115293,7.919845366,7.621060941,7.707602611,7.648172441,7.752626655,7.2964162,7.681946266,7.938269165,7.565867627,7.401542425,7.569920513,7.872458191,7.10858183
AT1G03350,4.014320385,3.349015897,4.06264335,3.893182401,3.673796624,3.943386284,3.778236054,3.933218731,3.60833119,3.880238511,3.875196846,3.103444277,3.769174174,3.222994222,4.070622244,3.630909126
AT1G03360,5.316638011,5.493736395,5.694593608,5.420116397,5.399434994,5.594416361,5.919000837,5.475155013,5.31351858,5.504844345,5.540798095,5.295058706,5.486538719,6.264058673,6.083056393,5.931839917
AT1G03370,2.507578964,2.45011163,2.659235542,2.48674259,2.407305772,2.377381786,2.103476824,2.407784513,2.504824619,2.528432716,2.819578417,2.356253506,2.705201087,2.637059212,2.375027062,2.389736519
AT1G03380,3.494129011,4.038575717,3.742150981,3.740205225,2.822455111,3.134879795,2.671736335,3.122111504,3.487221097,3.304383186,3.619387339,3.468481129,3.183686416,3.228702927,3.223594258,3.205110688
AT1G03410,2.020415052,2.097161624,1.801228592,1.942306634,2.175177775,2.062848016,2.114103511,1.97535467,2.148724512,2.165025685,2.143021534,2.018091313,2.006490556,2.154228313,2.39930775,2.230008784
AT1G03430,2.098123431,2.076557354,2.031529228,2.137964695,2.138291226,2.178328471,2.123166149,2.106511894,2.116223621,2.019871211,1.853104953,2.322236151,2.238047268,1.86764174,2.361796611,2.259314568
AT1G03440,2.218035306,2.077920427,2.095023926,1.88849307,1.995111919,2.052893686,2.019853081,2.118314528,2.025944145,2.269365723,2.016000015,1.99549241,2.069844791,2.181616464,1.962721401,2.200974563
AT1G03445,2.505423389,2.538543578,2.33495623,2.47504127,2.764478875,2.574705661,2.630387666,2.427960941,2.190574688,2.360328349,2.624573886,2.417922258,2.617829957,2.813202522,2.429921915,2.092225878
AT1G03457,2.179604091,1.916653071,2.040989625,2.246545638,2.361050868,2.347590253,2.469016401,2.291171892,2.385181805,2.1974345,1.950192837,2.204724955,2.104852499,2.359319499,2.003904631,2.362957024
AT1G03470,2.374467649,2.216499545,2.52857818,2.034966291,2.125369827,2.274588571,2.106245706,2.325967643,2.144029748,2.287638465,2.192322054,2.028250113,2.214580836,2.25203408,2.275042944,2.148425328
AT1G03475,3.784194941,3.299228859,4.018415802,4.059120774,3.447693376,3.897664994,3.174116378,4.240686206,3.652234724,3.252296796,3.443927242,3.384303006,3.113904053,3.204505469,2.985970667,2.904031876
AT1G03510,2.090400308,2.091566639,1.932425066,1.961344589,2.15912852,2.052719874,1.838550163,2.138954335,1.930809674,1.968936183,2.10902529,1.695968514,1.878945213,1.946017999,1.747483907,1.812827023
AT1G03520,1.924650024,1.639369474,2.012115229,1.76525485,1.930425939,1.717720548,1.571332274,1.866315731,1.953935304,2.292325639,1.914894029,1.85426539,1.856632861,1.788077639,1.726365208,1.968247184
AT1G03530,2.741729776,1.896175542,2.476897207,2.398928553,1.95625163,2.597029336,2.458633286,2.47245208,2.706925746,2.247048439,2.474661767,1.913802244,2.262800049,2.448988674,3.147300621,2.398125272
AT1G03550,2.699683427,2.794867335,2.8151201,2.868849101,2.896028755,2.555648089,2.701094876,2.718935247,2.69794541,2.753960856,2.757338007,2.578320006,2.753760999,2.711994854,2.823251436,2.658033475
AT1G03560,1.719236614,1.892733159,1.747062343,1.681586309,1.719475127,1.733423387,1.664504606,1.951381697,1.620547017,1.752400194,1.581666524,1.701720103,1.594954829,1.656013715,1.944920485,1.755272836
AT1G03590,2.608029466,2.655733483,2.821510522,2.460683101,2.705442512,2.927598139,2.74481333,2.961361051,2.865124399,2.843406185,2.924280851,2.406252526,2.767806391,2.716579848,2.961000681,2.956871516
AT1G03600,2.834272439,2.63539491,2.654258969,3.591989098,2.493992637,2.901263288,3.143937503,2.805524405,2.785563342,3.00967447,2.711320349,2.873420964,2.365820674,2.011653709,2.620235819,2.198571989
AT1G03610,7.7180396,7.412107927,7.482329272,7.115196113,6.532972912,7.078629893,6.808323602,7.273176224,6.802700732,7.180455653,7.046055736,6.990445917,7.385103281,6.810751976,6.8898572,6.908945576
AT1G03630,1.795516865,1.476246196,1.78231362,1.880915309,1.675778251,1.819827554,1.975404218,1.544545268,1.706554729,1.938932804,1.724453994,1.69519288,1.868293742,1.874626533,1.820871057,1.731774964
AT1G03660,2.221198635,2.089026917,2.042919322,2.073383215,2.189003859,2.129493737,1.869575742,2.127702883,2.030450073,2.345856043,2.136140054,1.920678169,2.429349227,2.066736897,1.905663934,1.854185008
AT1G03680,2.237177747,2.474048736,2.365736726,2.487216051,2.978811241,2.543518654,2.466391032,2.468819466,2.350900453,2.275310786,2.369392823,2.107266752,2.146771365,2.201097523,2.497354437,2.453368388
AT1G03687,2.344905966,2.383397862,2.507613339,2.427990778,2.034966291,2.176321041,2.258763077,2.319976228,2.290223821,2.040927147,2.278282162,2.332356989,1.997378624,2.258546082,2.180837928,2.230325444
AT1G03710,1.963629206,1.925304497,1.860985499,1.781006874,2.16798223,1.714725273,1.908300842,1.753439592,1.888278215,1.606293101,1.908955341,1.877306876,1.861359923,2.029022621,1.962666496,1.846051085
AT1G03730,2.90738347,2.5839563,3.022435389,2.923396504,2.905407972,3.24911242,2.772724398,2.974985007,2.892858397,3.011886439,2.933431683,2.846975942,3.130075139,3.441879165,3.150320318,2.873406431
AT1G03740,2.203935144,2.377376263,2.515076669,2.38586104,2.5723441,2.120304233,1.963247414,1.985669052,2.12356497,2.182243202,2.261088233,2.034966291,2.379650062,1.951828665,2.112757827,2.328466144
AT1G03750,2.170570777,1.997601987,2.297830656,2.193662676,2.398186526,2.204686188,2.273387901,2.37661764,2.342515569,2.290239527,2.207962379,2.170432672,2.297090733,2.187903188,2.0750269,2.178092899
AT1G03760,6.64616885,6.346948435,6.588658808,6.518865633,6.457014039,6.509209944,6.153219145,6.717279548,6.440458499,6.380690457,6.271366046,6.438471094,6.288777853,6.114886306,6.467487513,5.899893801
AT1G03770,2.22565332,2.242798733,2.131467865,2.662157277,2.16002828,2.095936024,2.030949433,2.101629272,2.145170242,1.887878788,2.15771237,2.152846808,2.125037935,1.919467605,2.067397037,1.884244255
AT1G03780,1.853481892,2.108874342,1.893220196,2.024036944,2.247648915,1.97782183,2.102320309,1.702224376,2.063604464,2.313907479,2.100202839,1.949334903,2.191736211,1.977149364,2.310600935,1.881353129
AT1G03820,1.824839107,1.893934424,1.721796048,1.870928825,1.781229417,1.912273309,1.839838117,1.863118115,2.381183414,1.89957295,1.614463193,2.042054596,1.762258076,1.96080112,1.824350021,1.895536517
AT1G03830,2.032474577,1.65397733,1.873262008,1.869709903,1.979606188,1.852647173,1.844497258,2.042587308,2.039388397,1.954786052,1.928945756,1.89166408,1.768857954,2.190816568,1.825016149,2.440217328
AT1G03840,2.054241732,2.03248128,1.75551736,1.892765868,2.070519398,1.489909679,1.942473845,1.928019166,1.819405382,1.852662065,1.594752734,1.642675331,1.881098804,1.778706536,1.629209793,1.966174124
AT1G03850,5.598359992,4.376062281,5.026451632,6.798465151,4.134921187,5.814193199,5.633647962,5.932095664,5.716256721,6.030530704,5.90525763,6.089459098,5.624581765,4.945327284,5.475560204,4.598409562
AT1G03860,8.697879848,8.713333451,9.03779328,9.231126206,8.949496826,8.916796113,9.00108914,8.893152644,9.193132921,9.074080697,8.754740342,8.635805838,8.813247452,8.970841284,8.796205765,8.92182858
AT1G03870,2.712504722,2.819043571,2.920928865,2.63519944,2.414702929,2.810209923,2.479252835,2.409430064,3.574501406,2.597031816,2.259852649,2.453701967,2.241419049,2.433871731,2.676089575,2.598298039
AT1G03900,8.767629703,8.514636828,8.725724911,8.848696246,8.725932067,8.84198171,8.622860468,8.818583124,8.928029099,8.702603807,8.726027109,8.898248996,8.771209879,8.672258334,8.576811779,8.787997196
AT1G03905,2.360072286,2.495707097,2.385937638,2.79652838,1.995428386,2.330445198,2.110195383,2.249446844,2.179406247,2.119987547,2.84387199,2.23079228,2.314817368,2.393408296,2.787707719,2.362277284
AT1G03910,6.836944069,6.663614563,7.006537432,7.200322352,6.876450542,6.6965706,6.297491035,6.851352949,7.076266677,6.980004298,6.932850898,7.035727078,6.853874053,6.210968131,6.944652143,6.927064442
AT1G03920,2.063005664,1.899139251,1.909087234,2.012598444,2.499689266,1.964323916,2.034891878,1.666520541,1.953571144,1.801865982,2.028539883,2.306793404,2.002187865,2.003320284,1.942961702,1.906771827
AT1G03940,2.159142298,2.176770471,1.96788856,1.961252298,2.662264911,1.874214382,2.364466208,2.004483379,2.174520127,2.421118641,2.086898625,2.563167741,2.223998874,2.589306607,2.191837548,2.192348585
AT1G03950,1.939982384,1.914061672,1.729938357,1.90224161,1.843811914,1.880672259,1.973408189,1.907754361,1.929297881,1.907728531,2.149122129,1.900133343,1.890344433,1.812827023,1.727662416,1.949878235
AT1G03960,2.151425756,2.110995645,2.073042674,2.031732666,2.099652144,1.984484046,1.812827023,1.845867377,2.015522588,2.025350536,1.965016017,2.214828343,1.968582765,1.811553492,2.214614373,2.024339042
AT1G03970,8.379000732,8.273398949,8.410836365,8.470490291,8.166904499,8.304784963,8.598824089,8.390027296,8.060070562,8.010119835,8.359898077,8.354287066,8.393754641,7.93456583,8.455296159,8.199761785
AT1G03990,2.317298495,2.5361437,2.333201382,2.172016819,2.812726784,2.054579353,2.48785014,2.329660045,2.105172405,2.520590381,1.983891742,2.378307572,2.250476249,2.08696787,2.180401014,2.266377966
AT1G04000,1.972008017,2.135282769,1.818972591,1.823311859,1.995111919,1.960441672,1.817719716,1.9748834,1.834338146,2.249998413,2.109013929,1.833229461,2.039309131,1.895758253,2.173311245,2.024688058
AT1G04010,2.115483142,1.863584872,1.929698049,1.976368283,2.124453299,1.755086281,1.791217642,1.897104489,1.880717841,1.703325908,1.903921127,2.019183349,1.914035583,2.379347349,2.026584929,1.721979369
AT1G04020,1.547115118,1.897489878,2.201954096,1.819055023,1.634290547,2.098535805,1.951917551,1.853149767,1.808436691,1.992816587,2.155366702,1.933479815,1.992816587,1.84789111,1.720659846,1.85407704
AT1G04030,1.681220684,1.653781068,1.76575666,1.814106527,1.619188542,1.646266578,1.747628687,1.707769824,1.779789281,1.990050617,1.731141561,1.722097448,1.65557512,1.760490124,1.839704922,1.350132729
AT1G04040,9.213793315,8.704801948,9.053122993,9.17709796,9.175991831,9.285680101,8.569740587,9.28154711,9.316767556,9.119442133,8.558002819,7.960691622,8.147282167,7.565999572,8.095345804,8.075069885
AT1G04050,1.882323213,2.03878429,1.9207127,2.210372371,1.819159377,1.923583184,2.037577364,1.965174558,1.768833372,1.714517732,2.014606799,1.918524703,2.011007157,2.095023926,1.959372835,1.826445092
AT1G04070,2.151137424,1.925304497,2.520899444,1.994980691,1.936540656,2.034670799,2.056842453,1.883495888,1.743380734,1.787940512,2.100041574,2.078652163,1.896480287,2.505861164,1.907304799,1.99286744
AT1G04080,7.490676594,7.097003212,7.548898066,7.555596786,7.13123976,7.442808993,7.333718538,7.704286523,7.539064498,7.293162622,7.547012058,7.281381204,7.5482044,7.36940296,7.522442221,7.685117988
AT1G04090,1.926260843,2.024067686,1.712156435,1.760635611,1.948491893,2.13658736,1.798635282,2.043321419,2.020984227,2.228826092,1.776545287,2.034966291,1.934900241,2.321140579,2.422209902,1.951074695
AT1G04100,2.180203511,2.033374681,2.385181805,2.428577237,2.172960374,2.046015246,2.175622285,2.402864025,2.393007504,2.225097989,2.174236522,2.354800245,2.172775542,1.776756092,2.270235385,2.191093634
AT1G04120,3.775608787,3.186996949,3.644142948,2.831148523,2.884121861,3.051800513,2.94757708,3.136592151,2.827805558,3.204169815,3.179488837,2.505635185,3.972046892,2.961075302,3.173316726,4.199227023
AT1G04130,4.266576506,4.170578153,4.581236636,5.376085004,4.709692176,4.410976404,4.241939757,4.373559138,5.080448084,5.145784586,3.897236494,4.218025605,4.033883141,3.88266905,3.89574674,3.900302846
AT1G04140,6.208075048,5.430026328,6.319826574,5.927423947,5.338185787,6.10753385,5.342979925,6.034840507,6.087248072,5.862203349,5.735954177,5.406424399,5.423386653,5.066753253,5.724857326,5.301254466
AT1G04150,1.940784909,1.986459983,1.924537881,1.841418285,1.93187789,1.659709639,1.809888299,1.665886501,1.757832251,2.206641554,1.728365613,2.028233906,1.93187789,1.929413673,1.927588068,2.033866986
AT1G04160,1.545287335,1.870608532,1.715298133,1.871220892,1.72379343,1.576673744,1.78558411,1.755712097,1.74237804,1.726752161,1.587671602,1.850039774,1.731602831,1.933436099,1.655350437,1.754700867
AT1G04170,7.351367718,7.092626743,7.376976617,7.276901852,7.325319683,7.356316827,7.228247774,7.285835168,7.459134486,7.173806303,7.04324924,6.924268109,6.800689267,7.48506131,7.241446474,7.07677438
AT1G04180,2.102481409,1.722004704,1.736585534,1.856669286,1.752785654,1.933838145,1.479680806,1.747220804,1.717154858,1.739991668,1.758156672,1.687895712,1.814636813,1.873528068,1.736349388,1.876133159
AT1G04190,5.191784311,5.614707891,5.572914087,5.511519407,4.990222528,5.644488333,5.22982473,4.927764102,5.673789767,5.489564043,5.318923035,5.271028167,5.138821927,5.237985038,5.139674061,5.118844818
AT1G04200,1.952935335,2.110319415,1.884067432,1.846932191,1.992315915,1.974016181,1.8967782,1.841288566,1.880410019,1.917331793,2.031151747,2.316161052,1.939317125,2.068563138,1.859678546,1.990838549
