"","Col0_GC_Alight_Rep1","Col0_GC_Alight_Rep2","Col0_GC_Alight_Rep3","Col0_GC_dark_Rep1","Col0_GC_dark_Rep2","Col0_GC_dark_Rep3","Ws_GC_Alight_Rep1","Ws_GC_Alight_Rep2","Ws_GC_Alight_Rep3","Ws_GC_dark_Rep1","Ws_GC_dark_Rep2","Ws_GC_dark_Rep3","Col0PhyD_GC_Alight_Rep1","Col0PhyD_GC_Alight_Rep2","Col0PhyD_GC_Alight_Rep3","Col0PhyD_GC_dark_Rep1","Col0PhyD_GC_dark_Rep2","Col0PhyD_GC_dark_Rep3","Col0_FLT_Alight_Rep1","Col0_FLT_Alight_Rep2","Col0_FLT_Alight_Rep3","Col0_FLT_dark_Rep1","Col0_FLT_dark_Rep2","Col0_FLT_dark_Rep3","Ws_FLT_Alight_Rep1","Ws_FLT_Alight_Rep2","Ws_FLT_Alight_Rep3","Ws_FLT_dark_Rep1","Ws_FLT_dark_Rep2","Ws_FLT_dark_Rep3","Col0PhyD_FLT_Alight_Rep1","Col0PhyD_FLT_Alight_Rep2","Col0PhyD_FLT_Alight_Rep3","Col0PhyD_FLT_dark_Rep1","Col0PhyD_FLT_dark_Rep2","Col0PhyD_FLT_dark_Rep3"
"AT3G23810",6.50536477645349,7.85796794224955,7.33387479795035,6.52365029290757,5.73374243384902,8.7523972308144,5.61162201812176,8.35509111201348,7.71138608015509,3.67703655893263,5.55169130949698,6.60734240206055,7.63352130661989,7.18811637168652,6.91172497584164,5.80908211634123,7.02530564539345,8.09837749868413,6.24314070537714,6.39013543988565,6.40815426991333,6.02305886774518,5.95053934626326,6.62477237486173,5.55336884308226,5.12438061479017,5.86002767722488,4.96747398134857,3.68499293944291,4.67878391641774,5.58873530827889,5.97566276467407,6.43122688348744,6.39873793899892,4.57336949402454,6.14816861338832
"AT3G17609",8.03129132433625,7.54528438288683,7.59827463537813,4.14484299313901,4.62468648143953,3.98060515552747,7.72047330359305,7.98702656326195,7.87072533720757,4.29485007985443,5.21546130823889,5.02424673795774,3.306864940277,7.60056630089811,8.20942135111158,4.43850314362242,3.15283111737515,3.4362634945364,3.29534480324376,3.55979681801586,3.78138714405184,4.28540020139343,4.14775175227843,3.79317974399506,5.17872275067048,5.60962638945771,4.88587679043095,3.78085830700469,5.50315514046359,5.46852131588699,4.67652465086387,4.43821474627388,3.56532217693818,2.98563072143004,5.86966839869349,4.93414436440829
"AT3G26830",5.5822950990045,6.67630912490547,6.97649063755224,5.39697373725788,5.33694714777211,7.55958906960914,5.21658817561159,5.78453988927093,3.67928314708287,2.79291207435723,5.74769904058462,5.73365142632781,6.95289316296978,4.07071969906101,6.02593210905972,7.73640687778906,7.94685953663363,8.47162561899035,4.48683332755578,4.49231279142245,5.25270005778347,6.34872574069443,7.02757847027515,3.31003032565522,2,4.24355860758174,2,2.3145579633898,5.53414039044776,4.37160586401713,4.36944589069085,3.1555525462051,4.22463988987471,5.72816381901428,3.16220669036316,2.79752291750178
"AT5G05270",7.6020117771037,7.78270280182846,7.71765033043221,4.67313170248625,5.59373864929028,5.85849683400357,7.07448163226137,8.33766013916286,7.11995975311424,4.97035716958621,4.49361280716357,3.79100043867452,5.02227804549315,6.40535816315881,7.30276164629134,4.88471233429891,4.29724825766659,3.88015919448414,4.76922711354231,5.09575186413279,5.77350478305999,5.41785021426333,4.67630077708907,5.33961958476554,4.36445243856219,6.2235783052882,4.73423549077817,4.72323147099769,4.6250925840258,5.3691495456843,5.40061526467083,4.1497632321542,4.8325329878789,5.06200790479661,4.74303581204452,3.1571668956597
"AT2G46830",7.06374440542801,7.21397115379522,7.12616237404041,5.52503952076473,5.02433304735358,7.35841239133265,7.77934070716807,7.10540622179481,7.64942461187711,4.49559234840299,4.66975526843593,5.83662688334536,4.88508188844317,7.36229936353098,8.04672336073572,5.67680601463646,4.83136857718848,4.61319499208535,3.29534480324376,2.79122745930683,4.29281253855925,2.56985478010725,4.22541821733431,2,5.13929896264376,3.99584985393733,3.30741273686443,4.61264538921537,5.67980704063832,5.02189656212488,4.14795725636031,4.50213856019686,2.57517576059662,5.49721349681564,4.15910776682864,5.40537775803302
"AT3G51240",7.89599196068571,7.2234895165817,6.96518134462044,2,2,2,6.90859707636069,8.06853533169575,6.71196494873292,2,2,2,2,6.47090084811112,7.25697391550561,2,2,2,2.97788141219045,2.31442437527656,3.56074052532139,2,2,3.31003032565522,2.98285292023806,2,2.98791403288416,2,2,2,2.9859163328273,3.88788854915267,2.9852948805069,2,2,2
"AT3G09600",7.19444056825621,7.75671581275877,7.79633801867645,5.55535531201474,5.33694714777211,6.64753239165722,7.21378997507168,6.89509762742748,7.23693119527986,2.98313589108561,3.14985238695893,4.78770717626444,7.22340281598866,7.65797707340467,7.9054770644955,6.24250798681157,5.36437421218826,5.74747524661822,3.96669363852235,4.61207488399485,5.21532482446673,3.96578239631136,5.72845186372424,5.19173182101483,4.96985752736133,3.45591105049815,4.73423549077817,3.14935872121469,3.98325849316462,4.50242351180292,4.29932775835552,5.36883701351839,4.61906528147899,5.01904294008957,5.41364275555793,5.33677026453442
"AT5G17300",7.24171553503125,7.81454179727144,8.17573121660976,5.67062333189707,5.909396707795,7.09377529347555,7.47350319713765,6.70427076862829,6.85303310465714,4.97035716958621,5.13767338333945,5.6792694658504,6.67622352409076,7.11824400135675,7.51992320555329,4.73309123487921,4.97298463502277,5.58115461235452,4.35633446913578,3.87918403135159,4.49348701541825,4.71595983844823,5.33179295136025,3.15891192121607,4.14316296119249,3.16685196606733,5.22622795532439,5.01172568915708,6.02339405554604,5.67679899230232,5.29647765925257,4.73279078740593,4.97416683473024,6.03894676542727,6.19628656700027,5.47087019252989
"AT5G47990",2,2.98750247264091,3.44403176363516,3.88325365244497,2.98862016935216,5.29862279596522,2.7924285620237,5.40398442253679,2.57481472461755,6.13790326949943,3.14985238695893,3.15722090315833,4.50278178281919,3.68529007902925,4.84104761591614,6.45127397739221,2.57473049393913,2.31468669532409,2,3.43541940440479,2.98187175054737,5.00421824454858,2.31625886987925,2,2,2,2.57691644958517,2.79151542039395,2,2,2,2.57635622072656,2,2,8.04698267888513,7.9885409382396
"AT4G01440",2.57328117374159,5.85925464400243,6.36920849861499,7.09788770545515,7.26314252511784,7.59666456503973,5.80030770163607,4.06870029758315,5.14270401645836,2,6.44105197970094,6.14826099934512,7.67573502989689,4.1528939557403,5.53661136156675,6.75667862691199,7.24601429795358,7.65064360505641,3.87433279092218,5.91875766591405,4.2191988965183,3.87344226711224,5.85602652280265,5.15226349205774,3.15086004912652,4.69575663762182,3.56882527304985,4.77550008285726,5.4059944896227,6.04200370423044,5.85627358534396,3.1555525462051,4.2983274161494,6.03894676542727,6.15677919800279,2.57732118396118
"AT4G09950",5.17798336735051,5.22548647033108,5.65006988260308,7.03473567740808,6.66454456032832,7.51380294877913,6.37598913706283,5.18754642821511,6.52524688559663,4.92469148931752,5.13767338333945,7.47740845868702,6.75709023723571,7.60056630089811,6.72254556838289,4.93190712863869,5.75271431767653,6.05306419763062,5.35204156588681,5.87153442576979,3.43631950959478,5.45017794127986,4.14775175227843,5.33961958476554,4.92419419757009,3.80340267294874,5.10780391496381,2.79151542039395,5.10949122690462,6.06335467729035,5.64635944020767,4.22746039892793,6.54155093202698,4.22517329246755,4.94207754355825,5.81147292464683
"AT1G78580",6.62429571927986,6.9182335507628,6.4845961171205,6.76326442477503,6.04461344518269,5.80880593313307,6.9202695782427,6.54631419098484,6.4464654764255,6.15777673504171,7.1643389985875,7.2995577368405,5.59158966761941,4.44151032593552,6.72254556838289,6.9524795463583,6.57028459276567,7.24050401666378,6.22455513331539,5.82271298261526,3.88022390460466,4.86727654943824,5.95053934626326,3.89233549964142,4.14316296119249,5.97209587429995,2.79700173292972,6.33962296719862,5.50315514046359,6.53006036137849,5.43372180366929,4.88440658014374,4.61906528147899,4.97475905456436,5.3449934305955,5.95570773598114
"AT5G50120",5.55260846107044,7.05246147854031,7.49196066597336,5.90055049437924,5.73374243384902,6.24222629715424,4.96935936511034,4.50328275622857,5.87829498532011,5.01462163177567,4.82671310921835,5.47095927013732,6.36833378688908,5.40638505654552,6.92349686920026,6.16561951482768,4.83136857718848,5.7734224354143,4.76922711354231,4.61207488399485,3.78138714405184,3.77478526322496,5.40037500846203,2,3.88167126170071,4.99515700074711,2.98791403288416,3.56024754712417,5.59418318783046,6.02033199769495,4.50021865806543,2.57635622072656,4.14698513729675,4.92907270139001,4.23694699305412,2
"AT3G54820",4.06052272787914,3.98121287507283,4.73423540097338,5.49407299602012,5.02433304735358,7.55958906960914,2,4.50328275622857,2.57481472461755,2,4.61339727216247,6.54788071703853,5.36954248539285,3.57037680548119,2.99020286314461,6.20457591186483,5.01726069807487,6.44082131660075,2,4.29167616616933,2.79183041070833,4.42206270164929,4.22541821733431,2,3.43757247433945,3.99584985393733,4.50353893524396,2.98150359123071,2.57754580501597,4.22773254186083,3.88618720189966,2.79628024555845,2,3.15395026592115,5.60192862268632,3.8900259520015
"AT5G44350",3.97358273839206,5.67728213782672,5.81033270808217,5.18065441207926,5.02433304735358,5.62002869516747,4.92369837964101,7.50733241402969,2.98475144279221,3.43793378745513,5.25283696269051,4.56586415431546,5.22540690991542,6.67935532082504,5.9588749954635,4.9776068225949,5.01726069807487,5.2890516734181,3.14532772859945,4.14052202662216,5.7989936525937,3.96578239631136,4.78289981627994,3.79317974399506,3.88167126170071,3.16685196606733,4.62349354811233,4.66899775730148,3.89052324071078,4.67878391641774,3.97882260436684,3.30639963387886,4.14698513729675,4.22517329246755,4.57336949402454,4.68096292656912
"AT2G47560",2,6.2980894744395,7.18584067796879,3.30261768275283,3.15727518638845,4.14980679796139,5.01361941620149,4.67966434238452,3.88447051090606,2,2.98194726109814,2.31736749629105,2,2.31756784890556,6.3032562878709,3.44318022328115,4.14593644696984,3.88015919448414,2.31312131098911,2.31442437527656,2.31470410700992,2,2.98578494642315,2.31797306399672,2.57355378855726,2.58311946509969,3.15648987779388,2.3145579633898,3.44523922520984,2.57647019097342,2.5755886819709,2.57635622072656,2.31606402118202,2.31619754619804,3.79742377361309,2
"AT3G57020",5.92117045192774,5.53163821074965,5.90806751449625,3.56349044493806,2,2.79630410064126,4.29393944938876,6.83425069642415,4.92752923946815,5.05756831274545,2.98194726109814,3.15722090315833,3.306864940277,6.69315302919575,6.13120068763571,2,3.56442540016955,2.57287322942405,4.35633446913578,2.79122745930683,2.79183041070833,3.14465685270349,2.31625886987925,3.15891192121607,3.15086004912652,2,3.9818328678895,5.25203248061222,2,2.31683871010196,2.5755886819709,2.98707125060257,2.57517576059662,2.98563072143004,2,2
"AT3G06020",2,6.98690801785573,6.29887740703411,3.78433684970633,5.59373864929028,4.8844552030185,5.01361941620149,3.15631838361567,2.57481472461755,2,6.35773429217288,4.97994006732246,4.56399871448156,2.31756784890556,4.98281110098041,5.36915642643119,5.61543769115301,5.32458546141687,2,2,2.31470410700992,2.56985478010725,4.06566508135944,2.99009201867363,2.31509369956914,2,2,3.56024754712417,4.83872111603483,5.70424225106377,2.31631111548626,2,2,3.15395026592115,4.23694699305412,2
"AT5G08640",5.80006623937281,5.0653347951335,5.78482825524069,2,2,2,4.87654486705915,7.11566953523911,5.1021601693823,2,2,2,2,4.56670722371503,5.19193061128594,2.31684021217106,2.31579760311848,2,2.78841697022203,2,2,2.31288246043377,2,2,2,2.58311946509969,2,2,2.31748265441275,2.31683871010196,2.31631111548626,2,2,2,2,2
"AT3G03770",4.49443745653309,5.26289294944209,4.43960144239796,6.9345009902657,6.50171286393151,6.31522273126222,4.82779794772349,4.67966434238452,4.83158889219322,5.25499124911582,5.45878587738165,6.16814296805646,4.83628885820298,4.88790028086191,4.79051887182268,5.85877373564499,5.32968123271952,6.50417516967498,3.77565213552997,4.72265273609473,4.42964746789498,2.97727867459098,5.22239026722731,3.79317974399506,4.06115470942907,3.80340267294874,4.22879784986667,5.05466036380611,5.56447412796157,5.06487329776829,4.36944589069085,3.98056316672315,4.56037003222147,4.49974370880249,5.60192862268632,4.37368924981005
"AT2G25680",4.14251997181814,3.56827495648371,3.79005802361779,4.9717518563816,5.40555554360475,4.3713720789364,3.43721226595,3.78983701144163,3.15297216836127,5.55389280015834,4.49361280716357,7.1871298772881,2.79661159819368,3.57037680548119,3.98527923212522,3.98082720720913,4.78089597815359,5.69413745806984,2.97788141219045,4.05855901781386,3.30014669941153,2,3.88599361144167,2,3.15086004912652,3.58127407199754,2.98791403288416,2.79151542039395,5.02475816192641,4.93190050889972,3.30501112053648,2.79628024555845,2.79475973293804,4.49974370880249,2,3.68452377512357
"AT1G30380",4.55557990386512,5.95378263545949,5.75886479944192,2.3155199667725,2.57738592933968,2.57637474299612,5.66809652239186,5.99930782750484,3.88447051090606,2.79291207435723,2,2.31736749629105,3.44345047105287,6.72035876920187,6.24815327005672,2.57647270033298,2.31579760311848,3.14971956671423,2.57025451831215,2.98116701168466,3.56074052532139,4.05256612452043,2,4.15448304109844,3.67664295815345,3.45591105049815,4.15108059932862,2,2,2.57647019097342,3.56615355889486,3.44295664526586,4.06491155022723,2.31619754619804,2,2
"AT3G56730",3.15040324429965,6.18571731618843,6.63490649828412,3.88325365244497,2,6.12530157172511,3.56167649964282,4.50328275622857,3.67928314708287,2,2,2,4.9322785451138,3.98358068060193,5.98157545019066,5.29888997703465,5.294133379701,5.89658834865226,2.78841697022203,2.79122745930683,3.67527795770388,2.56985478010725,2.79517918582282,3.57173667994387,2,3.45591105049815,3.56882527304985,2.3145579633898,2.31748265441275,3.68274559054659,3.15426796173021,4.73279078740593,3.15357668896789,4.06542795802941,3.98957049505206,2
"AT5G56720",4.06052272787914,4.22814478280349,4.3726985230048,5.46242718762176,2.98862016935216,6.22338512883351,5.3944919426628,3.15631838361567,5.14270401645836,3.43793378745513,4.72399419500562,6.65038365244124,5.36954248539285,6.35416996916701,3.79333855965687,4.9776068225949,3.43983439240725,4.82650539789321,3.29534480324376,3.87918403135159,3.30014669941153,4.05256612452043,3.68071982347946,3.15891192121607,2.98285292023806,2.58311946509969,3.9818328678895,3.29970377664866,5.02475816192641,5.26242343788022,5.33203198398329,2.98707125060257,4.43529004818959,2.31619754619804,3.45058719629811,3.56963917892676
"AT5G64940",6.28838376236377,5.97647761673895,4.88587669904142,4.14484299313901,2.98862016935216,3.15558354015056,6.2705056813352,5.83510496267471,5.55688252842245,2,2.31473408427257,2.57735347397832,2.79661159819368,5.83757023647768,5.68230041246216,2,2.31579760311848,3.97265527333958,3.14532772859945,4.36170150369155,2.57290234646015,3.55458717760796,3.44131529987084,2,4.22075922351119,2,4.43960152860403,3.78085830700469,2.31748265441275,2.31683871010196,4.43631350088907,3.98056316672315,2.31606402118202,2.98563072143004,2.58033647092252,2.79752291750178
"AT2G47460",5.09803337060336,5.78405838006884,5.67804738503896,2,2,2,5.17821476260967,6.26208816434126,5.55688252842245,3.43793378745513,2,2.7975644961925,2,5.95674831426123,6.15136309174959,2,2,2,2.57025451831215,2.79122745930683,3.30014669941153,2.78790149132005,2,2,2.31509369956914,3.58127407199754,3.30741273686443,2,2,2,3.56615355889486,2.57635622072656,2.31606402118202,2,2,2
"AT2G02020",3.67607181632051,3.6831064744594,3.79005802361779,5.25642244082249,4.93431499312854,5.62002869516747,3.97377664299662,3.30722738352889,2,2.57374169311965,2.7918950175761,3.30820281945934,5.90720955938923,5.02513642528378,5.9588749954635,6.49906464831901,5.36437421218826,4.77606115029612,4.21284670348216,3.87918403135159,2.79183041070833,2.56985478010725,4.22541821733431,2,2,2,3.15648987779388,2,2,3.78909550663275,2.9859163328273,3.44295664526586,2.57517576059662,3.7867832976613,4.79542931386921,4.78762344753549
"AT5G50800",2,2.79664939768095,3.15648981951779,2.57426641932828,6.00093433601574,2,3.15054619499409,2.79686972153975,2.98475144279221,5.55389280015834,5.25283696269051,5.93273938523373,2,2,4.37642188095074,2.79643025976103,5.25768745640924,5.7210528318145,2,2,2,2,2.31625886987925,2,2,3.58127407199754,3.15648987779388,3.43584930507916,2,3.68274559054659,2,2.31677049014032,2,2.31619754619804,2,2
"AT4G24670",4.67060037440167,4.37202872440212,4.78657361864807,5.77735919949143,5.3013793253327,5.40277731596082,4.61445375661778,4.88560784135387,5.64419373057063,5.64118768151543,5.94328002435685,5.56394034042702,4.50278178281919,4.98082586728868,5.3745402506094,5.90681063286135,5.39825247127362,4.49341394799521,4.54790751823648,4.72265273609473,3.43631950959478,3.77478526322496,4.73058463249532,2,3.88167126170071,2.58311946509969,2.79700173292972,5.25203248061222,5.88602700048972,5.1471668012704,3.44148296961971,3.44295664526586,4.49918515203392,4.14751051243491,3.16220669036316,2
"AT1G29910",5.3603882498411,6.02082382582766,4.50353884819335,3.30261768275283,2.98862016935216,2,5.66809652239186,4.37244763647089,3.97706629662188,3.67703655893263,3.97283546722713,4.83821955436961,3.68304513209138,5.43950525936214,4.50733935040734,2.79643025976103,2.31579760311848,2.98182789067923,2,3.43541940440479,2.98187175054737,3.29461924542787,2.31625886987925,2,3.67664295815345,3.31860893367216,3.56882527304985,2.57265794756945,2.31748265441275,3.30660576041587,2.31631111548626,2.57635622072656,3.15357668896789,3.88576635896012,2,2
"AT1G11700",2.79231862684161,5.36962295140065,5.93150062532152,4.14484299313901,4.44076306045405,4.56339649024919,4.61445375661778,4.7863077585826,2.98475144279221,3.97462933221034,4.21931900110919,3.8900974446776,4.73345437650123,4.30440748131853,5.59666366716381,4.56364358377926,4.97298463502277,5.05523830935024,2.78841697022203,3.43541940440479,2.79183041070833,2.78790149132005,3.97862454875822,2.57836474614488,2.98285292023806,5.08257907556337,3.68367820863587,3.56024754712417,3.57009078399377,4.06790575149612,3.97882260436684,3.68250735825574,2.57517576059662,3.56577148159241,4.23694699305412,3.1571668956597
"AT4G25830",4.49443745653309,5.14763177092869,5.65006988260308,2.57426641932828,2,2,2,5.10752896568434,2,2,2,2,2,4.98082586728868,5.26776987464861,2,2,2,2.57025451831215,2.57243453094037,2.57290234646015,2,2.31625886987925,2.79886653946804,2,2.58311946509969,2.57691644958517,2.3145579633898,2,2,2.31631111548626,2.98707125060257,2.31606402118202,2.79504718071692,2,2
"AT4G15430",4.49443745653309,4.67922619715954,5.3356641303582,3.56349044493806,2.98862016935216,4.56339649024919,4.22031068717324,3.88890261647563,5.22052573152242,3.43793378745513,2.31473408427257,3.44487029667066,3.98114635371816,5.26573307518802,4.84104761591614,5.14717355938336,3.15283111737515,3.97265527333958,3.43122136653309,3.55979681801586,3.43631950959478,2.78790149132005,3.44131529987084,4.88967326929365,2,2.32082255607477,2.3171058510353,4.29221893401382,3.57009078399377,3.78909550663275,3.56615355889486,2.98707125060257,3.15357668896789,3.30466770622481,3.16220669036316,2
"AT4G26790",3.97358273839206,4.88515891489546,3.56882520298744,4.83015436394363,4.98002599949735,3.98060515552747,4.61445375661778,3.443835122281,3.97706629662188,4.67178389486643,4.14174448559677,3.98282290551948,4.43885172384414,4.50546642032115,4.07245192406703,3.88814664480989,4.55924511791428,5.66671038100042,3.66972286177469,2.57243453094037,3.30014669941153,2.56985478010725,4.29911628958721,2.31797306399672,2.79266993806511,2.99723456288942,3.79005809874502,3.97216569344083,3.68499293944291,4.56363725433724,3.30501112053648,4.06764226369726,3.97788572867755,2.98563072143004,2,4.37368924981005
"AT1G68585",3.15040324429965,4.43892437932392,4.22879776672576,4.2224649841461,2.98862016935216,5.18635971382603,2.98257082987955,3.78983701144163,4.22377661488974,2.57374169311965,2.31473408427257,4.06994688817451,3.306864940277,4.62545393517696,5.44156885947792,4.22773853347907,3.30345791020203,4.77606115029612,2.57025451831215,2.79122745930683,3.43631950959478,2.78790149132005,3.68071982347946,3.44680960920932,2.31509369956914,4.24355860758174,3.68367820863587,2.98150359123071,2.57754580501597,3.68274559054659,2.9859163328273,2.31677049014032,2.57517576059662,2.79504718071692,2,3.44480835367599
"AT5G13630",3.97358273839206,5.26289294944209,3.98183278895831,2,3.4449325555676,2,4.72506590275207,3.88890261647563,2.57481472461755,2,2,2,2,4.68190177862877,5.15246160480357,2.31684021217106,2,2.57287322942405,2.31312131098911,2.57243453094037,2.57290234646015,2.78790149132005,2,3.57173667994387,2.57355378855726,2,2.3171058510353,2,2,2,2.31631111548626,2.79628024555845,2.79475973293804,2.31619754619804,2,2
"AT1G62710",2.31493065467361,4.30187975331126,3.98183278895831,4.67313170248625,4.44076306045405,4.83566554846432,4.82779794772349,3.68346400402551,3.67928314708287,3.97462933221034,4.7762676487592,3.56970410301707,4.50278178281919,4.73622391709176,3.89249859308902,4.43850314362242,4.29724825766659,5.21524554600601,2.57025451831215,3.43541940440479,2.57290234646015,2.56985478010725,3.15412181679434,3.89233549964142,3.30132700672898,3.99584985393733,3.30741273686443,3.87968069944101,3.98325849316462,2.31683871010196,3.44148296961971,2.79628024555845,2.79475973293804,4.29886804672322,2,2.79752291750178
