Sample.Name,Atha_Col-0_Root_Zone-I_Rep1_Array,Atha_Col-0_Root_Zone-I_Rep2_Array,Atha_Col-0_Root_Zone-I_Rep3_Array,Atha_Col-0_Root_Zone-II_Rep1_Array,Atha_Col-0_Root_Zone-II_Rep2_Array,Atha_Col-0_Root_Zone-II_Rep3_Array
AT1G67550,5.192360495,5.53573913,4.717343384,4.882065789,4.247935763,4.826910976
AT1G67560,5.672323576,5.7724512,5.585108635,6.783754178,6.877573076,6.948325207
AT1G67570,2.998022019,2.757569564,2.354404799,2.91229915,2.570672858,2.946872192
AT1G67580,5.234181226,5.385463952,4.892487199,4.770660006,4.693024194,5.291499382
AT1G67590,8.048467658,8.003248459,8.2988708,3.538189964,4.506730721,4.686080122
AT1G67600,1.935342208,1.807053937,1.666421797,2.128620621,1.842448402,1.66218097
AT1G67620,5.231615608,5.22262848,5.670784083,3.575705685,3.519530948,3.359668322
AT1G67630,4.381165012,4.013452443,4.717550454,4.259469034,3.615055908,3.502900389
AT1G67660,5.125803066,4.851479363,4.977428222,3.924767611,4.135764973,4.458202397
AT1G67680,7.304526782,6.984810974,7.117581911,5.587800437,5.999328544,6.23731714
AT1G67690,3.772750459,3.418664456,3.040011024,2.365974528,2.398932631,2.200469554
AT1G67700,4.629469117,4.081414287,4.322237831,5.027077642,4.508690229,4.14577806
AT1G67710,2.093282475,1.672718892,1.889508933,3.483820131,3.99806343,2.235449125
AT1G67720,5.831110529,5.908300506,5.83406402,5.598095472,6.274815836,5.755669765
AT1G67730,8.291897235,8.27019796,7.937010161,7.587603392,7.540339259,7.642060882
AT1G67740,3.336208321,2.985810822,2.848477522,5.346358156,5.517130935,4.200636316
AT1G67750,5.74037927,5.626258113,4.894770227,1.995495635,3.660216707,4.001960944
AT1G67760,4.028481765,4.913637301,4.905117483,2.258117314,2.804744865,2.518241848
AT1G67780,2.665010282,2.120099403,2.602040805,1.827884999,1.689798367,1.868013398
AT1G67790,3.294724385,2.847889639,3.074647661,2.855391041,3.086737549,2.975739024
AT1G67800,3.508705101,3.465852905,3.283141124,5.911249876,5.673941709,4.482742627
AT1G67810,3.556184872,3.324976589,3.300372751,6.517861327,6.156316274,5.344866732
AT1G67820,3.676106861,4.016135735,3.92423477,4.797104699,4.565550524,2.69816619
AT1G67830,2.379280156,2.140459668,2.521567395,1.982380347,2.154058488,2.379729257
AT1G67840,3.742645137,3.761359819,3.204371091,3.277720135,3.419898097,3.780821076
AT1G67850,2.458018435,2.871100286,3.022172764,2.214045932,2.644093243,2.310847524
AT1G67880,5.877245958,5.683737131,6.119558248,5.617337051,5.848266548,6.053137693
AT1G67890,4.681023957,4.772366068,4.726731889,5.074774959,5.150468815,4.750214231
AT1G67910,4.234328662,4.213283181,3.864228471,6.16686371,5.059459639,4.976013911
AT1G67920,2.618393807,2.583479127,2.558096309,4.307922272,4.055705563,3.228381261
AT1G67930,7.031073413,6.789088581,6.688565647,5.625260391,5.737402955,6.017223701
AT1G67940,5.206711962,4.923084562,4.998716222,4.681350245,4.211838349,4.887548725
AT1G67950,5.362772648,4.679868613,5.04746565,4.082418304,3.971605373,4.342181359
