"User_ID sorted by SD","Ensembl_gene_id","symbol","sl_FLT_BA_Rep1","sl_FLT_BA_Rep2","sl_FLT_BA_Rep3","sl_FLT_BA_Rep4","sl_FLT_BA_Rep5","sl_FLT_BG_Rep1","sl_GC_BA_Rep1","sl_GC_BA_Rep2","sl_GC_BA_Rep3","sl_GC_BA_Rep4","sl_GC_BA_Rep5","sl_GC_BG_Rep1","UdCC_FLT_BB_Rep1","UdCC_FLT_BB_Rep2","UdCC_FLT_BB__Rep3","UdCC_FLT_BB_Rep4","UdCC_FLT_BG_Rep1","UdCC_FLT_BG_Rep2","UdCC_GC_BB_Rep1","UdCC_GC_BB_Rep2","UdCC_GC_BB_Rep3","UdCC_GC_BB_Rep4","UdCC_GC_BG_Rep1","UdCC_GC_BG_Rep2"
" AT3G13340","AT3G13340","",1,2,2,2,2,2,2,1,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1,2
" AT3G13810","AT3G13810","",1,2,1,1,1,2,2,2,1,2,1,1,1,2,3,2,1,2,1,1,2,2,2,1
" AT3G19980","AT3G19980","",2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,3,1,1,2
" AT3G21110","AT3G21110","",2,2,2,2,3,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1
" AT3G27210","AT3G27210","",1,2,2,2,2,3,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1
" AT3G49600","AT3G49600","",1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,3,1,1
" AT3G58670","AT3G58670","",1,3,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,2,1,1
" AT4G01570","AT4G01570","",2,2,2,2,2,3,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1,1
" AT4G15530","AT4G15530","",2,2,1,2,2,2,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2
" AT4G18580","AT4G18580","",1,2,2,1,2,2,3,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2
" AT4G19185","AT4G19185","",2,2,1,1,2,2,1,2,1,2,2,1,1,3,1,1,1,2,2,1,2,2,1,1
" AT4G31120","AT4G31120","",2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,3,2,2,2
" AT4G31780","AT4G31780","",2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,3,1,2,1,2,2,1,2
" AT4G37240","AT4G37240","",1,2,2,1,2,2,1,2,2,2,2,2,1,2,3,1,1,1,2,1,1,1,1,1
" AT4G39540","AT4G39540","",2,2,2,2,2,3,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1
" AT5G04140","AT5G04140","",2,2,2,3,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1
" AT5G04660","AT5G04660","",1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,3,2
" AT5G05580","AT5G05580","",2,2,1,3,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2
" AT5G09870","AT5G09870","",2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,3,2,1,2,2
" AT5G12960","AT5G12960","",2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,3,1,1,1,2,2,1,1
" AT5G27450","AT5G27450","",1,2,3,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,2,1,2,1,1
" AT5G43750","AT5G43750","",1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,3,2,2,2
" AT5G43822","AT5G43822","",2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,2,3,2,2,1,1,1,2,2
" AT5G43830","AT5G43830","",3,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1
" AT5G51545","AT5G51545","",1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,3,1,2,1,1,2,1,2
" AT5G57630","AT5G57630","",2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,1,1,1
" AT5G58230","AT5G58230","",1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,3,2,1,1,1,1,2,1
" AT5G61930","AT5G61930","",1,1,2,1,2,1,1,2,1,1,1,2,3,2,1,1,2,2,2,2,2,1,2,1
" AT5G64880","AT5G64880","",1,2,2,2,2,1,2,2,3,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2
" AT5G66470","AT5G66470","",2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,3,1,1,1,2,2,1,1
" AT5G67280","AT5G67280","",2,2,2,1,1,3,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2
" AT5G41010","AT5G41010","",5,5,5,4,5,5,5,5,6,5,5,5,4,5,4,4,4,5,5,6,4,3,4,6
" AT1G01340","AT1G01340","",1,2,2,1,2,2,3,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1
" AT1G06460","AT1G06460","",2,2,2,2,2,2,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
" AT1G08650","AT1G08650","",1,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,1,3
" AT1G11130","AT1G11130","",1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,3,2,2,1,2,1
" AT1G12250","AT1G12250","",1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,3,2,2,2
" AT1G13320","AT1G13320","",2,2,2,2,2,2,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1
