Sample.Name,Atha_Col.0_wo_act2.3_FLT_Rep1,Atha_Col.0_wo_act2.3_FLT_Rep2,Atha_Col.0_wo_act2.3_FLT_Rep3,Atha_Col.0_wo_act2.3_GC_Rep1,Atha_Col.0_wo_act2.3_GC_Rep2,Atha_Col.0_wo_act2.3_GC_Rep3,Atha_Col.0_wo_WT_FLT_Rep1,Atha_Col.0_wo_WT_FLT_Rep2,Atha_Col.0_wo_WT_FLT_Rep3,Atha_Col.0_wo_WT_GC_Rep1,Atha_Col.0_wo_WT_GC_Rep2,Atha_Col.0_wo_WT_GC_Rep3
AT4G09990,3.599524856,3.651227166,4.022776508,4.70699531,5.084066268,4.930746725,3.726299374,3.709447868,3.949241867,4.808776477,5.073458231,4.964521543
AT4G10000,3.965127255,3.940984982,3.827418688,3.784304826,3.881522162,3.905664434,4.027534921,3.970935333,3.920692529,3.953912252,3.944443386,3.965763255
AT4G10020,3.703894322,3.396527783,3.502668548,3.748160889,3.678035645,3.165356953,3.71596351,3.609143252,3.59982166,3.351636487,3.32395255,3.283940202
AT4G10030,5.862620832,5.773548609,5.775587871,5.511017358,5.854513904,5.607414259,5.523331082,5.743713708,5.72250585,5.505684035,5.533323185,5.604877486
AT4G10040,8.075766239,8.029606581,7.97532873,7.554509441,7.790775572,7.719429699,7.92855397,7.942709398,8.203010707,7.745860475,7.709678081,7.813804421
AT4G10050,6.825469163,6.880469082,7.094069359,6.695978643,6.958825063,6.745188604,6.749649364,6.897106658,6.867268996,7.066093149,6.848019121,6.757546177
AT4G10070,5.757970676,5.659741158,5.847922265,5.820779454,5.781412456,5.664780085,5.674428453,6.26332368,5.525467097,5.668455215,5.724919488,5.824873294
AT4G10090,6.235200786,6.232173345,6.404989164,6.163827547,6.228643202,5.977507034,6.434214198,6.265209547,6.022917557,6.396750798,6.20238409,6.08628344
AT4G10100,9.991675886,10.1998228,10.25664546,9.755552615,9.738640978,9.964097664,10.28194089,10.24905668,10.10125537,9.894412397,9.919514326,9.854891804
AT4G10120,3.237457243,3.221610826,3.116730056,3.753161716,3.563724302,3.777528758,3.215870195,3.000746745,3.137422666,3.759409796,3.846392111,3.741948766
AT4G10130,7.241975634,7.494765801,7.466329019,7.025440265,7.065773831,7.067061291,7.536329725,7.751620747,7.418759567,7.470923552,7.492252639,7.093774582
AT4G10140,7.003379682,6.992826906,6.882652514,6.978219739,6.981272847,7.141518213,7.042348026,6.854151792,6.947971362,6.978090945,7.085508346,6.856654255
AT4G10170,7.276925546,7.284308112,7.238636034,6.793466702,6.982583294,6.663126875,7.349054234,7.555445615,7.337803295,7.137376821,7.202706958,7.16578291
AT4G10180,6.945904625,6.902336338,7.06723229,6.849843577,6.702634639,6.486416664,6.883468593,7.11312619,7.03815107,6.831634883,6.813095629,6.770113895
AT4G10270,7.36751072,7.628838953,9.458698279,8.355973771,7.335836594,8.503371351,7.593067646,10.3968599,8.771964579,8.25231665,8.477096617,8.98048504
AT4G10280,6.21027341,6.149513584,5.051779853,6.00915739,6.110672157,5.989327313,6.129610222,4.75377662,5.675251307,6.118493722,6.083430475,5.551201921
AT4G10300,6.144527799,6.267379335,6.171810222,6.684416796,6.70805407,6.870713881,6.044043776,6.210639134,6.41091647,6.580981381,6.728116455,6.676083564
AT4G10310,2.729270716,2.622022613,2.77821036,3.592917133,4.029383096,3.52271911,2.704675073,2.608028406,3.010058494,2.943862066,2.962087267,3.232900717
AT4G10320,8.817125365,8.783887226,9.040379665,9.14973561,9.157343809,9.057201035,8.80531844,8.935902946,8.865306168,9.009705361,9.092132921,9.152899841
AT4G10330,8.285576062,8.051488898,8.194854649,7.829591282,7.891677646,7.877224553,8.207131809,8.330167282,8.119783822,7.890614158,8.07283982,7.967263365
AT4G10340,6.454457394,6.322883143,6.313171064,6.790759484,5.45880115,7.043628516,6.66130925,6.963229107,7.036164945,5.641993575,5.464107505,7.514421433
AT4G10350,2.398215909,2.462912918,2.567448305,2.415167492,2.509705662,2.484287351,2.392875484,2.413440359,2.369405154,2.36173136,2.485642986,2.363690233
AT4G10360,6.990935037,6.924288729,6.899631624,6.879399348,7.063497163,6.779215513,7.09711799,7.051590372,7.192679253,7.142889037,7.301192862,6.977460597
AT4G10370,2.764468859,2.846506767,2.668441991,2.935469996,2.776055062,2.791402075,2.925043864,2.971735414,2.741730453,2.725593537,2.822594151,2.779843391
AT4G10380,6.535674206,6.660460109,6.650652602,7.235998526,7.272600732,7.169551141,6.472607832,6.215128687,6.343315354,6.962430633,7.227201293,7.062779712
AT4G10390,4.185630573,4.052308509,4.480249126,4.604283307,4.58851726,4.542857445,4.424354305,4.50435066,4.631400787,4.603149255,4.608325972,4.680170099
AT4G10400,2.722944413,2.530963344,2.602164208,2.628921633,2.746535633,2.679268646,2.703860891,2.845669169,2.78318151,2.735810325,2.844542988,2.781727971
AT4G10420,2.93386327,2.934198821,2.92369136,2.96450591,3.033435946,2.978360462,2.897374693,2.613368329,3.312669315,3.308447355,2.845242374,3.320564634
AT4G10450,8.198441156,8.321074062,8.373494153,8.4386543,8.384572178,8.010158661,8.188778798,8.280292302,8.389394867,8.143039073,8.354240385,8.302457459
AT4G10470,3.280600106,3.240068274,3.116730056,2.979066154,2.643745527,3.001379063,3.217237504,3.097887606,3.146165606,3.094157138,3.104764645,2.837910785
AT4G10480,9.233192384,9.156024378,9.197083255,9.432300808,9.481058797,9.266300815,9.025246259,9.016606508,9.270319554,9.311973521,9.29511779,9.35656213
AT4G10500,3.174088226,3.077525938,3.04724869,4.095293464,3.81110601,3.468119321,3.667754432,3.66100286,3.048588929,6.025814928,5.630558429,4.292464839
AT4G10550,3.755730754,3.788748562,3.833126933,3.826049081,3.930151167,3.7752513,3.723978346,3.462964218,3.877876632,3.958600773,3.803327139,4.192324511
AT4G10560,2.739460795,2.904830066,2.446922659,2.876898291,2.639299445,2.652011506,2.632813208,2.668146406,2.6969189,2.637653452,2.742729709,2.605227899
AT4G10590,6.396515541,6.311930123,6.305883997,6.411180171,6.207907313,6.285327262,6.346253799,6.481102804,6.272812382,6.460478626,6.426129837,6.46248264
AT4G10610,8.820719278,8.72622782,8.595737621,9.042590862,8.965593378,8.89378103,8.754629079,8.678205894,8.757622044,8.861845746,9.034494022,8.763474275
AT4G10620,5.251708373,5.371106,5.429289134,5.289512207,5.110052205,5.155665732,5.255166564,5.56118446,5.326062033,5.64865541,5.339486194,5.394888385
AT4G10640,3.031748825,3.369767355,3.071534733,3.280782141,3.310389711,3.202695736,3.252707854,3.269524483,3.355453805,3.024753386,3.141821607,3.072044086
AT4G10710,7.149663752,7.239511453,7.167599055,7.186714802,7.151600549,6.873282439,7.199250298,7.431633626,7.132701926,7.180685626,6.997344631,7.074605954
AT4G10730,3.873117872,3.638503559,3.823279184,3.893006897,4.276111258,4.324969029,4.15032008,3.712157031,4.154785147,4.025645661,4.039958743,3.883358422
AT4G10750,6.867795741,6.700216528,6.779771126,6.863253643,6.837220582,6.714215698,6.843354259,6.902133944,6.950910207,6.783455382,6.873849451,6.743934806
AT4G10760,5.839317074,5.816450428,6.111372299,5.938038151,6.059215042,6.030657339,5.844413336,5.955540964,5.791444076,6.024948216,5.89342858,5.885061683
AT4G10770,4.051919135,4.036834709,3.955527105,3.872436208,3.763020661,3.843850984,4.07002899,3.915616152,3.991202805,3.704032533,3.778302366,3.993860847
AT4G10790,7.404723225,7.366760416,7.469832995,7.156594271,7.011550739,6.922741162,7.403902373,7.723981252,7.502094206,7.368096157,7.376803126,7.295230222
AT4G10800,2.569561129,2.622776606,2.68929149,2.986356434,2.624765624,2.647292263,2.712842402,2.897901533,2.69376278,2.820236263,2.783375925,2.835797384
AT4G10810,9.055717565,9.027215329,9.143784025,9.035597203,8.895919974,9.25401403,9.162536203,9.189740252,9.069715318,9.195749599,9.243013381,8.917860124
AT4G10840,10.03136349,10.0489142,10.05709715,10.16652848,10.17795698,10.0755088,9.995800629,10.14779716,9.947257529,10.11154714,10.12516501,10.07950449
AT4G10890,5.271127758,5.036465698,5.269749428,5.248750578,5.501390332,5.201225661,5.050613911,4.780449425,5.295627954,5.41705893,5.605578243,5.300177927
AT4G10920,8.092037055,8.119730704,8.155467282,7.409453603,7.542596799,7.648896206,7.817278057,8.364788917,7.92465474,7.791537636,7.735544612,7.553329083
AT4G10925,8.010818344,7.925755506,7.983342237,8.039422791,8.042346142,7.81092564,8.208088206,8.048179106,8.207480566,7.949897428,7.960962688,8.037142191
AT4G10930,4.539867039,4.345791469,4.651332545,4.577099057,5.006644392,4.088091693,4.731823204,4.659477934,4.761010092,4.655997198,4.20451882,4.754177528
AT4G10950,2.670474815,2.89949772,2.579180351,2.556021184,2.764291277,2.833862881,2.83189774,2.680880401,2.820352865,2.710883974,2.513388771,2.66194657
AT4G10970,8.61122468,8.575468449,8.70484157,8.522151975,8.599073048,8.817248482,8.78032141,8.826694571,8.81322322,8.750554156,8.681938356,8.637756299
AT4G11010,8.239805699,8.423916383,8.171034337,8.860537319,8.899014589,8.905934577,8.173370082,8.04617972,8.428398156,8.756701645,8.875902177,9.066771011
AT4G11050,2.426841824,2.490702394,2.720681552,2.663588633,2.340981569,2.685620486,2.522732579,2.490350823,2.51626485,2.295295168,2.207042052,2.387671368
AT4G11060,6.074436392,6.074879788,6.185178373,5.804756547,5.83835078,6.135225016,5.949340684,6.279346216,6.239738231,5.849108774,5.90197152,5.888142761
AT4G11080,3.201486614,3.235683286,3.756666468,3.090595232,3.07677479,2.96450591,3.13303706,3.376601431,3.032367851,3.242808496,3.080677677,2.791551685
AT4G11090,6.117863517,6.198433325,6.140327981,6.181596165,6.01346005,6.218981526,6.227046966,6.25228018,6.219401376,6.215461145,6.129252032,6.087285084
AT4G11100,2.585234445,2.689966368,2.570698667,2.485719113,2.524431547,2.633751637,2.675336737,2.835491216,2.74625759,2.4808167,2.536678948,2.479448433
AT4G11110,7.121035014,6.97340216,7.390147603,6.978520187,7.036631012,6.935155753,7.158828471,7.770013633,7.035938043,7.089404964,6.984704592,6.986500306
AT4G11120,6.408529512,6.244071335,6.444174615,6.362338846,6.358266224,6.718613874,6.235910224,6.169259813,6.401685641,6.397900733,6.595072368,6.365937821
AT4G11130,4.014642839,3.607606124,3.579140473,4.183381217,4.435476813,4.021727367,3.488667151,3.707021408,4.015366256,4.032344849,4.378879715,4.24065078
AT4G11140,3.446723159,3.439299103,3.504435602,3.308895614,3.57601833,3.330900324,3.598708563,3.490735707,3.490457773,3.230257924,3.334670481,3.378640285
AT4G11150,12.01469945,11.8835665,12.09038787,11.74522654,11.80743815,11.81628165,11.94552573,12.03274257,12.06360955,11.9005112,11.78520336,11.84622587
AT4G11160,5.89189797,5.715213244,5.851491974,6.206465427,6.181098999,6.223182045,5.595413312,5.730846458,5.904285319,6.132575745,6.161534258,6.063666058
AT4G11175,5.127674107,5.005628101,4.977976519,4.801728882,4.618156983,4.532340577,4.971739175,5.158241669,4.872452146,4.764290575,4.648049271,4.831063297
AT4G11190,8.853101517,8.949070925,8.927616182,9.496822628,9.286612658,9.240704451,8.769267413,8.950213524,9.434699547,9.06571113,9.824817482,9.657825626
AT4G11210,4.034227171,4.136442847,3.765934496,5.345430695,5.675503975,5.627815726,4.090991777,4.346844868,4.061108301,5.475532631,6.42295791,6.788532878
AT4G11220,10.57306256,10.59464441,10.36674937,10.32445421,10.53528208,10.71676878,10.5137469,10.73464158,10.46180099,10.5988854,10.5514807,10.40930811
AT4G11230,2.80101832,2.673954977,2.857730134,3.002934134,2.978893989,2.85035665,2.720498448,2.869940189,2.726317061,3.100573467,3.25386695,3.05395874
AT4G11240,10.45179921,10.35727226,10.52042662,10.27185114,10.30666838,10.14327874,10.47766589,10.5191686,10.45993853,10.50170964,10.33294878,10.39268428
AT4G11260,9.195677839,9.161791465,9.103337638,8.992263434,9.034631845,9.146269651,9.075845231,9.164740009,9.074027815,9.183099372,9.196307789,9.000497221
AT4G11270,6.432831329,6.616420286,6.749472658,6.61258774,6.684607784,6.78853978,6.702321825,6.774614525,6.236508283,6.477431291,6.742087316,6.552315765
AT4G11280,7.374601877,7.609871607,7.089916357,7.896205328,7.688547837,7.931357051,7.39560809,6.993652679,7.302218805,7.809234648,7.264591581,8.136747217
AT4G11290,7.871229928,8.015554012,7.473595038,8.679213376,8.481545069,8.486930582,7.863544907,7.326329272,7.99321638,8.699358503,8.691460766,8.712637002
AT4G11300,7.114961124,7.166501333,7.139125086,6.867352957,6.969992693,6.962045426,7.276453196,7.206181261,7.129431561,7.127818207,6.942769168,6.859161125
AT4G11320,8.894330582,8.957364437,8.570200724,9.713264915,9.372495697,9.352411997,8.719431188,8.763095707,9.137880976,9.238610668,9.624273462,9.799065007
AT4G11330,6.93817977,7.033791725,6.317599485,6.532686024,6.548633356,6.056749101,6.999630484,5.862698876,6.458462038,6.619355415,6.581941186,6.335792079
AT4G11350,4.163651316,4.140644721,3.946961377,4.224692351,4.485198628,4.414772907,4.284814769,4.140529573,3.951414987,3.960732048,4.006777689,4.250255524
AT4G11360,9.966660523,9.86620875,9.5896778,9.819784374,9.811225239,9.91453498,10.0664301,9.475213288,9.944973364,9.780993113,9.964488786,9.821912314
AT4G11370,3.173735688,3.507242474,3.299479659,3.604577639,3.756919974,3.904388531,3.707344438,3.379295248,3.56047864,3.476022436,3.395184867,3.521603637
AT4G11380,7.626975298,7.710622448,7.69783087,7.791530537,7.778503162,7.800625202,7.658384385,7.912521933,7.6981556,7.846066806,7.869764657,7.954473022
