Analysis.Id,FLT_Cen_Rep1,FLT_Cen_Rep2,FLT_uG_Rep1,FLT_uG_Rep2,GC_1G_Rep1,GC_1G_Rep2
AT1G05500,7.310590556,7.052799957,7.15776212,7.244678267,7.278679266,7.439293186
AT1G05520,8.413127093,8.423074331,8.181931271,8.391208994,8.289079117,8.328708571
AT1G05530,2.933179323,2.965359678,3.392129931,3.123163633,3.013036094,3.229646644
AT1G05560,3.533335445,3.532359714,3.538813717,3.409785352,3.675198468,3.541845946
AT1G05570,8.318554115,8.1802462,8.304608441,8.361560645,7.539242438,7.706933482
AT1G05575,4.10331961,3.969424281,3.819172693,3.786297826,4.538848483,4.278417159
AT1G05577,3.248335823,3.447019091,3.457246744,3.574469279,3.300281135,3.432234507
AT1G05590,4.184505342,4.429447972,4.233770582,4.140333401,4.306555095,4.633533033
AT1G05600,7.502781692,7.414920487,7.56983114,7.644377252,7.125913916,7.388650806
AT1G05610,3.946056686,3.950882204,3.776363802,3.814558335,3.814602914,3.823690919
AT1G05620,9.604795651,9.438348825,9.566641675,9.527049313,9.968477814,9.916467279
AT1G05630,4.10644521,4.361846328,4.312977298,4.320667846,4.369930919,4.205883194
AT1G05650,2.857024232,2.926985768,2.810029067,2.832970452,2.876174506,2.911927858
AT1G05670,3.49394572,3.520987571,3.866469537,3.794591452,3.727302928,3.610786185
AT1G05680,3.237549542,3.489640768,3.228830043,3.259619875,3.367109695,3.296910789
AT1G05710,9.03841374,9.284803097,8.95767555,9.250550173,8.859622863,9.5437991
AT1G05720,8.759430531,8.811931567,8.985054756,9.015537971,9.120254966,9.076292891
AT1G05750,5.825683217,5.800712663,5.563374116,5.7037491,5.841599419,5.79433065
AT1G05760,4.248934691,4.377255829,4.011899775,4.194129374,4.360878118,4.158032281
AT1G05770,5.428710533,5.729045696,4.733935496,5.185805422,6.841754681,7.04025701
AT1G05790,6.84037826,6.200154754,6.802981016,6.770696743,6.615865111,6.562873332
AT1G05805,7.572031098,7.257931859,7.154464831,6.947117689,7.108516192,6.946803645
AT1G05810,4.624938402,4.624938402,4.292767856,4.356936695,4.491725231,4.519031294
AT1G05830,5.732023674,5.527367582,5.445358477,5.497396237,5.546941255,5.301296934
AT1G05840,8.312905872,8.186464661,8.15723482,8.028955226,8.356025316,8.482071228
AT1G05850,9.763686103,10.03281759,9.83902384,9.967016859,9.432308244,9.484672169
AT1G05860,5.963909658,6.02598482,6.071053074,5.965194454,5.899458629,5.907097234
AT1G05890,8.250993932,7.994440979,7.753919433,7.632122893,7.945788979,7.742839502
AT1G05900,3.729118974,4.165684165,4.011748288,3.892123494,3.833123111,3.847873207
AT1G05910,7.916439423,8.250350364,7.714134306,7.715927269,8.101841752,8.069697655
AT1G05940,8.948289662,8.843052472,8.931496851,8.881592926,8.803100404,8.878451443
AT1G05950,5.799172927,6.040795927,5.714162559,5.83161052,5.461086484,5.772238351
AT1G05960,6.235743363,6.521314247,6.619791983,6.793448015,6.31284606,6.530239067
AT1G05990,4.255065629,4.271488988,4.358671328,4.083517806,4.073260697,4.2664413
AT1G06000,6.985040905,6.834351261,6.943996256,6.923111639,7.942506018,7.89221989
AT1G06010,8.420516771,8.382763558,8.772112774,8.882432746,8.818643831,8.94946328
AT1G06040,7.686298568,7.617212529,7.545331942,7.600807641,6.611558379,6.791902293
AT1G06050,6.869730641,6.975383838,6.806263786,6.786437095,7.174872866,6.982232819
AT1G06060,7.678471769,7.621514855,7.535038986,7.631713088,7.441891523,7.55974755
AT1G06070,7.409531142,7.638002168,7.304168309,7.391915125,7.337971078,7.347176829
AT1G06090,4.279320523,4.465908676,4.306795518,4.295030821,4.335238631,4.217769775
AT1G06110,9.582856288,9.349512925,9.383583833,9.319464622,8.958213869,9.164630693
AT1G06130,7.622142051,7.586423789,7.60245364,7.463702958,7.538301873,7.758872433
AT1G06140,4.772002919,5.10479574,5.104630311,5.131438563,4.974181798,5.204645318
AT1G06170,2.71018234,2.849239092,2.806237186,2.692840024,2.756461324,2.804915106
AT1G06180,5.466198317,5.09269748,5.227082503,4.719949819,5.504428769,5.169260723
AT1G06190,6.988590927,7.04219938,6.582579273,6.787580911,7.116866819,7.250994187
AT1G06200,9.475450399,9.376170422,9.401816368,9.386525404,9.394847128,9.347082666
AT1G06210,6.987854879,7.357310992,7.488105893,7.588477503,7.726604914,7.62588006
AT1G06230,7.295471799,7.130448831,7.330551538,6.987384504,6.891307241,6.966662597
AT1G06240,6.367970842,6.281858911,6.18843197,6.200295947,6.316310817,6.330174906
AT1G06250,2.929451293,2.931126544,2.836699636,3.110030687,2.985974716,2.712454412
AT1G06270,6.093697568,6.189299611,6.166717632,6.305960917,6.04454231,6.401430493
AT1G06310,3.413998831,3.468045058,3.279868288,3.337489702,3.274007554,3.468040614
AT1G06320,3.888535625,4.021291337,3.474728829,3.75306319,3.701308533,3.89361993
AT1G06380,7.441962581,7.203763541,7.558595305,7.871059291,7.489745791,7.582391161
AT1G06390,8.049444706,7.953653855,7.808185054,7.779220912,7.617347305,7.690554322
AT1G06400,9.75812403,9.647374255,9.599082055,9.520709201,9.629677315,9.584113744
AT1G06410,9.000958281,8.815458352,8.734765454,8.702484774,9.032062075,8.560307996
AT1G06420,5.040223728,5.071518139,5.481873678,5.479248159,4.967873604,5.177229072
AT1G06430,5.260661199,5.218200944,5.165757109,4.750732934,5.583037348,5.408635037
AT1G06440,4.3907063,4.576393911,4.496619535,4.386335463,4.693751107,4.441381071
AT1G06450,8.072055219,8.100914643,8.140474228,8.398156273,8.352692002,8.448508095
AT1G06460,4.755206034,4.567785782,4.896702353,4.843550076,3.895364506,4.47047557
AT1G06470,7.385461993,7.231429308,7.091434129,7.169658904,7.204422272,7.199919995
AT1G06490,5.471060784,5.747264351,5.247080588,5.458984666,4.995964616,5.459101755
AT1G06510,6.293049441,6.11348632,6.479663355,6.506162082,6.096647854,6.19238021
AT1G06530,9.934680758,9.738188166,10.05385591,9.852932856,9.512402824,9.699802655
AT1G06540,4.834140965,5.014497718,4.732312736,4.80877031,4.866884032,4.94412836
AT1G06550,8.578163954,8.289742747,8.659279436,8.354861126,9.411403998,8.598364036
AT1G06560,7.471893475,7.621855897,7.448068554,7.622919689,7.814512127,7.922817637
AT1G06570,9.049206609,8.871755423,8.664363512,8.434498953,8.827347869,8.710216769
AT1G06580,5.113262469,4.857848178,5.036987561,4.900933528,4.782216144,4.852609174
AT1G06590,6.509210074,6.59536219,6.5076447,6.48884059,6.65992891,6.746488994
AT1G06620,5.618751014,4.984910418,6.374128891,6.092427056,6.955438078,6.060270617
AT1G06630,7.510287462,7.514336906,7.262646969,7.35871689,7.82012631,8.016766507
AT1G06640,8.599770796,8.464935355,8.994065531,8.77292292,8.199705591,7.940296626
AT1G06650,8.200986596,7.627403473,8.200707597,7.404885008,7.970278847,7.621436895
AT1G06670,8.007391675,7.984287518,7.952509995,7.798102027,7.764718181,7.614751238
AT1G06680,8.62424076,8.67692314,8.205742827,8.253083901,6.92605752,7.870527644
AT1G06690,5.165924568,5.371504692,5.224980048,5.273489701,5.274648072,5.233604413
AT1G06700,9.318595767,9.227881427,9.009427717,9.10377548,8.870048581,8.99414246
AT1G06710,5.351166223,5.36802798,5.257909419,5.413872867,5.248905404,5.391883337
AT1G06720,7.975826817,7.774018648,7.731008118,7.822667102,7.461262043,7.701151621
AT1G06730,6.269311341,6.211209045,6.167133572,6.204528252,6.066188581,6.189958455
AT1G06760,10.77689343,10.5525868,10.42183411,10.37482951,10.26665786,10.31306566
AT1G06770,7.411992024,7.250319253,7.415094771,7.474048496,7.323136407,7.206838835
AT1G06780,7.93988529,7.887871105,8.230326787,8.103597729,7.875838466,7.901046465
AT1G06790,8.371685704,8.37492401,8.27930933,8.581034613,8.469217824,8.659752379
AT1G06800,5.615490103,5.42004655,5.511590294,5.28354021,6.279619025,5.892151936
AT1G06820,7.211563601,7.19632182,7.336104162,7.327572119,7.118771699,7.184518895
AT1G06840,9.191726119,8.906945983,8.868239695,8.696976512,9.154160273,8.8426859
AT1G06850,6.569124049,6.779007115,6.592229274,6.589612507,6.61157985,6.569873763
AT1G06870,8.178367112,8.064710485,8.053891801,7.786384647,8.389026554,8.279112173
AT1G06890,10.18876642,10.198002,9.921400757,9.98187636,10.07787703,10.04273948
AT1G06900,9.688110915,9.642163493,9.427152414,9.446526639,9.523923382,9.38478601
AT1G06930,4.904608879,5.391728392,4.736981111,5.030713573,4.83381271,5.151289104
AT1G06950,9.417972256,9.27286769,9.1135229,9.042383155,8.943893754,9.028357195
AT1G06960,6.731479465,6.808744057,7.020613524,7.220494111,7.122757034,7.360979688
AT1G06980,4.51275422,4.671362678,4.355054069,4.752774473,4.554785344,4.419578294
AT1G07000,6.039380925,5.885176004,6.071256644,5.934885941,7.559057544,6.866673424
AT1G07010,5.813944783,5.9800292,5.751154145,5.769073273,5.461371976,5.482779595
AT1G07020,8.326901925,8.202514942,8.650003979,8.529670726,8.864392031,8.686592623
AT1G07030,7.857423956,7.794752564,7.778313471,7.835566904,7.771553404,7.831295633
AT1G07040,9.734073202,9.528708167,9.413394276,9.275006924,10.15387219,10.11565247
AT1G07060,4.566473562,4.853893315,4.291638476,4.493078967,5.080456253,4.852555504
AT1G07070,8.9051906,9.146531567,9.013043882,9.293790735,9.240649138,9.399099726
AT1G07080,10.48084124,10.2390402,10.32683117,10.15452431,9.880788979,9.847333635
AT1G07090,9.806578065,9.667733341,9.702052863,9.491059463,8.925083644,8.981816831
AT1G07110,8.383631637,8.360228608,8.140261198,8.195036371,7.80018877,8.00927533
AT1G07128,6.527777926,6.417627148,6.51358599,6.388412159,6.90064078,6.568765407
AT1G07130,5.330201616,5.291424313,5.346644838,5.083304725,5.160336117,5.421247474
AT1G07140,10.95602054,10.86099411,10.88021813,10.91772521,10.93096406,10.9233073
AT1G07150,3.260418714,3.332607874,3.488811327,3.301692662,3.282577267,3.231840463
AT1G07160,4.04321731,4.000709374,3.917613677,3.759223731,3.92601909,3.953518353
AT1G07170,9.541853889,9.493987233,9.445921568,9.464366126,9.401844916,9.571083954
AT1G07210,8.69941025,8.700264022,8.459358764,8.619417066,8.727571306,8.925833391
AT1G07220,6.52759097,6.541049197,6.73912057,6.921929316,7.234867677,7.321359179
AT1G07230,7.344074414,7.140896435,7.625498963,7.585227827,7.137734765,7.047050245
AT1G07240,7.781185529,7.164639902,7.740363235,7.414786826,6.655428224,6.553706983
AT1G07250,6.548786297,6.22214085,6.794610106,6.78028959,6.698496068,6.627369819
AT1G07260,3.950370193,3.937138561,4.261573033,4.029548937,4.083105246,3.940830137
AT1G07270,5.167844446,5.403136678,4.969539369,5.248620001,5.320392864,5.354231331
AT1G07280,5.602635051,5.866542653,5.602693643,5.595545556,6.639543028,5.920833479
AT1G07290,4.790408296,4.923909369,4.969025634,5.018289414,4.768562384,5.125914722
AT1G07300,4.615173161,4.508440542,4.743711729,4.483405187,5.227676516,4.837864229
AT1G07310,8.884010853,8.812675317,8.717718184,8.5532958,8.862195275,8.580293299
AT1G07320,7.872671805,7.649788579,8.114731945,8.313093715,7.929101197,7.978558545
AT1G07350,10.25781103,10.39112195,9.710830286,9.470541616,9.824834255,9.839818181
AT1G07360,8.454156821,8.569512026,8.388835748,8.487852562,8.384273093,8.43528175
AT1G07370,10.30648478,10.32240091,10.25598559,10.53741472,10.37206004,10.62606528
AT1G07380,7.646167336,7.693202739,7.330101118,7.303375252,7.321401102,7.223995228
AT1G07390,6.291627604,6.249732322,5.975224112,5.97732666,5.649843678,5.461032033
AT1G07410,7.619533349,7.496575064,7.632981633,7.966304187,7.653906621,7.550473196
AT1G07420,8.412454936,8.429614076,8.170274885,8.417355165,8.455046254,8.489716235
AT1G07470,8.189847698,8.060552411,8.329704383,8.381638298,8.446024629,8.406446419
AT1G07485,2.943060182,3.024124939,3.041039299,2.92587888,3.105993443,2.978277917
AT1G07510,9.209498535,9.200304201,9.115050547,9.07597492,9.272903108,9.069187009
AT1G07520,5.131482102,4.786738354,5.33573738,4.968147985,5.78721411,5.09890892
AT1G07530,7.890036965,7.602366428,7.642204374,7.424643124,7.762168247,7.45926233
AT1G07560,4.840223853,4.723276564,5.006811293,4.975269037,5.157439471,4.753007007
AT1G07570,6.652742726,6.859115077,6.549725865,6.806534152,6.614797161,6.67985902
AT1G07590,10.7693582,10.55558308,10.43014922,10.01347779,12.34481987,12.00342159
AT1G07610,8.77366099,8.147663403,9.463394473,8.381349689,10.15026463,9.741338789
AT1G07615,6.505520139,6.377985007,6.469372751,6.567325429,6.432038598,6.691057546
AT1G07630,7.446362531,7.141113015,7.463628955,7.170159414,7.760856729,7.202958453
AT1G07640,4.406642005,4.547908532,4.357054958,4.34030799,4.190031455,4.362738985
AT1G07650,5.588600837,4.894477514,6.18727268,5.658902817,5.263161223,4.701897052
AT1G07670,9.802894381,9.858263584,9.357252423,9.296128221,9.681298163,9.525657902
AT1G07700,4.848380402,4.731746959,5.479669139,5.51542067,4.421680243,3.958077979
AT1G07705,7.504541809,7.564871131,7.382754644,7.529908584,7.300795866,7.270815083
AT1G07730,5.397326316,5.130158024,5.565757086,5.38229734,5.342321062,5.157183919
AT1G07740,4.675428616,4.812377407,4.447041411,4.739784878,4.61823028,4.726906079
AT1G07745,4.942841224,4.865590753,4.91887632,5.25693396,4.718541629,5.015138382
AT1G07750,11.58996191,11.65872813,11.33022905,11.31878239,11.32296471,11.47561667
AT1G07770,12.38634345,12.33338551,12.3465508,12.37861044,12.35580931,12.44803796
AT1G07790,7.943446233,8.063701241,8.053822772,8.277861136,7.951575907,8.232533354
AT1G07795,6.635829675,6.75297575,6.391461939,6.608884892,6.333641841,6.537065352
AT1G07820,8.683385664,8.530143766,8.882264898,9.048186159,8.805180408,9.034632127
AT1G07830,9.292832538,9.379238601,9.495352272,9.489810125,9.551767494,9.654881352
AT1G07840,8.199976851,8.22982097,8.107758951,8.04330768,7.954145036,8.386971919
AT1G07870,8.951935791,9.091915802,8.636243041,8.578326587,8.837338618,8.662267488
AT1G07910,6.519717345,6.327349075,6.423036714,6.502563196,6.533524723,6.480480449
AT1G07920,13.19282809,13.19549165,13.11992552,13.17172561,13.19338335,13.21974655
AT1G07950,8.593729901,8.437664359,8.737902985,8.780999295,8.681855534,8.595904516
AT1G07960,9.019516896,8.957052595,9.013674398,9.031405076,8.977256359,9.002505932
AT1G07970,8.905879779,8.950319283,8.714136147,8.894489108,8.859672582,9.007554328
AT1G07980,8.219688804,8.175320359,8.180587296,8.013974096,7.870465691,7.919992417
AT1G07990,7.344390178,7.230165626,7.247204292,7.278635499,7.261826367,7.065316512
AT1G08000,6.167830554,6.311406343,6.264132565,6.280282967,6.066330636,5.914336224
AT1G08030,7.469792564,7.526675278,7.199411678,7.390178968,7.023366321,6.937270419
AT1G08040,7.909748637,8.027625539,8.022511423,7.940492829,7.885640935,7.909112657
AT1G08050,7.620068872,7.603587089,7.845903575,7.80619956,9.677225006,8.983338177
AT1G08060,6.701139668,6.862824651,6.458732716,6.406294296,6.231270623,6.222153862
AT1G08070,5.227082503,5.166543809,5.263156833,5.177520819,5.494789929,5.220451721
AT1G08110,10.07808193,10.12904759,9.911008205,9.970968991,9.83103848,10.12591929
AT1G08130,8.212184402,8.144102609,8.104634265,8.429713153,8.22449716,8.340972986
AT1G08180,7.164200286,6.571476229,7.04719782,6.384109277,4.206452609,4.286673541
AT1G08190,9.837394605,9.678880226,9.624626173,9.411372383,9.429759437,9.185412554
AT1G08210,9.716743956,9.702305923,9.576901053,9.630115451,9.664268463,9.603723705
AT1G08220,8.308785329,8.427730819,8.072411972,8.316162334,8.328543423,8.546918393
AT1G08230,3.908468536,3.943138355,4.303961606,4.060790535,3.534594611,3.817624377
AT1G08250,6.387317704,5.899299453,7.028313492,6.618192188,7.091066226,6.338173081
AT1G08260,5.223569322,5.177634655,5.369215827,5.409896299,5.157439471,5.140530595
AT1G08270,3.440371856,3.618423286,3.583796366,3.474366432,3.548132714,3.40733072
AT1G08280,6.344817233,6.300924509,6.208442182,6.325461083,6.004839027,6.074372453
AT1G08310,4.333511191,4.218481625,4.321775039,4.3877974,4.126814914,3.856610058
AT1G08315,8.774334115,8.506920051,8.666129678,8.48788591,8.744564101,8.214870033
AT1G08320,8.187024928,7.930368916,7.825474334,7.655703795,7.986073659,7.297742674
AT1G08340,4.187078026,4.129726482,4.059136462,3.969848658,4.004285984,4.032064959
AT1G08350,7.614759713,7.402364642,7.67605542,7.573230013,7.698305576,7.675769664
AT1G08360,11.4773978,11.5612419,11.41306742,11.59109477,11.61263484,11.67248126
AT1G08370,8.947528173,9.098746174,8.918068005,9.052350254,8.830275489,8.967176223
AT1G08380,7.266726905,7.029067492,6.862276439,7.010299965,5.331052238,5.45727834
AT1G08390,6.267942494,6.228429283,6.98012046,7.113337759,6.785615188,7.022674908
AT1G08410,6.569270665,6.662586859,6.398146973,6.527649442,6.12173237,6.582920205
AT1G08430,7.684077132,7.576055904,8.448852212,8.046425244,9.493055846,9.261811694
AT1G08450,9.64605511,9.717488118,9.639570928,9.432830963,9.610200611,9.634491963
AT1G08460,9.938547982,9.782378846,9.892035051,9.747243624,9.552486233,9.691358681
AT1G08470,8.3801227,8.449086864,8.593999503,8.698071177,8.653010499,8.652054997
AT1G08480,10.40983126,10.45832247,10.41086263,10.49317726,10.5544906,10.61392183
AT1G08490,7.966765574,7.961045403,7.674773923,7.892893665,8.022867723,8.060994524
AT1G08500,4.277447125,4.409198108,3.941695186,4.192473478,4.068781172,4.259541904
AT1G08510,9.031204946,9.245471327,8.918336833,8.862765406,8.607788914,8.683651344
AT1G08520,7.95536023,7.830413903,7.731177289,7.670610523,7.661537275,7.688729955
AT1G08540,6.600498871,6.470677177,6.570392942,6.60463516,6.398600258,6.224769206
AT1G08550,6.953467802,6.828795038,6.290476799,6.488604602,6.41761937,6.585218265
AT1G08560,7.604880147,8.201247256,8.280422321,8.708755656,8.882552542,8.35129282
AT1G08570,9.265587329,9.237975963,8.809924826,8.790996542,9.554298058,9.871063326
AT1G08580,9.581688764,9.680745463,9.646860299,9.818589003,9.768851529,9.953944882
AT1G08590,5.024841964,5.497132853,5.218431952,5.207199096,5.267464692,5.09383484
AT1G08600,8.562015339,8.583942442,8.515143433,8.420918936,8.192239346,8.205618722
AT1G08610,7.254148428,7.378252395,7.242543323,7.489784028,6.965832675,7.330232876
AT1G08620,8.999715148,8.853526436,8.712849311,8.568063994,9.108871801,8.529616845
AT1G08640,9.288794112,9.22116039,8.873855362,9.00717863,8.953194807,9.122605415
AT1G08650,7.860095212,7.688647394,8.30566105,7.933828945,7.665147145,7.930002658
AT1G08660,7.551812835,7.450029896,7.567822416,7.602201152,7.441892449,7.606749936
AT1G08670,3.221234871,3.240669765,3.130751675,3.070547866,2.977426713,3.13539349
AT1G08680,9.862943754,9.856451513,9.564908457,9.463926197,9.317792887,9.216132611
AT1G08700,9.466592812,9.485986321,9.57217602,9.686459262,9.690100539,9.689297779
AT1G08710,6.923376904,6.675178759,6.747217698,6.807012787,6.314539403,6.571073374
AT1G08720,7.435767078,7.439698012,7.426964991,7.422601678,7.864322942,7.633637071
AT1G08730,3.603190243,3.687628803,3.476361242,3.626530009,3.687883522,3.767051744
AT1G08750,7.637812258,7.637402717,7.77213859,7.816052334,7.655791648,7.40601927
AT1G08770,9.034981791,8.954839763,8.74250362,8.73134294,8.679763021,8.620603048
AT1G08780,8.289486877,8.376642188,8.576427733,8.544141388,8.646804028,8.860917186
AT1G08800,7.589469082,7.391600428,7.219475571,6.850087068,7.280170417,6.932674902
AT1G08810,3.350093878,3.221902761,3.573485794,3.959493737,3.264962577,3.400337651
AT1G08830,8.615747798,8.504501831,11.71997986,8.992830173,11.25899761,11.13769763
AT1G08840,6.567439348,6.045439511,6.780325863,6.678420457,5.7453411,5.72448819
AT1G08880,9.77503117,9.672638144,9.784786423,10.11693422,9.876455706,9.90539402
AT1G08890,6.719267144,6.653706903,6.515682273,6.576662439,6.248417388,6.465574357
AT1G08920,6.763034053,6.716312111,7.168603644,7.473872808,8.977518917,8.789231426
AT1G08930,9.731791979,9.197742359,9.391611637,9.134272556,10.05442675,9.467177784
