Analysis.Id,ARG1.KO_FLT_Rep1,ARG1.KO_FLT_Rep2,ARG1.KO_FLT_Rep3,ARG1.KO_FLT_Rep4,ARG1.KO_GC_Rep1,ARG1.KO_GC_Rep2,ARG1.KO_GC_Rep3,ARG1.KO_GC_Rep4,WT_FLT_Rep1,WT_FLT_Rep2,WT_FLT_Rep3,WT_FLT_Rep4,WT_FLT_Rep5,WT_GC_Rep1,WT_GC_Rep2,WT_GC_Rep3,WT_GC_Rep4,WT_GC_Rep5
AT3G26480,2.12257598,2.131261814,2.254470737,2.325062231,2.102657262,2.407688408,2.282104204,2.16054667,2.493652247,2.20759597,2.486515632,2.126758907,2.071777594,2.099752418,2.089986294,2.287667128,2.216108141,2.03671395
AT3G26490,2.097853723,1.925010643,2.555563135,1.929918903,1.899223791,2.201395561,2.171532639,2.076835133,2.224466841,2.283767608,2.00179185,1.937072964,2.512567111,2.109160012,2.151443723,1.884956984,2.201969944,2.030690805
AT3G26520,1.919895082,2.207703233,2.33394055,1.932247308,2.088551155,2.053750554,2.092845705,2.0101144,2.014063671,1.77329231,2.074950996,2.146075601,1.999137317,1.842459404,2.031132412,1.935159308,2.318792943,2.064574824
AT3G26540,2.138935846,2.190495354,2.236832115,2.239850886,2.24465851,2.072594735,2.229336508,1.955992897,2.149001338,3.011548918,2.442879458,2.400366019,2.107947182,2.32704123,2.334702935,2.209137053,2.368018672,2.120234981
AT3G26550,3.473785889,3.231729498,3.911359302,3.564991455,4.033953426,3.322836281,3.811344387,3.415427073,3.225875461,3.002905163,3.128178531,2.938698166,3.05817452,2.502281597,2.316537238,2.743499596,2.647732452,2.447733734
AT3G26560,5.505842695,5.480332536,3.881520321,4.867866999,3.95855727,4.313199299,4.694083048,4.624049522,4.690675354,4.234968646,4.667065085,4.792128459,3.744370548,4.087331227,4.121909968,4.448956428,4.444977977,4.329472749
AT3G26570,2.300027676,2.113101389,2.171181938,2.117953438,2.141513711,2.134725256,1.800994866,1.951073239,2.213901918,2.450557709,1.787241992,2.431740928,2.100009471,2.355025379,2.257919927,1.999508444,2.248742638,2.417146718
AT3G26580,8.553276501,9.138630651,8.374778217,9.057780308,8.93295271,8.679365506,8.576172873,8.85998651,9.079543586,9.257749362,8.877981301,8.944506632,9.083957981,8.712693284,8.61358671,9.145362321,8.815274289,8.796737876
AT3G26590,1.919993814,2.191438884,2.346052033,2.269237361,2.215939906,2.209610023,2.251064973,2.063012956,2.436040841,2.394722497,2.407461642,2.482692137,2.544313798,2.365844408,2.205155725,2.253558319,2.21939773,2.297679941
AT3G26600,4.70862585,4.464352363,4.91422306,4.705027713,4.461703333,4.07069095,4.265410098,4.308023426,4.588722873,4.256156363,4.505580828,4.720616651,3.924791418,4.110367533,4.148320429,4.327835013,3.906740976,3.804700443
AT3G26610,1.972764791,1.927804041,2.004163807,1.99261048,1.996758246,2.403080635,1.923857741,2.01237353,1.915749281,2.218899934,1.980792102,1.991830465,2.288461958,1.738212255,2.360882153,2.047729688,2.113599701,2.018847131
AT3G26618,7.58470245,6.841807723,7.146737899,6.737855237,6.95387461,6.846087109,7.143490186,7.225741035,7.46627061,6.772671934,7.381969938,6.789326085,7.110443683,7.444911278,6.382393335,7.271924969,7.205112332,7.104602361
AT3G26630,2.267203092,2.219037108,2.255307167,2.043114979,2.097027164,1.92744522,2.079961356,2.105156313,1.955964837,1.921222689,2.198111235,2.044043213,2.198999493,2.460071204,1.940821701,2.136890846,2.199980786,2.244030778
AT3G26640,8.157622428,8.101299345,8.541143546,8.273506979,8.437176626,8.434528594,8.571306035,8.378210836,8.353364603,8.322845521,8.296998581,8.349915325,8.673206156,8.332191556,8.641612534,8.423985036,8.285228355,8.249913292
AT3G26650,2.463818271,2.668265512,2.471553441,2.587726293,2.80061559,2.83675185,2.406619532,2.574491736,2.040273109,2.370182208,2.295233246,2.293262217,2.044492158,2.152994006,2.185509149,2.513760134,2.401213245,2.395865873
AT3G26670,2.40691515,2.383472165,1.961839055,2.209730682,2.467218076,2.337184277,2.515394956,2.558782246,2.088395062,2.003062627,2.355527453,2.549335977,2.23705471,2.322297404,2.333188126,2.76627596,2.546210416,2.36004547
AT3G26680,1.921490166,1.875193055,1.992530652,2.023107267,2.00100817,1.715801506,1.929918705,1.887411146,2.014402935,2.078035551,2.046365648,2.13963541,1.949926925,1.929661038,1.807288426,2.013463347,1.899626125,2.251105221
AT3G26690,5.736877647,5.914092766,4.947356686,5.120243255,5.283069826,5.378354334,5.210689037,5.249559932,4.537597402,4.110616743,4.875520149,5.423901134,4.825220834,4.867904397,4.651883831,5.077326416,4.981486926,5.408514015
AT3G26700,2.056236492,2.156361143,2.410015987,2.14777891,2.211025924,2.008883692,2.304889999,2.005108433,2.148515899,2.272327647,2.148644326,2.191462499,2.211565924,2.062528401,2.198785113,2.400883738,2.579392874,2.349657661
AT3G26710,2.563915077,2.473461573,2.485570605,2.183661043,2.326123978,2.434239679,2.606081059,2.201221007,2.348738188,2.175763999,2.497029772,2.542788176,2.489940038,2.677116519,2.378868972,2.377542515,2.398165178,2.257006705
AT3G26720,5.453062941,5.276016983,4.562291783,5.111033134,4.938097091,4.6095309,5.098912774,5.363742446,5.382770975,4.671793047,5.343378093,4.609797394,5.144329004,4.960304959,4.45146319,5.431845483,4.676576462,4.882159529
AT3G26730,5.95468378,5.666806275,5.197617608,5.458362221,5.343626328,5.070477684,5.443949489,5.777314018,5.757747941,5.461463136,5.646346856,5.447362761,5.445116865,5.976936396,5.497344401,5.841724683,5.671911374,5.406649584
AT3G26744,2.335601959,2.332251886,2.576974776,2.529816246,2.430348563,2.635200076,2.442959559,2.656310801,2.300198012,2.446699973,2.411257068,2.647127111,2.828332416,2.648162072,2.524869088,2.511271951,2.367775728,2.509697592
AT3G26750,2.193823685,1.829963516,2.093762086,2.146928523,1.993034848,2.267488287,2.179689745,2.133879271,2.109395443,2.156208654,2.066805276,1.993460087,2.384653787,2.13347004,2.202656079,2.288153793,2.062370898,2.094894899
AT3G26760,2.833434309,2.662420501,2.712815711,2.581000504,2.694275407,2.689568073,2.833755315,2.462862107,3.193465861,2.623728133,2.782593466,2.671027768,2.657104946,2.610353253,2.531066351,2.428015815,3.140670215,2.541086953
AT3G26770,8.550182854,8.542115423,8.928257088,8.741040757,8.794503485,8.792281066,8.971820177,8.866483677,8.945859999,8.949503575,8.739163685,8.714130185,9.091990496,8.968559991,8.925927288,9.060158985,9.00612751,9.224309021
AT3G26782,2.045765239,2.205682773,2.328836672,2.134913467,2.083232566,2.219377211,2.251064973,2.303395448,2.153054465,1.953450345,2.025381756,2.219781627,2.06557081,2.204178405,2.114701689,2.476444748,2.051210389,1.980679896
AT3G26810,2.563459759,2.675874585,2.54978031,2.637603977,2.190517901,2.626545821,2.730337387,2.470759743,2.695147631,2.81785905,2.571807698,2.364780831,2.65238165,2.365972789,2.665114614,2.580395456,2.552433141,2.958576643
AT3G26830,2.063463812,2.08650579,2.125889864,1.799584535,2.218121728,1.93392825,2.192210373,2.057986599,1.875658005,2.337795707,1.994727329,2.131985298,2.095723246,2.231048994,2.124932913,2.08533863,1.962783836,2.013975602
AT3G26840,1.574183696,1.807053785,1.787933896,1.689031676,1.740034827,1.845827059,1.652665075,1.597105675,1.860959529,1.902263321,1.644140187,1.777173793,1.689314887,1.71166099,1.748938741,1.740728418,1.7593697,2.005215656
AT3G26850,1.809904078,1.981007978,1.98198474,1.880710571,1.78344216,1.84342609,1.919958383,1.864746823,1.883821082,1.989785755,1.672042713,2.064869405,2.170733971,1.969519751,1.984815021,1.932357247,1.85539884,2.350133173
AT3G26890,4.314747596,4.727459074,4.384484774,4.703160163,4.392434544,4.722963903,3.955848959,4.70105446,4.620509512,4.666082151,4.556500244,3.940664413,4.24251879,4.44937657,5.299695536,4.464303319,4.925864023,4.140277688
AT3G26900,4.830057607,5.247134283,5.398412176,4.916444218,5.344270661,5.162721978,5.503466401,5.164835875,5.278115464,4.485714831,5.082807753,4.665265325,4.481727228,5.458868489,4.423321392,5.318242285,4.702846679,5.366434064
AT3G26910,4.028676176,3.884159988,3.083730332,3.857157441,3.289199415,3.151361313,3.163854269,3.109382482,3.189380096,2.458835795,3.180401172,3.214817424,2.656967405,2.440799236,2.578427704,2.513189197,2.556927977,2.932494704
AT3G26922,2.320667961,2.341538228,2.491784538,2.224721494,2.14004827,2.373741862,2.168374596,2.461722204,2.460804101,2.230566675,2.296983702,2.22357136,2.19576499,2.390257588,1.967598164,2.541530284,2.365187106,2.247917853
AT3G26932,1.683844364,1.714905165,1.709239895,1.948553214,1.915933816,2.005137969,1.870284211,1.797331007,1.84985538,1.888455302,1.702276385,1.771610088,2.181612953,1.856144702,1.984243543,1.841509984,1.936324818,1.933438896
AT3G26935,3.454434703,3.10401953,3.438627271,3.4055143,2.836228864,3.009171598,3.258503385,3.640145907,3.467175832,2.998423065,3.285740252,3.404968689,3.134475183,3.522916331,3.202100393,3.41433601,3.276408921,3.496469589
AT3G26950,3.074394126,3.26376598,3.093868202,3.099164704,3.065558087,2.735945947,2.984998883,3.049504597,3.3775447,2.919818188,3.363176937,3.112097673,3.041245436,3.056867531,3.297973858,3.309214876,2.922302657,3.409971013
AT3G26960,2.023188478,1.904601665,1.985157177,1.943137855,2.126525749,2.389174293,2.073914558,1.953147411,2.130541594,1.860807475,1.983890084,2.157214989,1.939398355,2.075183571,2.060141998,2.188632026,1.862663096,1.965702591
AT3G26980,7.557166869,7.940008149,7.560385172,7.652547394,7.694309741,7.882737224,7.6252777,7.557629144,7.571876878,8.151795324,7.760192579,7.704398342,7.557327288,7.837530961,8.35813497,8.051328821,7.984181746,8.322194048
AT3G26990,3.131041767,4.109652193,2.929302737,3.327624636,2.802965699,2.941181628,3.398330518,3.56783194,2.852488898,2.957758428,2.796708215,3.222545461,2.305133065,3.025317752,2.727986481,3.053446859,2.871971634,2.762219709
AT3G27000,4.265824649,3.752103821,4.045397149,4.452822502,4.340681108,4.352708262,4.076560368,4.237983812,4.317882656,3.909908478,4.6533013,4.4429508,4.155970536,4.535243405,4.33566687,4.307105773,4.246350651,4.432482527
AT3G27010,2.575539318,2.58739157,2.959613177,2.577701391,2.418163667,2.36516971,2.675197762,2.390268444,2.555730636,2.690700255,2.949506175,2.888516576,2.617468382,2.593728761,2.5501269,2.680055226,2.577475778,2.546239695
AT3G27020,2.424194614,1.949818895,2.538213942,2.096957429,2.298583485,2.338563033,2.188535225,1.983343587,2.390271584,2.171453135,2.460353024,2.395672696,2.593406794,2.467244755,2.342418917,2.169901764,2.428669121,2.297610837
AT3G27050,2.447225625,2.244556604,2.403286323,2.919100435,2.309397052,2.602084377,2.387630833,2.568440382,2.422576385,2.455724712,2.584931842,2.391478443,2.898937935,2.472159237,2.485375797,2.532310994,2.425906291,2.549625312
AT3G27060,2.915960599,3.306991581,3.762873133,3.386702876,3.222376552,2.857697963,3.907118533,3.318128326,3.279152542,3.198832318,3.126886126,3.183680063,3.058411837,3.438265546,3.103789236,2.943473636,3.067686244,3.310924709
AT3G27070,2.356565258,2.052889155,3.676722789,2.513863782,2.233055408,2.44642684,2.417451142,2.409391489,2.221143721,2.22869531,2.457105847,2.353894461,2.255841583,1.986218045,2.32953686,2.084537348,2.335869977,2.329045183
AT3G27080,2.076161304,2.18715358,2.458857812,2.368930874,2.494221108,2.420906916,2.476122499,2.266590576,2.368334274,2.146609308,2.245907628,1.977666923,2.104351348,2.115107964,2.331387794,2.226957846,2.306230508,2.351514426
AT3G27090,6.893181202,6.978460993,6.18091489,6.502831078,6.410699411,6.704477361,6.657041989,6.749077004,6.50026242,6.234688541,6.385136588,6.460760922,6.491041516,6.366043121,6.362610317,7.050959657,6.445673981,6.567281048
AT3G27100,5.334749628,5.427449396,5.740085573,5.690917944,5.309229176,5.515114159,5.377588881,5.492170623,5.333497325,5.204476131,5.162579475,5.742185769,5.927571408,5.390701762,5.403596936,5.473959842,5.231375236,5.432347757
AT3G27110,5.638501849,5.378927763,5.698008926,5.693236615,5.825554094,5.607655344,5.652398512,5.892216755,5.518057317,5.423291334,5.399881218,5.677910486,5.53847596,5.531764163,5.451121334,5.600728503,5.53442419,5.286673297
AT3G27120,2.224852587,2.151217782,2.306494523,2.109321434,2.236816529,1.891002952,2.2387774,2.075029563,2.475569217,2.021581308,2.133362884,2.216416091,2.327172588,2.455711538,2.30531431,2.120075189,2.54087187,2.474189398
AT3G27150,4.268555489,4.140460524,3.295708572,3.84785762,3.981431816,3.993492954,3.740138012,4.006367215,4.691182408,4.076731793,4.612166239,3.575386318,3.713717828,4.352039802,3.608665927,4.244232531,3.816490278,3.921853302
AT3G27160,2.295097095,2.638863023,2.94092847,2.82375358,3.031777372,2.728058199,2.724361765,2.982107783,2.657770555,2.562046994,2.648270971,2.554252886,2.740736547,3.072785485,2.745111334,2.603710384,2.536527673,2.429644621
AT3G27170,1.743384141,1.942824482,1.965664584,1.938958056,1.919299933,1.852709698,2.200521973,1.678014523,1.827456952,1.968406333,1.957191761,2.287724164,1.883299296,2.08533863,1.982524374,2.00199819,1.94457674,2.020640445
AT3G27180,2.057621238,2.113462159,2.004556288,2.254503332,2.185260702,2.280850689,1.82454274,2.228306222,2.238569422,2.09171889,2.275594058,2.279514959,2.159218757,2.227798266,1.998530075,2.071070094,2.478399871,2.288559262
AT3G27190,5.81968728,5.7485732,6.080443232,5.980323903,5.977495328,5.874889348,5.670079887,5.869710128,6.175739929,5.889949264,6.042166163,5.739579046,6.259144241,6.336841052,6.068785595,6.142662548,6.356435183,6.085290967
AT3G27200,2.690655612,2.618917672,2.650135908,2.710957807,2.510128506,2.582770542,2.417562748,2.489823323,2.324597507,2.322486528,2.550022978,2.448111765,2.589026284,2.661160303,2.560097337,2.669015219,2.512793673,2.456947347
AT3G27210,1.932650886,2.114201043,2.224838841,2.212760571,2.029541262,2.567258589,2.236848787,2.06860881,2.266807578,2.146393004,2.300201904,2.054138531,2.141474192,2.274266954,2.196854712,2.149206613,2.199980786,2.154126652
AT3G27220,3.210390027,3.580817502,3.178990792,3.571526619,3.992134873,4.025550443,3.838475968,3.713081264,3.86408627,4.424212545,4.152171693,3.247343782,4.866763852,4.204436484,4.343320233,4.403777738,3.714950441,3.719157839
AT3G27230,3.48758214,3.769578913,3.734318087,3.519261704,4.453756779,4.343188059,4.111229246,3.984628787,3.874865427,3.906286896,4.129459779,3.328667572,3.783472441,4.230817603,4.385395028,3.977571312,3.326373209,3.833472231
AT3G27240,6.375193148,6.021769857,6.812384567,6.670356255,6.713440751,6.568528919,6.755460804,6.476660402,6.839857142,6.945076368,6.850745672,6.690123976,6.518695433,7.048657586,6.803865448,6.382568722,6.755781818,6.659510531
AT3G27260,7.55398097,7.366747025,6.424118572,7.372864137,6.978502818,6.676628644,7.026775265,7.48739072,6.616981027,6.595241269,6.602655147,7.215766461,6.553805781,6.379708946,6.303821949,6.634835626,6.977122484,6.540600211
AT3G27270,2.287686671,2.047491089,2.302386415,2.390360293,2.075714164,2.360968635,2.371920928,2.183335328,2.230337105,2.208267789,2.201128493,2.220387586,2.076477506,2.2429506,2.098991381,2.2429506,2.184051093,2.183298039
AT3G27280,5.311856846,4.919101556,5.814252661,5.946057784,5.661471324,5.682890936,5.889140941,5.892618222,5.032053142,5.282048198,5.334115624,5.559386693,5.33952234,5.550069188,5.226250034,5.559386693,5.347129655,5.165011506
AT3G27290,2.122981412,1.957107268,1.961546862,2.143079178,2.059015336,2.127127881,2.025917937,2.119049747,1.988176861,2.037639404,1.929472738,1.979946949,2.160003097,1.823484869,2.41765395,2.112905498,1.972497303,2.37465264
AT3G27300,2.811933639,2.830530229,2.739277008,2.764540981,2.977680999,2.525531449,2.443407551,2.536224222,2.991187314,2.733398245,2.686781708,2.976297551,2.566301033,2.844659948,2.947211384,2.909043171,2.866545162,2.96310217
AT3G27310,5.835307013,5.675722119,5.622499438,5.663702379,5.027709542,4.998715761,5.457977882,5.442610489,5.996948651,5.599532101,5.796753131,5.684973566,5.683150413,5.542655748,5.042663571,5.942258543,5.181497289,5.382737391
AT3G27320,2.314742416,2.446114249,2.082061449,2.132494351,2.344533404,2.194700087,2.34259158,2.560616212,2.619817738,2.136577287,2.194672082,2.056602494,2.377138109,2.533215048,2.320959281,2.23482836,2.341127037,2.185971634
AT3G27325,1.98196195,2.023411715,2.212170485,2.08066126,2.17733189,2.011557983,2.149301418,1.755577724,2.024401371,2.108569976,2.163471899,2.077427586,2.004657836,2.135250674,2.146414039,2.251069554,2.318904296,1.979191134
AT3G27330,1.826571285,1.959769855,1.868624889,1.956324608,1.888721829,2.044458292,1.758314437,1.906895791,1.839991953,1.939962815,1.827550217,1.963560667,1.767968176,1.888356717,1.833410869,1.911334039,2.004092867,2.037164682
AT3G27340,5.179061076,5.044767107,5.607635206,5.142384816,5.580023735,5.525396532,5.593003307,5.534217764,5.631965725,5.53370263,5.290300291,5.304985062,5.479894012,5.434667225,5.95120544,5.340738055,5.63978972,5.553014032
AT3G27350,2.699786458,2.751183894,2.593481111,3.116229451,2.624935879,2.911247053,3.191009686,2.689724014,2.803256857,2.634535709,2.566350855,2.444585927,2.977945159,3.138602077,2.971137337,2.539292078,2.659871507,2.537981864
AT3G27380,6.808972845,6.937111081,6.693752872,7.44923778,6.629399543,7.000452814,6.588400906,6.412137099,6.524801448,7.021227036,6.871998521,6.958665249,6.522060251,6.755998411,6.727229814,6.576526674,6.511972196,6.833112425
AT3G27390,4.287932464,3.999836188,3.654556214,4.622093172,4.675167244,4.395732499,3.682916355,4.324237647,4.324872646,3.499362868,4.147464424,3.812158331,3.121881896,4.048679376,3.696510736,3.836413865,3.497465925,3.490551114
AT3G27420,3.810045596,3.779628091,4.547644867,4.439160401,4.322236116,4.185594583,4.141205685,4.134077811,4.596650384,4.059647405,4.07756876,3.807004209,3.905760858,4.872782858,4.193676843,4.159291716,4.221362495,4.175665724
AT3G27430,5.658093385,5.644523857,6.264114533,5.857584918,6.10804482,5.967428847,5.964912698,5.840505027,5.800384298,6.168205088,5.928212057,5.899089032,5.787637313,6.006775628,5.847842827,5.853587276,5.86714588,5.56047332
AT3G27470,2.059197186,2.349396238,2.209809996,2.19565191,2.161928308,2.268776668,2.167379169,2.136455522,1.994923811,2.220060303,2.038096009,1.90182611,1.979345748,2.100216224,2.148085937,2.336613337,2.074495653,2.132805565
AT3G27473,2.163048773,2.14691446,2.307105236,2.667282533,2.506593257,2.366602347,2.468509175,2.35638816,2.680646116,2.295479753,2.283464116,1.95801316,2.43005158,2.34339742,2.583292551,2.252514915,2.746393504,2.382976644
AT3G27480,1.832755386,1.795815107,1.84155061,1.780626583,1.999511962,2.249311349,1.974536953,1.767831856,2.081168805,2.049912341,1.666673734,2.005615223,1.874040315,1.815387633,2.08722769,2.047605574,1.836397646,1.883339764
AT3G27500,2.144166504,2.09020132,1.974719663,1.911481746,2.052938001,1.974474872,1.835458226,2.258448601,2.120911762,1.97806158,2.158936527,2.01348306,1.929577268,2.240406912,1.97107889,1.94565536,1.995706607,2.086336593
AT3G27510,1.92167133,1.87375413,1.911813674,1.910416468,2.023947434,1.827230325,1.857726024,1.728658344,1.812386709,1.781147805,1.780600722,1.929405266,2.009425536,2.045391816,1.840270033,1.730436088,1.998763942,2.288294478
