Analysis.Id,0point09G_Rep1,0point09G_Rep2,0point09G_Rep3,0point18G_Rep1,0point18G_Rep2,0point18G_Rep3,0point36G_Rep1,0point36G_Rep2,0point36G_Rep3,0point57G_Rep1,0point57G_Rep2,0point57G_Rep3,0point57G_Rep4,1G_Rep1,1G_Rep2,1G_Rep3,uG_Rep1,uG_Rep2,uG_Rep3,uG_Rep4
AT1G02670,30.01069981,30.89295933,33.09836558,32.63053507,25.58435766,24.25533447,43.01227291,18.79632243,14.05987055,21.80536825,29.41646487,15.78869235,24.50321726,21.67857878,33.68495689,25.77395146,28.2987698,24.75987523,36.46438789,12.88446493
AT1G02680,109.0994827,100.8107242,89.50180107,65.90405699,97.50678104,101.80495,83.85117212,83.96999908,70.82959959,70.79578981,90.19744316,110.6327177,96.42290042,104.6992785,100.5819527,87.89551561,90.94328367,80.15263979,104.1172618,94.36386127
AT1G02690,167.3309938,131.2662322,166.969412,202.3632713,170.7102468,167.2468787,173.5974899,170.6503979,247.3085818,113.8164951,137.5902294,234.1965655,245.3090132,208.4423896,149.4950375,142.4815625,221.9503596,200.6603723,141.2456008,244.3795266
AT1G02700,13.14036678,30.61526742,26.86300684,161.7391816,23.71408815,18.10744571,22.05273817,119.4103517,152.1658078,74.79870319,61.4696149,353.424637,111.1098713,104.61003,54.90583575,242.447018,27.12299204,66.64747829,139.5715082,115.6691873
AT1G02710,4.005376234,4.886568955,2.666930423,2.049944656,1.322039981,3.098498915,8.890932554,0,3.260567972,5.089845238,5.211464716,1.725351778,3.668027424,1.841967612,3.25027904,1.46237359,1.201884923,4.878694633,5.768969401,3.386028707
AT1G02720,83.84766895,79.85010522,79.86972199,106.171775,78.93106121,78.7336932,103.7490828,78.67373098,86.08189166,79.1719466,62.00856364,91.66494764,122.3416,122.4028247,99.0152653,103.6475284,83.44177432,87.09870927,67.21566949,114.6094922
AT1G02730,198.2503861,147.5065681,249.0584091,194.7960782,229.1949878,186.6978335,185.117907,74.78971182,251.6263577,106.0659563,95.52702213,174.323383,269.9523927,178.1226039,84.97607628,203.086852,273.1195598,294.0320612,86.86101006,265.4951293
AT1G02740,103.1167634,73.66666114,96.71781282,125.6956644,100.1222008,77.42188426,88.19781489,100.460206,89.34354571,100.0545344,90.25369162,116.9658987,62.4410558,89.12725919,85.14947468,81.28528948,90.7686764,77.77231567,85.25105331,75.41406059
AT1G02750,172.0014975,139.1076484,105.1515315,116.8769151,103.606298,113.2493399,116.3710255,139.0013477,146.9972078,140.8931129,127.5504146,164.4260672,136.1926772,149.4560615,132.057301,148.8899378,123.3349477,109.294556,149.0403455,135.6951696
AT1G02780,5633.715549,4813.712521,5501.340938,6473.542546,5629.848719,5450.977433,5571.975853,6022.56854,5975.243878,4545.640984,5043.999372,6532.984341,6207.607684,6452.715716,4738.066364,4530.220724,6432.421585,5768.973641,4983.846128,6770.434757
AT1G02810,94.04104806,138.3032421,166.6002632,579.1213239,201.5488279,324.5127933,346.0926009,398.0703374,230.887799,213.1990311,119.0539065,202.3753901,505.9447963,710.9569798,172.659784,266.2782752,263.8919527,263.0374089,420.6882823,445.9864157
AT1G02816,435.7281104,563.7007335,458.5214575,442.0018817,484.7995186,547.9481996,452.0042511,492.8307088,496.8176189,518.4541145,570.9626217,391.3695518,477.4894939,457.4457039,489.4116878,448.5094172,493.8965343,499.9803112,529.1787811,433.2362699
AT1G02840,1757.007993,2227.482854,1662.09589,1173.243573,1974.986761,1710.590006,1590.072379,1764.394276,1598.994799,1977.94081,2057.599518,1816.661046,1434.624215,1572.156227,1878.504977,1462.542655,2005.143912,1707.324009,1945.128535,1789.929224
AT1G02850,2045.949364,1764.046839,1982.701126,2677.047834,1613.948828,1752.933293,1565.603155,2496.872021,1883.941111,1799.590054,1914.552492,3056.844525,1400.837722,2108.120472,1539.019526,1878.69341,1634.827637,2134.913786,2465.843885,1933.4887
AT1G02860,273.9915692,274.4457692,271.8302064,583.8505359,318.3635169,372.3780457,320.7948266,440.0953337,298.8282128,377.3377547,438.2800521,450.7982378,268.9747628,332.3016612,411.0570669,373.3640642,292.6023623,333.0938026,450.8668,289.4432165
AT1G02870,216.1477833,209.8178529,200.4623598,228.582235,235.870119,231.9419459,214.0687266,207.1237553,215.0201834,186.1169444,227.4278712,323.8983024,216.7249746,234.027416,212.6689737,166.375968,287.1075706,210.8192969,237.4560296,242.7340168
AT1G02890,1158.17361,1050.832274,992.6677594,1602.713284,994.4892218,1030.773962,864.9650853,1381.671838,861.8261093,942.4509237,1036.422709,1728.352475,1010.023688,979.6419013,1631.392213,1126.375387,853.447675,951.3127773,1235.282101,1062.100317
AT1G02900,236.3527934,282.5220123,272.0598096,427.3099885,436.1600195,559.6530237,377.3721855,446.7626951,382.7450559,218.4814319,271.8718422,357.2672775,473.8555528,346.9346071,358.8537977,330.565332,400.5144635,284.7984752,364.9988942,349.2875962
AT1G02910,582.3620414,531.3427825,417.8746308,297.625,298.8151061,280.4433693,366.1197693,248.3270815,319.1281188,478.8508998,322.2741122,304.8464455,278.0313456,274.3635318,347.6678507,465.4726839,395.0992121,489.4682703,267.6341899,343.6450942
AT1G02950,21.38136022,55.76965213,36.98566408,24.87603782,65.07585848,64.00551788,61.16191361,62.74849361,74.51951813,46.89104154,22.9696718,59.33653318,57.33020727,32.06666533,43.9949799,36.58104042,49.76658199,44.6837131,36.95009914,57.48318338
AT1G02960,229.2289021,285.5365531,203.1640505,161.0134619,213.797211,216.1977729,209.8171023,174.5276235,187.2469593,230.8167263,242.5341054,178.8191067,148.4191436,227.2167676,220.8462338,183.0203167,190.132296,160.2165859,237.0849828,187.4045498
AT1G02970,33.36669058,19.87231192,25.07806142,19.57773588,17.1254339,34.1683033,19.84131441,20.37383957,26.62269483,15.15748564,27.47214796,20.23406825,27.54711288,22.73139909,19.54064588,10.88435243,24.74497209,28.39973793,27.94086418,26.32753354
AT1G03000,287.2427916,314.0291099,219.4835047,214.3695038,204.1713717,238.9417373,232.5138466,255.5946688,232.9517156,321.2472412,253.1990647,239.4429079,222.207037,246.3034517,259.3972081,279.9904534,223.7110389,242.1219799,244.341702,228.5033713
AT1G03010,23.27057865,26.63378592,27.9502581,13.44740318,16.90239844,40.65752827,26.69329653,14.94677357,8.231142388,22.4957924,28.97265561,16.47380933,19.10051023,12.29211358,41.85660187,5.282229044,21.97929644,19.2669277,28.07232591,18.61025059
AT1G03030,177.7162933,181.4815601,132.1254666,209.4533353,162.6263166,182.3909025,142.0768465,183.8555627,156.1442838,209.4772684,180.1021247,223.1895294,143.4790003,200.5030492,181.7912294,208.9442466,180.5104655,153.2004277,192.4038588,173.0404205
AT1G03040,439.3660421,490.7078245,493.3305667,477.2096836,453.8833111,495.1151984,465.0138905,482.3449153,449.7948322,514.5651081,504.1372556,540.0249307,405.2529498,422.2442042,439.6663079,430.0299251,424.4739661,443.3672432,546.4767108,451.2590808
AT1G03060,886.38978,873.9713899,811.8824995,832.2484095,837.9842712,732.977604,820.5322922,1093.886299,661.805282,858.8818425,705.0365451,898.7146076,956.8184926,793.6819646,773.0604739,790.5554462,702.1497509,962.8443923,682.4788387,1213.10381
AT1G03070,9.282837871,22.90178365,18.26558092,32.55712877,21.80304148,24.37683522,23.57193207,37.03385406,30.97180991,10.72666017,14.62151382,24.79914668,17.57390686,24.08695098,20.46914313,22.52925987,25.45471058,22.11058204,12.14763084,28.17337977
AT1G03080,1222.433775,1235.831671,1118.933425,1249.132666,1080.031634,1338.507716,1182.868732,1796.781702,1095.74313,1108.753945,1385.851551,1880.483928,1386.584254,1183.793324,1285.455928,1157.055504,1074.213243,1272.132119,1227.723318,1419.520887
AT1G03090,3801.207531,2941.250709,1501.130943,780.973293,1976.588742,2371.469048,1687.69012,2995.801362,1478.995161,3592.115241,2790.29572,2267.414618,1329.029205,1285.217183,3587.000853,1685.714941,2254.387542,1463.705614,2360.591577,1512.623688
AT1G03100,91.02150717,49.70688993,42.10284483,48.43701003,46.1040445,36.15040487,42.97939385,46.21479572,50.04844935,53.54460269,51.02955127,64.25310306,33.05580391,42.72088705,46.60292095,52.95578396,49.46037924,51.87818534,39.73410775,35.1430008
AT1G03110,155.6871204,86.08365486,154.0328436,134.9689101,130.4221132,125.6821759,135.6032493,105.8926708,141.0636442,86.91552363,109.8746532,128.4004399,148.7565426,144.6030941,108.4839731,104.5088464,137.9189321,129.6217699,108.7707788,129.7864249
AT1G03130,2089.264249,2362.97171,1168.088311,682.7726109,641.6832345,894.7831283,1343.690996,846.7381693,1238.829947,1807.145663,1077.88348,443.5030817,1004.625918,915.7620567,1320.967209,1872.461525,945.8050438,1349.228707,799.4560066,625.897761
AT1G03150,161.5863497,139.5706799,121.6996248,134.8743727,146.2699253,174.520624,157.8093515,142.0972713,182.0457722,144.6595027,165.9819761,141.2903173,155.1986628,138.4335386,152.6015398,141.6914331,157.1831179,156.5495498,197.8165534,148.3604211
AT1G03160,395.5715027,384.1356068,216.157432,231.6558211,207.7505813,221.2635836,223.1850613,218.2647999,236.3140397,391.4677931,282.2244919,263.6104476,209.659559,343.4823455,264.0153461,375.3484698,210.171761,285.5442885,240.1245924,247.8714334
AT1G03180,35.71175819,23.19452349,27.16291639,28.74506786,27.35732242,34.93162631,20.34177871,30.22755973,44.28215976,19.55597401,30.56197231,41.70829086,40.56346425,47.59059678,26.52674111,31.65967124,32.94932199,19.34629368,15.44427068,32.63556062
AT1G03190,170.1754962,216.5561267,200.7901137,201.2823775,196.5919426,185.0928056,174.4110909,234.1420128,189.6273607,204.4135469,193.3029884,225.6510789,180.1669558,242.0656373,201.2536556,189.6511855,160.4336143,195.6628942,175.386697,183.0045432
AT1G03200,27.19178305,29.5571279,22.32377397,28.77777138,15.82442941,25.44058062,11.06463362,32.2165094,17.57834955,15.21126265,31.30357434,39.2680254,25.71918046,19.19731721,24.3075531,20.40613478,23.79197408,19.64530353,36.35868775,27.58828397
AT1G03210,226.5109507,184.4109972,150.4565724,160.469459,204.0112138,232.332292,168.1272197,178.7181116,173.6855188,182.5686356,224.6380058,258.3901424,165.4705613,168.5527524,198.2122843,140.5315616,201.3974837,156.3475658,220.847208,158.3574568
AT1G03220,4958.480695,4177.303509,4382.383352,4889.273937,4963.744272,4932.333185,4615.321106,6993.608136,4434.302473,3496.334456,5108.501407,8043.441815,4403.866084,3877.080321,4121.853355,3926.359702,5373.226209,4488.377885,5863.127238,5679.662204
AT1G03250,185.4118811,170.961117,197.6491663,199.8866363,187.7232661,194.4572036,174.1315113,203.9044662,178.4446578,174.7641551,208.74932,193.0407019,171.7755464,198.188524,195.7346904,186.819341,214.042154,184.0128524,215.4036123,183.0755131
AT1G03260,105.1300848,94.34240503,102.9801801,112.2955369,111.981188,105.6033637,111.3587887,89.57679914,113.6896733,108.1480037,124.9079901,108.1528817,112.027439,120.0626842,117.3540437,113.2296673,104.9361175,93.80943668,105.8025027,106.9410754
AT1G03270,27.29848342,24.00936577,29.55502408,37.09321647,26.34721461,27.13863181,16.53535711,20.37025215,32.89703118,17.17938998,22.89240109,36.06514684,21.11956368,31.82647175,23.32778147,38.46059671,25.92700151,18.5200512,41.168919,21.05635985
AT1G03280,499.165507,529.7829631,500.9738075,509.6839281,475.9192396,462.9791564,481.4768852,416.2494124,472.2612638,516.75679,564.5399362,416.002362,402.3273015,417.5256346,468.9958124,474.6301976,477.9337982,443.7221775,563.733776,374.6933643
AT1G03290,715.5128951,689.1527693,697.1529504,699.7242331,679.6865734,845.4557958,651.9968232,742.0355136,654.1916001,788.2762151,1008.066927,612.366671,520.2767707,623.0415246,904.1269306,647.2634917,651.2378281,534.367151,853.5656471,519.1345476
AT1G03300,48.53544303,82.80919095,104.7938717,70.06975396,82.99154502,59.28378912,100.304586,40.75313277,52.45004283,88.92034992,85.03581746,37.83232096,65.19457381,60.00729205,77.51942281,77.63779893,81.29609685,122.2499585,77.95050808,77.24322896
AT1G03310,168.1699998,224.224881,175.1695949,211.7543261,142.3515232,145.7677956,167.660961,174.2816369,191.6683094,246.0201527,163.4793495,162.8988216,188.2281518,231.0005339,173.6610172,316.7481973,174.2290408,253.8572153,166.2109532,193.3135477
AT1G03330,259.5206158,209.7199371,192.3774736,212.0771744,282.005804,273.4716388,249.4310325,219.1639219,231.8295887,224.5985161,236.5366623,279.8860059,247.9530022,248.670749,215.3765404,201.2995442,249.4324632,213.2199755,262.2057586,198.8780126
AT1G03350,406.4556334,493.4651023,481.8468457,500.768244,520.3535693,552.7727739,486.12572,531.0317778,548.1982481,501.2206189,606.9897932,579.7159843,512.377628,505.5660839,591.956238,463.6886464,553.855154,479.0718012,573.4740898,447.5084335
AT1G03360,127.3570725,102.5964121,111.9269216,142.1630234,140.9680709,115.6965347,135.6279474,92.26392902,128.6539147,83.89793914,122.2826173,159.1200436,149.6772983,130.0851673,111.0853494,88.56127581,154.4935826,139.460595,85.20511764,162.9676133
AT1G03370,572.0861531,468.4989679,519.8802387,539.9371577,518.2503374,557.9522631,543.8981259,536.2244377,392.1446584,477.0215525,543.1758677,490.1706043,469.4841454,484.5772108,594.927296,450.9707293,461.8836773,525.2577419,590.6413634,536.7160984
AT1G03380,717.1547237,675.4112597,546.5033337,438.03953,544.0058835,661.4293674,532.2033513,569.79726,514.1366364,621.2317969,562.7026037,996.6786806,513.2758494,451.6553545,640.1037071,545.4203925,503.8329885,541.1335445,594.8134706,534.5578884
AT1G03410,234.6263351,238.5774544,220.3631762,144.2775356,206.8111916,167.7137701,186.2495064,152.222976,157.9908969,257.627363,205.4217189,160.1827486,164.361259,125.4409707,219.1845627,171.9309028,254.386603,249.4987065,214.8391859,207.3145542
AT1G03430,169.0657197,207.0595514,139.8426637,152.6156351,158.7527831,190.4180669,204.2721354,155.3716148,181.0132097,229.616716,162.3599056,150.5857166,197.7885386,154.5351794,209.4170755,195.3838023,164.9880912,178.6433814,195.0471788,171.5785161
AT1G03440,116.2878443,141.6173251,116.4414445,83.46792508,92.21177089,76.35482291,111.3222755,97.82071986,93.13547078,144.4897242,126.2499409,104.7082677,121.2063244,82.73231903,143.6705874,138.5800508,93.06796767,143.2513648,108.8509261,129.935868
AT1G03445,4.929621909,4.038026213,6.986300977,3.276257106,2.568334689,3.915989422,4.671683451,1.325042528,15.55574778,2.031474384,1.275558721,0,4.865318413,5.316820244,1.335051052,21.2162491,4.592340682,16.85786363,1.559265437,11.99011638
AT1G03457,292.9829532,447.8104027,529.8791966,280.667713,433.2726661,280.8296457,447.3720619,159.0980769,150.897525,299.194232,302.0611765,133.5554964,258.1316014,159.2228568,296.2101982,283.5826815,309.4499925,526.2179233,415.2434076,314.951013
AT1G03470,310.0238288,517.8837946,377.1830979,213.0675859,338.9194839,245.977219,378.417936,252.4903232,230.951191,462.4333357,485.1167152,318.5465174,186.9667108,218.045651,513.4825213,352.0349827,353.7670878,428.2803828,420.6952204,287.0849425
AT1G03475,1449.837847,1236.040003,916.198579,847.9861105,720.5982872,693.5661127,820.1621426,597.5081333,786.4402336,1180.336544,822.1572919,624.5292207,755.7138051,880.2419999,828.4844866,1371.536048,775.4732931,1019.822192,813.0605126,850.9859561
AT1G03510,15.16328475,15.72440779,12.53690078,17.5142156,11.85677151,7.039782897,24.25590511,8.143835084,26.65544967,20.21421632,13.73355581,14.94856514,18.36512157,25.46715563,17.03399784,21.04862825,24.75900134,32.09360042,14.69565638,12.2730539
AT1G03520,233.6459216,238.05039,297.3891521,265.7816617,233.1386674,249.5839332,268.0945895,268.9536016,215.5841518,327.3741773,278.0369959,181.9076509,236.8830871,272.7186027,277.2694775,284.6894377,288.4555199,320.9677305,256.3581655,256.7788543
AT1G03530,196.2051872,170.6666724,204.2461718,234.97373,204.1741442,173.7133232,211.5873314,161.7602407,153.2593259,171.744146,187.1109101,289.589247,179.0519882,183.6046128,176.3239983,175.548591,214.3192394,217.3995807,151.5860128,184.5155024
AT1G03550,165.8278664,263.8800911,229.2701959,180.3750818,266.5492303,266.9371111,232.9742662,292.1663817,266.4027817,264.7220821,337.3838845,154.787645,175.1199411,231.6947579,266.3996276,222.8373167,210.7425183,164.2805936,305.0518091,206.1260147
AT1G03560,117.305163,101.8769464,112.8630998,124.6911427,106.7007096,98.44077668,117.9293312,111.4251385,104.8451625,102.0471837,105.9759824,96.79980946,89.06784753,113.6349658,110.8812309,102.2962498,97.76733146,113.621783,105.9259385,122.943016
AT1G03590,594.5971814,571.4648561,460.3988315,432.8028659,447.8832627,473.1668335,432.0537065,403.5367775,441.3646657,428.4087123,523.3247417,474.2876873,472.8873879,401.8309421,524.8594878,427.3384523,455.8911652,455.7013433,425.1341035,475.8936431
AT1G03600,2345.97717,2442.40794,1291.1802,858.1236746,861.6199534,794.8080266,1151.193787,868.342151,1259.928871,2028.729758,1102.497231,1053.161464,1280.981599,988.8415794,1451.102479,2443.445791,1141.627254,1643.88582,915.1954992,1054.863671
AT1G03610,664.2496788,643.1291231,378.3396862,176.9169285,389.9108618,340.6468993,350.4361403,351.8998262,328.0163217,489.0498339,426.8877054,615.136794,292.648218,289.3360477,503.0364479,358.1227289,440.8708321,430.0432989,354.069197,371.9185084
AT1G03630,645.3712776,618.8559762,572.7811997,329.72148,247.4071194,225.6554448,393.8491734,74.28729523,464.0482077,594.2968413,285.1370926,187.3930476,530.0851094,394.1549078,268.4428838,982.8078982,363.3210291,707.4093319,271.6854079,291.7130872
AT1G03660,12.10672677,11.52221667,9.146986977,5.610671415,22.43649158,24.47527515,10.52170617,5.599025071,9.185377131,10.71659651,19.61913527,12.08415801,26.60603032,8.97529961,18.94672548,5.388373609,17.52909812,11.75140603,25.45440067,34.71284076
AT1G03680,1995.311826,1495.976608,1339.946948,673.5051039,963.183182,870.5943382,1283.012844,551.3992094,1123.193912,1870.852535,1182.470772,579.6301405,1360.00981,955.8126961,1235.591532,1973.416009,1198.486196,1869.685973,1078.171778,980.8152583
AT1G03687,149.5351201,158.0944504,160.3681342,134.8891435,163.2690757,121.6393126,141.1930794,119.5056231,130.2036909,124.4024909,140.6456773,181.064252,128.4921448,158.1492851,138.8112414,146.6611482,138.2435353,134.5742325,130.6453151,164.6225807
AT1G03710,2.441918903,1.33193,0,1.202964728,1.539984484,1.179666486,2.579757919,0,0,0,0.763487976,1.025040753,0,0,1.527858884,0,2.853266433,4.320087682,0,2.03757171
AT1G03730,124.3185185,117.4763126,184.44853,196.7550379,175.2243064,179.1074018,221.6469812,288.9578744,190.6800517,211.2709851,225.5923331,187.2319688,244.2597714,233.805856,227.2641116,216.3345722,175.7440357,177.7067171,163.0399577,178.6958806
